Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Czech Republic,3810.21,0.63,1143.63,0.36,2666.58,0.92,-1522.95,935D1146 Index,146D1935 Index
Poland,3615.77,0.59,960.95,0.3,2654.82,0.91,-1693.87,964D1146 Index,146D1964 Index
Vietnam,3483.06,0.57,591.28,0.19,2891.78,1,-2300.5,582D1146 Index,146D1582 Index
South Africa,3468.52,0.57,1014.41,0.32,2454.11,0.85,-1439.7,199D1146 Index,146D1199 Index
Brazil,3459.76,0.57,2026.84,0.64,1432.92,0.49,593.92,223D1146 Index,146D1223 Index
Indonesia,3452.47,0.57,701.85,0.22,2750.62,0.95,-2048.77,536D1146 Index,146D1536 Index
Burkina Faso,3261.89,0.54,6.59,0,3255.3,1.12,-3248.71,748D1146 Index,146D1748 Index
Ghana,3211.31,0.53,132.05,0.04,3079.26,1.06,-2947.21,652D1146 Index,146D1652 Index
Mexico,2684.65,0.44,1585.37,0.5,1099.28,0.38,486.09,273D1146 Index,146D1273 Index
Sweden,2535.63,0.42,1034.62,0.33,1501.01,0.52,-466.39,144D1146 Index,146D1144 Index
Malaysia,2261.71,0.37,1466.77,0.46,794.94,0.27,671.83,548D1146 Index,146D1548 Index
Saudi Arabia,2134.54,0.35,1483.01,0.47,651.53,0.22,831.49,456D1146 Index,146D1456 Index
Hungary,2110.28,0.35,605.59,0.19,1504.69,0.52,-899.1,944D1146 Index,146D1944 Index
Romania,2000.13,0.33,1095.14,0.34,904.99,0.31,190.15,968D1146 Index,146D1968 Index
Peru,1958.04,0.32,130.38,0.04,1827.66,0.63,-1697.28,293D1146 Index,146D1293 Index
Denmark,1914.49,0.31,859.34,0.27,1055.15,0.36,-195.81,128D1146 Index,146D1128 Index
Finland,1562.85,0.26,392.19,0.12,1170.66,0.4,-778.47,172D1146 Index,146D1172 Index
Mali,1504.46,0.25,5.8,0,1498.66,0.52,-1492.86,678D1146 Index,146D1678 Index
Portugal,1501.99,0.25,370.81,0.12,1131.18,0.39,-760.37,182D1146 Index,146D1182 Index
Argentina,1484.27,0.24,420.01,0.13,1064.26,0.37,-644.25,213D1146 Index,146D1213 Index
Slovakia,1470.8,0.24,407.7,0.13,1063.1,0.37,-655.4,936D1146 Index,146D1936 Index
Lebanon,1404.42,0.23,323.8,0.1,1080.62,0.37,-756.82,446D1146 Index,146D1446 Index
Norway,1340.19,0.22,874.21,0.28,465.98,0.16,408.23,142D1146 Index,146D1142 Index
Dominican Republic,1304.67,0.21,77.52,0.02,1227.15,0.42,-1149.63,243D1146 Index,146D1243 Index
Suriname,1125.95,0.19,2.11,0,1123.84,0.39,-1121.73,366D1146 Index,146D1366 Index
Chile,1090.93,0.18,249.89,0.08,841.05,0.29,-591.16,228D1146 Index,146D1228 Index
Ukraine,1080.83,0.18,922.78,0.29,158.06,0.05,764.72,926D1146 Index,146D1926 Index
Qatar,1010.55,0.17,568.07,0.18,442.47,0.15,125.6,453D1146 Index,146D1453 Index
Bangladesh,1003.17,0.16,277.6,0.09,725.57,0.25,-447.97,513D1146 Index,146D1513 Index
Philippines,987,0.16,327.68,0.1,659.32,0.23,-331.64,566D1146 Index,146D1566 Index
Mongolia,945.94,0.16,35.12,0.01,910.82,0.31,-875.7,948D1146 Index,146D1948 Index
Cote D Ivoire,920.98,0.15,46.81,0.01,874.17,0.3,-827.36,662D1146 Index,146D1662 Index
Tanzania,902.63,0.15,100.12,0.03,802.51,0.28,-702.4,738D1146 Index,146D1738 Index
Egypt,857.59,0.14,763.47,0.24,94.12,0.03,669.35,469D1146 Index,146D1469 Index
Tajikistan,800.31,0.13,6.79,0,793.53,0.27,-786.74,923D1146 Index,146D1923 Index
Colombia,705.61,0.12,381.06,0.12,324.55,0.11,56.5,233D1146 Index,146D1233 Index
Cambodia,684.84,0.11,364.45,0.11,320.39,0.11,44.06,522D1146 Index,146D1522 Index
Macau,653.26,0.11,647.37,0.2,5.89,0,641.48,546D1146 Index,146D1546 Index
Greece,647.93,0.11,390.88,0.12,257.05,0.09,133.84,174D1146 Index,146D1174 Index
Bulgaria,623.04,0.1,279.31,0.09,343.73,0.12,-64.42,918D1146 Index,146D1918 Index
Senegal,612.45,0.1,120.69,0.04,491.76,0.17,-371.08,722D1146 Index,146D1722 Index
Nigeria,599.21,0.1,216.86,0.07,382.36,0.13,-165.5,694D1146 Index,146D1694 Index
Iran,586.35,0.1,572.17,0.18,14.18,0,558,429D1146 Index,146D1429 Index
Morocco,551.89,0.09,278.92,0.09,272.97,0.09,5.95,686D1146 Index,146D1686 Index
Pakistan,535.01,0.09,319.69,0.1,215.33,0.07,104.36,564D1146 Index,146D1564 Index
Croatia,501.03,0.08,201.91,0.06,299.12,0.1,-97.21,960D1146 Index,146D1960 Index
Jordan,437.47,0.07,149.52,0.05,287.95,0.1,-138.43,439D1146 Index,146D1439 Index
Serbia,429.9,0.07,212.67,0.07,217.24,0.07,-4.57,942D1146 Index,146D1942 Index
Tunisia,405.86,0.07,200.08,0.06,205.77,0.07,-5.69,744D1146 Index,146D1744 Index
Iraq,390.86,0.06,390.52,0.12,0.34,0,390.18,433D1146 Index,146D1433 Index
Luxembourg,384.18,0.06,158.05,0.05,226.13,0.08,-68.08,137D1146 Index,146D1137 Index
New Zealand,377.85,0.06,277.42,0.09,100.43,0.03,176.99,196D1146 Index,146D1196 Index
Bahrain,372.89,0.06,283.14,0.09,89.75,0.03,193.39,419D1146 Index,146D1419 Index
Sri Lanka,332.28,0.05,129.42,0.04,202.87,0.07,-73.45,524D1146 Index,146D1524 Index
Ecuador,311.49,0.05,89.43,0.03,222.06,0.08,-132.63,248D1146 Index,146D1248 Index
Kazakhstan,310.82,0.05,184.28,0.06,126.55,0.04,57.73,916D1146 Index,146D1916 Index
Libya,308.54,0.05,167.23,0.05,141.31,0.05,25.93,672D1146 Index,146D1672 Index
Belarus,307.94,0.05,254.54,0.08,53.4,0.02,201.13,913D1146 Index,146D1913 Index
Azerbaijan,292.62,0.05,80.26,0.03,212.36,0.07,-132.1,912D1146 Index,146D1912 Index
Guinea,284.9,0.05,6.92,0,277.98,0.1,-271.05,656D1146 Index,146D1656 Index
Estonia,282.7,0.05,199.53,0.06,83.17,0.03,116.35,939D1146 Index,146D1939 Index
Lithuania,279.54,0.05,81.18,0.03,198.36,0.07,-117.18,946D1146 Index,146D1946 Index
Costa Rica,267.16,0.04,159.27,0.05,107.89,0.04,51.39,238D1146 Index,146D1238 Index
Ethiopia,258.35,0.04,85.42,0.03,172.93,0.06,-87.51,644D1146 Index,146D1644 Index
Bosnia and Herzegovina,206.34,0.03,68.8,0.02,137.54,0.05,-68.75,963D1146 Index,146D1963 Index
Kuwait,204.56,0.03,197.36,0.06,7.19,0,190.17,443D1146 Index,146D1443 Index
Laos,200.94,0.03,151.78,0.05,49.17,0.02,102.61,544D1146 Index,146D1544 Index
Armenia,194.95,0.03,18.59,0.01,176.36,0.06,-157.78,911D1146 Index,146D1911 Index
Macedonia,175.5,0.03,96.15,0.03,79.36,0.03,16.79,962D1146 Index,146D1962 Index
Latvia,163.36,0.03,99.57,0.03,63.79,0.02,35.78,941D1146 Index,146D1941 Index
Nicaragua,159.4,0.03,12.75,0,146.64,0.05,-133.89,278D1146 Index,146D1278 Index
Georgia,159.18,0.03,62.13,0.02,97.05,0.03,-34.92,915D1146 Index,146D1915 Index
Myanmar,158.19,0.03,13.82,0,144.37,0.05,-130.55,518D1146 Index,146D1518 Index
Paraguay,157.96,0.03,138.22,0.04,19.74,0.01,118.48,288D1146 Index,146D1288 Index
Mauritania,142.89,0.02,6.55,0,136.34,0.05,-129.79,682D1146 Index,146D1682 Index
Kenya,133.37,0.02,67.73,0.02,65.64,0.02,2.09,664D1146 Index,146D1664 Index
Oman,130.09,0.02,116.52,0.04,13.57,0,102.96,449D1146 Index,146D1449 Index
Albania,122.3,0.02,102.27,0.03,20.02,0.01,82.25,914D1146 Index,146D1914 Index
Samoa,117.09,0.02,117.05,0.04,0.04,0,117,862D1146 Index,146D1862 Index
Liberia,103.22,0.02,0.4,0,102.83,0.04,-102.43,668D1146 Index,146D1668 Index
Uzbekistan,103.21,0.02,96.73,0.03,6.48,0,90.25,927D1146 Index,146D1927 Index
Sudan,89.75,0.01,87.65,0.03,2.1,0,85.56,732D1146 Index,146D1732 Index
Rwanda,87.75,0.01,87.02,0.03,0.72,0,86.3,714D1146 Index,146D1714 Index
Algeria,82.95,0.01,10,0,72.95,0.03,-62.95,612D1146 Index,146D1612 Index
Panama,81.1,0.01,32.38,0.01,48.73,0.02,-16.35,283D1146 Index,146D1283 Index
Somalia,74.66,0.01,74.63,0.02,0.03,0,74.61,726D1146 Index,146D1726 Index
Mauritius,72.79,0.01,29.14,0.01,43.65,0.02,-14.51,684D1146 Index,146D1684 Index
"Congo, Democratic Republic",68.86,0.01,68.05,0.02,0.81,0,67.24,636D1146 Index,146D1636 Index
Cyprus,68.17,0.01,53.75,0.02,14.41,0,39.34,423D1146 Index,146D1423 Index
Guatemala,65.6,0.01,14.58,0,51.02,0.02,-36.44,258D1146 Index,146D1258 Index
Mozambique,65.42,0.01,21.93,0.01,43.5,0.01,-21.57,688D1146 Index,146D1688 Index
Malta,64.82,0.01,36.29,0.01,28.53,0.01,7.77,181D1146 Index,146D1181 Index
Turkmenistan,63.25,0.01,63.11,0.02,0.14,0,62.97,925D1146 Index,146D1925 Index
Moldova,62.14,0.01,34.65,0.01,27.49,0.01,7.16,921D1146 Index,146D1921 Index
Guyana,62.04,0.01,1.83,0,60.21,0.02,-58.39,336D1146 Index,146D1336 Index
Honduras,61.73,0.01,27.21,0.01,34.52,0.01,-7.31,268D1146 Index,146D1268 Index
Uruguay,58.75,0.01,31.26,0.01,27.49,0.01,3.76,298D1146 Index,146D1298 Index
Iceland,58.36,0.01,31.85,0.01,26.51,0.01,5.34,176D1146 Index,146D1176 Index
Other Countries,58.15,0.01,8.27,0,49.89,0.02,-41.62,910D1146 Index,146D1910 Index
Cuba,55.15,0.01,5.26,0,49.89,0.02,-44.62,928D1146 Index,146D1928 Index
Madagascar,52.99,0.01,6.56,0,46.43,0.02,-39.86,674D1146 Index,146D1674 Index
Montenegro,51.24,0.01,45.94,0.01,5.31,0,40.63,943D1146 Index,146D1943 Index
Papua New Guinea,43.91,0.01,30.65,0.01,13.26,0,17.39,853D1146 Index,146D1853 Index
Uganda,40.87,0.01,25.31,0.01,15.56,0.01,9.74,746D1146 Index,146D1746 Index
Nepal,36.6,0.01,28.71,0.01,7.89,0,20.82,558D1146 Index,146D1558 Index
Benin,36.54,0.01,35.27,0.01,1.26,0,34.01,638D1146 Index,146D1638 Index
El Salvador,34.83,0.01,32.36,0.01,2.48,0,29.88,253D1146 Index,146D1253 Index
Bolivia,32.73,0.01,25.09,0.01,7.64,0,17.45,218D1146 Index,146D1218 Index
Malawi,27.89,0,26.11,0.01,1.78,0,24.33,676D1146 Index,146D1676 Index
Zambia,24.69,0,23.75,0.01,0.94,0,22.81,754D1146 Index,146D1754 Index
Cameroon,23.94,0,21.69,0.01,2.25,0,19.45,622D1146 Index,146D1622 Index
Solomon Islands,22.68,0,10.95,0,11.73,0,-0.79,813D1146 Index,146D1813 Index
New Caledonia,21.23,0,21.2,0.01,0.02,0,21.18,839D1146 Index,146D1839 Index
Zimbabwe,20.89,0,14.89,0,6,0,8.89,698D1146 Index,146D1698 Index
Jamaica,20.78,0,17.72,0.01,3.06,0,14.66,343D1146 Index,146D1343 Index
Trinidad And Tobago,17.93,0,17.27,0.01,0.66,0,16.61,369D1146 Index,146D1369 Index
Venezuela,17.78,0,15.37,0,2.4,0,12.97,299D1146 Index,146D1299 Index
Angola,16.2,0,16.18,0.01,0.02,0,16.16,614D1146 Index,146D1614 Index
Kyrgyzstan,14.16,0,7.06,0,7.1,0,-0.05,917D1146 Index,146D1917 Index
Maldives,11.62,0,6.45,0,5.18,0,1.27,556D1146 Index,146D1556 Index
Bahamas,10.79,0,8.56,0,2.23,0,6.33,313D1146 Index,146D1313 Index
Brunei Darussalam,9.6,0,9.56,0,0.03,0,9.53,516D1146 Index,146D1516 Index
Haiti,9.42,0,5.69,0,3.73,0,1.97,263D1146 Index,146D1263 Index
Togo,8.85,0,7.87,0,0.97,0,6.9,742D1146 Index,146D1742 Index
Sierra Leone,8.3,0,7.29,0,1.01,0,6.28,724D1146 Index,146D1724 Index
Sao Tome & Principe,7.61,0,1.45,0,6.17,0,-4.72,716D1146 Index,146D1716 Index
Aruba,7.11,0,6.85,0,0.26,0,6.59,314D1146 Index,146D1314 Index
Bermuda,6.58,0,6.51,0,0.07,0,6.44,319D1146 Index,146D1319 Index
Faeroe Islands,6.46,0,1.21,0,5.25,0,-4.04,816D1146 Index,146D1816 Index
Niger,5.82,0,5.39,0,0.43,0,4.96,692D1146 Index,146D1692 Index
Gambia,5.6,0,5.59,0,0.01,0,5.57,648D1146 Index,146D1648 Index
St. Vincent & Grens.,5.22,0,0.01,0,5.22,0,-5.21,364I1146 Index,146D1364 Index
Central African Rep.,4.75,0,4.7,0,0.05,0,4.65,626D1146 Index,146D1626 Index
Seychelles,4.15,0,3.69,0,0.46,0,3.23,718D1146 Index,146D1718 Index
Guinea-Bissau,3.72,0,3.71,0,0.01,0,3.7,654D1146 Index,146D1654 Index
Cape Verde,3.69,0,3.69,0,0.01,0,3.68,624D1146 Index,146D1624 Index
Fiji,3.63,0,3.56,0,0.07,0,3.49,819D1146 Index,146D1819 Index
Barbados,3.39,0,2.86,0,0.53,0,2.34,316D1146 Index,146D1316 Index
Comoros,3.35,0,2.61,0,0.74,0,1.88,632D1146 Index,146D1632 Index
Congo,2.05,0,0.93,0,1.12,0,-0.19,634D1146 Index,146D1634 Index
Chad,1.83,0,1.79,0,0.04,0,1.75,628D1146 Index,146D1628 Index
Gabon,1.51,0,0.25,0,1.26,0,-1.01,646D1146 Index,146D1646 Index
Belize,1.4,0,1.23,0,0.17,0,1.06,339D1146 Index,146D1339 Index
Burundi,1.38,0,1.33,0,0.05,0,1.28,618D1146 Index,146D1618 Index
Peoples Democratic Republic of Yemen,1.18,0,1.17,0,0.01,0,1.16,474D1146 Index,146D1474 Index
Afghanistan,1.15,0,0.15,0,1,0,-0.85,512D1146 Index,146D1512 Index
Greenland,0.63,0,0.52,0,0.11,0,0.42,326D1146 Index,146D1326 Index
St. Kitts And Nevis,0.51,0,0.21,0,0.3,0,-0.09,361D1146 Index,146D1361 Index
St. Lucia,0.22,0,0.21,0,0.01,0,0.2,362D1146 Index,146D1362 Index
Djibouti,0.17,0,0.05,0,0.12,0,-0.07,611D1146 Index,146D1611 Index
