Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Switzerland,4834.2,0.57,1077.26,0.26,3756.94,0.84,-2679.68,146D1156 Index,156D1146 Index
Belgium,4661.38,0.55,2874.53,0.7,1786.85,0.4,1087.68,124D1156 Index,156D1124 Index
Vietnam,3836.37,0.45,448.31,0.11,3388.06,0.76,-2939.75,582D1156 Index,156D1582 Index
Thailand,3502.35,0.41,923.39,0.23,2578.96,0.58,-1655.57,578D1156 Index,156D1578 Index
Peru,3501.99,0.41,796.15,0.2,2705.84,0.61,-1909.7,293D1156 Index,156D1293 Index
Saudi Arabia,3395.67,0.4,1685.89,0.41,1709.78,0.38,-23.89,456D1156 Index,156D1456 Index
CIS Countries,3364.48,0.39,1407.59,0.34,1956.89,0.44,-549.3,901D1156 Index,156D1901 Index
Australia,3168.8,0.37,1774.96,0.43,1393.84,0.31,381.12,193D1156 Index,156D1193 Index
Hong Kong,3161.69,0.37,2894.37,0.71,267.32,0.06,2627.05,532D1156 Index,156D1532 Index
Indonesia,2995.31,0.35,1609.25,0.39,1386.06,0.31,223.19,536D1156 Index,156D1536 Index
Norway,2983.21,0.35,1567.72,0.38,1415.49,0.32,152.23,142D1156 Index,156D1142 Index
Spain,2967.62,0.35,1019.34,0.25,1948.28,0.44,-928.94,184D1156 Index,156D1184 Index
Malaysia,2891.83,0.34,702.62,0.17,2189.21,0.49,-1486.59,548D1156 Index,156D1548 Index
Chile,2287.18,0.27,745.41,0.18,1541.77,0.35,-796.36,228D1156 Index,156D1228 Index
Turkey,2059.37,0.24,984.8,0.24,1074.57,0.24,-89.77,186D1156 Index,156D1186 Index
Sweden,2001.32,0.23,454,0.11,1547.32,0.35,-1093.32,144D1156 Index,156D1144 Index
Argentina,1996.13,0.23,461.75,0.11,1534.38,0.34,-1072.63,213D1156 Index,156D1213 Index
Bangladesh,1909.5,0.22,680.72,0.17,1228.78,0.28,-548.06,513D1156 Index,156D1513 Index
Singapore,1904.02,0.22,1110.47,0.27,793.55,0.18,316.92,576D1156 Index,156D1576 Index
Austria,1890.17,0.22,402.28,0.1,1487.89,0.33,-1085.61,122D1156 Index,156D1122 Index
Ireland,1864.35,0.22,485.59,0.12,1378.76,0.31,-893.17,178D1156 Index,156D1178 Index
United Arab Emirates,1854.46,0.22,1737.38,0.43,117.08,0.03,1620.3,466D1156 Index,156D1466 Index
Poland,1704.33,0.2,238.56,0.06,1465.77,0.33,-1227.21,964D1156 Index,156D1964 Index
Russia,1703.1,0.2,837.58,0.21,865.52,0.19,-27.95,922D1156 Index,156D1922 Index
Philippines,1587.32,0.19,407.94,0.1,1179.38,0.26,-771.44,566D1156 Index,156D1566 Index
Colombia,1565.67,0.18,877.16,0.21,688.52,0.15,188.64,233D1156 Index,156D1233 Index
Algeria,1374.78,0.16,588.2,0.14,786.57,0.18,-198.37,612D1156 Index,156D1612 Index
Finland,1348.53,0.16,538.98,0.13,809.55,0.18,-270.58,172D1156 Index,156D1172 Index
Israel,1266.17,0.15,262.7,0.06,1003.47,0.23,-740.77,436D1156 Index,156D1436 Index
South Africa,1216.86,0.14,486.66,0.12,730.21,0.16,-243.55,199D1156 Index,156D1199 Index
Denmark,1190.65,0.14,344.96,0.08,845.69,0.19,-500.73,128D1156 Index,156D1128 Index
Dominican Republic,1110.69,0.13,257.66,0.06,853.03,0.19,-595.37,243D1156 Index,156D1243 Index
Nigeria,1064.41,0.12,252.26,0.06,812.15,0.18,-559.88,694D1156 Index,156D1694 Index
New Zealand,1032.78,0.12,467.31,0.11,565.47,0.13,-98.16,196D1156 Index,156D1196 Index
Egypt,929.36,0.11,313.81,0.08,615.55,0.14,-301.73,469D1156 Index,156D1469 Index
Cambodia,882.62,0.1,30.76,0.01,851.86,0.19,-821.1,522D1156 Index,156D1522 Index
Other Countries,821.31,0.1,387.23,0.09,434.08,0.1,-46.86,910D1156 Index,156D1910 Index
Cuba,821.15,0.1,387.23,0.09,433.93,0.1,-46.7,928D1156 Index,156D1928 Index
Morocco,738.32,0.09,399.64,0.1,338.68,0.08,60.96,686D1156 Index,156D1686 Index
Ghana,732.59,0.09,691.67,0.17,40.92,0.01,650.75,652D1156 Index,156D1652 Index
Pakistan,732.13,0.09,440.73,0.11,291.41,0.07,149.32,564D1156 Index,156D1564 Index
Kazakhstan,686.36,0.08,254.73,0.06,431.64,0.1,-176.91,916D1156 Index,156D1916 Index
Venezuela,633.69,0.07,543.65,0.13,90.04,0.02,453.61,299D1156 Index,156D1299 Index
Angola,632.27,0.07,79.1,0.02,553.17,0.12,-474.07,614D1156 Index,156D1614 Index
Hungary,626.21,0.07,118.7,0.03,507.51,0.11,-388.81,944D1156 Index,156D1944 Index
Guatemala,614.14,0.07,94.86,0.02,519.27,0.12,-424.41,258D1156 Index,156D1258 Index
Czech Republic,596.47,0.07,111.96,0.03,484.51,0.11,-372.56,935D1156 Index,156D1935 Index
Portugal,595.92,0.07,79.72,0.02,516.2,0.12,-436.47,182D1156 Index,156D1182 Index
Costa Rica,581.96,0.07,164.94,0.04,417.02,0.09,-252.08,238D1156 Index,156D1238 Index
Trinidad And Tobago,577.84,0.07,292.76,0.07,285.08,0.06,7.67,369D1156 Index,156D1369 Index
Sri Lanka,568.87,0.07,292.88,0.07,275.99,0.06,16.89,524D1156 Index,156D1524 Index
Ecuador,537.91,0.06,275.27,0.07,262.65,0.06,12.62,248D1156 Index,156D1248 Index
Malta,397.58,0.05,351.14,0.09,46.44,0.01,304.7,181D1156 Index,156D1181 Index
Slovakia,396.77,0.05,76.18,0.02,320.6,0.07,-244.42,936D1156 Index,156D1936 Index
Azerbaijan,379.06,0.04,16.63,0,362.43,0.08,-345.8,912D1156 Index,156D1912 Index
Honduras,317.59,0.04,37.69,0.01,279.9,0.06,-242.21,268D1156 Index,156D1268 Index
Jamaica,292.23,0.03,94.68,0.02,197.55,0.04,-102.86,343D1156 Index,156D1343 Index
Romania,288.53,0.03,65.59,0.02,222.95,0.05,-157.36,968D1156 Index,156D1968 Index
Cote D Ivoire,278.66,0.03,24.58,0.01,254.08,0.06,-229.5,662D1156 Index,156D1662 Index
Luxembourg,277.48,0.03,123.6,0.03,153.88,0.03,-30.28,137D1156 Index,156D1137 Index
Greece,277.08,0.03,87.72,0.02,189.35,0.04,-101.63,174D1156 Index,156D1174 Index
Ukraine,262.42,0.03,206.24,0.05,56.18,0.01,150.06,926D1156 Index,156D1926 Index
Guyana,242.31,0.03,20.46,0.01,221.85,0.05,-201.39,336D1156 Index,156D1336 Index
Tunisia,233,0.03,162.07,0.04,70.93,0.02,91.14,744D1156 Index,156D1744 Index
Bolivia,218.03,0.03,58.22,0.01,159.81,0.04,-101.59,218D1156 Index,156D1218 Index
Lithuania,213.98,0.03,17.91,0,196.06,0.04,-178.15,946D1156 Index,156D1946 Index
Qatar,207.05,0.02,166.07,0.04,40.98,0.01,125.09,453D1156 Index,156D1453 Index
Nicaragua,206.66,0.02,42.61,0.01,164.05,0.04,-121.44,278D1156 Index,156D1278 Index
Iceland,182.32,0.02,100.62,0.02,81.7,0.02,18.92,176D1156 Index,156D1176 Index
Sudan,163.95,0.02,137.53,0.03,26.43,0.01,111.1,732D1156 Index,156D1732 Index
Slovenia,154.37,0.02,35.6,0.01,118.77,0.03,-83.17,961D1156 Index,156D1961 Index
El Salvador,150.65,0.02,60.22,0.01,90.43,0.02,-30.21,253D1156 Index,156D1253 Index
Suriname,150.32,0.02,46.25,0.01,104.07,0.02,-57.83,366D1156 Index,156D1366 Index
Iraq,147.55,0.02,147.34,0.04,0.21,0,147.13,433D1156 Index,156D1433 Index
Bahrain,141.51,0.02,105.58,0.03,35.94,0.01,69.64,419D1156 Index,156D1419 Index
Bulgaria,137.47,0.02,30.87,0.01,106.61,0.02,-75.74,918D1156 Index,156D1918 Index
Armenia,132.68,0.02,14.28,0,118.4,0.03,-104.12,911D1156 Index,156D1911 Index
Oman,131.9,0.02,89.19,0.02,42.71,0.01,46.47,449D1156 Index,156D1449 Index
Uruguay,129.61,0.02,50.79,0.01,78.82,0.02,-28.03,298D1156 Index,156D1298 Index
"Congo, Democratic Republic",128.18,0.02,69.14,0.02,59.04,0.01,10.1,636D1156 Index,156D1636 Index
Panama,125.64,0.01,116.47,0.03,9.17,0,107.29,283D1156 Index,156D1283 Index
Lebanon,125.4,0.01,102.15,0.03,23.25,0.01,78.89,446D1156 Index,156D1446 Index
Jordan,116.35,0.01,52.11,0.01,64.23,0.01,-12.12,439D1156 Index,156D1439 Index
Iran,112.68,0.01,90.21,0.02,22.47,0.01,67.74,429D1156 Index,156D1429 Index
Estonia,108.87,0.01,19.44,0,89.43,0.02,-69.98,939D1156 Index,156D1939 Index
Kenya,104.62,0.01,78.95,0.02,25.67,0.01,53.28,664D1156 Index,156D1664 Index
Kuwait,103.79,0.01,90.76,0.02,13.03,0,77.73,443D1156 Index,156D1443 Index
Georgia,95.01,0.01,11.59,0,83.43,0.02,-71.84,915D1156 Index,156D1915 Index
Serbia,94.67,0.01,28.17,0.01,66.5,0.01,-38.33,942D1156 Index,156D1942 Index
Madagascar,85.3,0.01,18.07,0,67.23,0.02,-49.17,674D1156 Index,156D1674 Index
Haiti,83.03,0.01,51.19,0.01,31.84,0.01,19.36,263D1156 Index,156D1263 Index
Nepal,71.08,0.01,59.35,0.01,11.72,0,47.63,558D1156 Index,156D1558 Index
Tanzania,70.35,0.01,59.93,0.01,10.43,0,49.5,738D1156 Index,156D1738 Index
Cameroon,67.53,0.01,61.75,0.02,5.78,0,55.97,622D1156 Index,156D1622 Index
Croatia,57.76,0.01,13.34,0,44.42,0.01,-31.08,960D1156 Index,156D1960 Index
Mauritius,57.67,0.01,37.61,0.01,20.06,0,17.56,684D1156 Index,156D1684 Index
Bahamas,55.13,0.01,25.37,0.01,29.76,0.01,-4.39,313D1156 Index,156D1313 Index
Macau,55.11,0.01,50.08,0.01,5.02,0,45.06,546D1156 Index,156D1546 Index
Latvia,54.93,0.01,19.05,0,35.88,0.01,-16.83,941D1156 Index,156D1941 Index
Burkina Faso,54.27,0.01,24.2,0.01,30.07,0.01,-5.87,748D1156 Index,156D1748 Index
Guinea,53.35,0.01,4.84,0,48.5,0.01,-43.66,656D1156 Index,156D1656 Index
Aruba,52.73,0.01,6.57,0,46.16,0.01,-39.59,314D1156 Index,156D1314 Index
Bermuda,48.67,0.01,47.18,0.01,1.49,0,45.7,319D1156 Index,156D1319 Index
Belarus,48.26,0.01,19.53,0,28.72,0.01,-9.19,913D1156 Index,156D1913 Index
Barbados,47.34,0.01,38,0.01,9.34,0,28.66,316D1156 Index,156D1316 Index
Liberia,40.94,0,7.37,0,33.57,0.01,-26.2,668D1156 Index,156D1668 Index
Albania,38.59,0,31.68,0.01,6.91,0,24.78,914D1156 Index,156D1914 Index
Paraguay,37.67,0,27.18,0.01,10.48,0,16.7,288D1156 Index,156D1288 Index
Libya,37.54,0,26.23,0.01,11.31,0,14.91,672D1156 Index,156D1672 Index
Mozambique,34.18,0,33.44,0.01,0.74,0,32.7,688D1156 Index,156D1688 Index
Togo,33.17,0,12.5,0,20.67,0,-8.16,742D1156 Index,156D1742 Index
Myanmar,33.05,0,10.4,0,22.65,0.01,-12.25,518D1156 Index,156D1518 Index
Greenland,31.81,0,31.34,0.01,0.46,0,30.88,326D1156 Index,156D1326 Index
Zambia,31.39,0,28.92,0.01,2.47,0,26.45,754D1156 Index,156D1754 Index
Gabon,30.81,0,15.69,0,15.13,0,0.56,646D1156 Index,156D1646 Index
Papua New Guinea,30.03,0,27.34,0.01,2.69,0,24.65,853D1156 Index,156D1853 Index
Uganda,29.27,0,21.58,0.01,7.68,0,13.9,746D1156 Index,156D1746 Index
Senegal,29.15,0,22.36,0.01,6.79,0,15.57,722D1156 Index,156D1722 Index
New Caledonia,27.71,0,27.17,0.01,0.54,0,26.64,839D1156 Index,156D1839 Index
Congo,27.61,0,12.97,0,14.64,0,-1.68,634D1156 Index,156D1634 Index
Malawi,26.37,0,23.85,0.01,2.52,0,21.33,676D1156 Index,156D1676 Index
Bosnia and Herzegovina,25.76,0,7.24,0,18.52,0,-11.27,963D1156 Index,156D1963 Index
Laos,24.44,0,4.8,0,19.63,0,-14.83,544D1156 Index,156D1544 Index
Ethiopia,23.31,0,3.11,0,20.2,0,-17.09,644D1156 Index,156D1644 Index
Fiji,22.89,0,17.83,0,5.06,0,12.76,819D1156 Index,156D1819 Index
Mongolia,21.95,0,19.63,0,2.33,0,17.3,948D1156 Index,156D1948 Index
Macedonia,19.08,0,8.22,0,10.86,0,-2.64,962D1156 Index,156D1962 Index
Maldives,16.29,0,15.39,0,0.9,0,14.48,556D1156 Index,156D1556 Index
Tajikistan,15.85,0,15.81,0,0.04,0,15.78,923D1156 Index,156D1923 Index
Mali,15.34,0,14.61,0,0.72,0,13.89,678D1156 Index,156D1678 Index
Faeroe Islands,14.08,0,3.61,0,10.47,0,-6.86,816D1156 Index,156D1816 Index
Moldova,14.05,0,5.74,0,8.32,0,-2.58,921D1156 Index,156D1921 Index
Rwanda,13.84,0,12.89,0,0.95,0,11.94,714D1156 Index,156D1714 Index
Belize,11.5,0,8.43,0,3.07,0,5.36,339D1156 Index,156D1339 Index
Kyrgyzstan,11.43,0,11.21,0,0.21,0,11,917D1156 Index,156D1917 Index
St. Kitts And Nevis,11.27,0,7.7,0,3.58,0,4.12,361D1156 Index,156D1361 Index
St. Lucia,9.24,0,9.03,0,0.2,0,8.83,362D1156 Index,156D1362 Index
Benin,9.14,0,9.12,0,0.01,0,9.11,638D1156 Index,156D1638 Index
Uzbekistan,9.07,0,8.76,0,0.31,0,8.45,927D1156 Index,156D1927 Index
Brunei Darussalam,9.02,0,5.31,0,3.71,0,1.59,516D1156 Index,156D1516 Index
Cyprus,8.96,0,5.69,0,3.27,0,2.43,423D1156 Index,156D1423 Index
Chad,8.82,0,8.65,0,0.17,0,8.48,628D1156 Index,156D1628 Index
Netherlands Antilles,8.68,0,4.2,0,4.48,0,-0.28,353D1156 Index,156D1353 Index
Grenada,7.88,0,6.06,0,1.83,0,4.23,328D1156 Index,156D1328 Index
St. Vincent & Grens.,7.28,0,7.19,0,0.09,0,7.11,364I1156 Index,156D1364 Index
Turkmenistan,7.19,0,5.49,0,1.7,0,3.79,925D1156 Index,156D1925 Index
Sierra Leone,6.36,0,4.06,0,2.31,0,1.75,724D1156 Index,156D1724 Index
Seychelles,5.27,0,1.36,0,3.91,0,-2.55,718D1156 Index,156D1718 Index
Afghanistan,5.06,0,2.58,0,2.48,0,0.1,512D1156 Index,156D1512 Index
Zimbabwe,4.4,0,2.54,0,1.86,0,0.68,698D1156 Index,156D1698 Index
Peoples Democratic Republic of Yemen,4.23,0,3.98,0,0.25,0,3.73,474D1156 Index,156D1474 Index
Dominica,3.98,0,3.37,0,0.6,0,2.77,321D1156 Index,156D1321 Index
Syria,3.75,0,2.98,0,0.77,0,2.21,463D1156 Index,156D1463 Index
Niger,3.6,0,2.04,0,1.56,0,0.47,692D1156 Index,156D1692 Index
Equatorial Guinea,3.31,0,3.29,0,0.02,0,3.28,642D1156 Index,156D1642 Index
Mauritania,3.2,0,3.01,0,0.19,0,2.82,682D1156 Index,156D1682 Index
Burundi,3.15,0,2.73,0,0.42,0,2.3,618D1156 Index,156D1618 Index
Cape Verde,2.11,0,2.03,0,0.08,0,1.96,624D1156 Index,156D1624 Index
Montenegro,1.9,0,1.34,0,0.56,0,0.79,943D1156 Index,156D1943 Index
Solomon Islands,1.45,0,1.23,0,0.22,0,1.01,813D1156 Index,156D1813 Index
Somalia,1.45,0,1.19,0,0.26,0,0.93,726D1156 Index,156D1726 Index
Djibouti,1.08,0,1.07,0,0.01,0,1.06,611D1156 Index,156D1611 Index
Central African Rep.,0.86,0,0.55,0,0.31,0,0.24,626D1156 Index,156D1626 Index
Vanuatu,0.51,0,0.48,0,0.03,0,0.45,846D1156 Index,156D1846 Index
Gambia,0.49,0,0.36,0,0.13,0,0.23,648D1156 Index,156D1648 Index
Samoa,0.17,0,0.13,0,0.04,0,0.09,862D1156 Index,156D1862 Index
North Korea,0.16,0,0,0,0.16,0,-0.16,954D1156 Index,156D1954 Index
Comoros,0.1,0,0.02,0,0.08,0,-0.06,632D1156 Index,156D1632 Index
Guinea-Bissau,0.03,0,0.03,0,0,0,0.02,654D1156 Index,156D1654 Index
Sao Tome & Principe,0.02,0,0,0,0.02,0,-0.01,716D1156 Index,156D1716 Index
Tonga,0.01,0,0,0,0.01,0,-0.01,866D1156 Index,156D1866 Index
