Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
United Arab Emirates,4122,0.86,2431.41,0.97,1690.59,0.74,740.82,466D1193 Index,193D1466 Index
Switzerland,3733.66,0.78,1283.99,0.51,2449.67,1.08,-1165.68,146D1193 Index,193D1146 Index
Canada,3284.61,0.69,1547.3,0.62,1737.31,0.76,-190.01,156D1193 Index,193D1156 Index
Turkey,2910.72,0.61,2226.22,0.89,684.5,0.3,1541.72,186D1193 Index,193D1186 Index
Mexico,2626.94,0.55,364.84,0.15,2262.1,0.99,-1897.26,273D1193 Index,193D1273 Index
Spain,2459.48,0.51,686.1,0.27,1773.38,0.78,-1087.28,184D1193 Index,193D1184 Index
Belgium,2434.36,0.51,1030.6,0.41,1403.76,0.62,-373.16,124D1193 Index,193D1124 Index
Philippines,2236.23,0.47,1687.18,0.67,549.05,0.24,1138.13,566D1193 Index,193D1566 Index
Sweden,2168.12,0.45,313.67,0.13,1854.45,0.82,-1540.78,144D1193 Index,193D1144 Index
Brazil,2045.67,0.43,1444.88,0.58,600.79,0.26,844.09,223D1193 Index,193D1223 Index
South Africa,1957.08,0.41,1049.47,0.42,907.61,0.4,141.86,199D1193 Index,193D1199 Index
Bangladesh,1563.63,0.33,872.31,0.35,691.33,0.3,180.98,513D1193 Index,193D1513 Index
Ireland,1546.6,0.32,84.19,0.03,1462.41,0.64,-1378.22,178D1193 Index,193D1178 Index
Saudi Arabia,1474.43,0.31,1102.49,0.44,371.94,0.16,730.55,456D1193 Index,193D1456 Index
Austria,1451.09,0.3,137.86,0.06,1313.23,0.58,-1175.37,122D1193 Index,193D1122 Index
Poland,1342.06,0.28,502.33,0.2,839.73,0.37,-337.4,964D1193 Index,193D1964 Index
Denmark,1289.17,0.27,220.32,0.09,1068.85,0.47,-848.53,128D1193 Index,193D1128 Index
CIS Countries,1048.76,0.22,680.56,0.27,368.2,0.16,312.37,901D1193 Index,193D1901 Index
Pakistan,874.6,0.18,629.93,0.25,244.67,0.11,385.25,564D1193 Index,193D1564 Index
Argentina,873.09,0.18,278.67,0.11,594.43,0.26,-315.76,213D1193 Index,193D1213 Index
Qatar,841.94,0.18,525.29,0.21,316.64,0.14,208.65,453D1193 Index,193D1453 Index
Russia,837.06,0.18,510.27,0.2,326.79,0.14,183.48,922D1193 Index,193D1922 Index
Israel,807.51,0.17,147.6,0.06,659.91,0.29,-512.31,436D1193 Index,193D1436 Index
Finland,755.78,0.16,52.72,0.02,703.06,0.31,-650.33,172D1193 Index,193D1172 Index
Chile,714,0.15,346.13,0.14,367.87,0.16,-21.75,228D1193 Index,193D1228 Index
Czech Republic,672.88,0.14,90.36,0.04,582.53,0.26,-492.17,935D1193 Index,193D1935 Index
Bahrain,658.75,0.14,586.33,0.23,72.42,0.03,513.91,419D1193 Index,193D1419 Index
Nigeria,585.51,0.12,189.46,0.08,396.05,0.17,-206.59,694D1193 Index,193D1694 Index
Hungary,562.31,0.12,60.04,0.02,502.27,0.22,-442.23,944D1193 Index,193D1944 Index
Fiji,544.22,0.11,401.4,0.16,142.82,0.06,258.59,819D1193 Index,193D1819 Index
Sri Lanka,445.33,0.09,246.54,0.1,198.79,0.09,47.75,524D1193 Index,193D1524 Index
Norway,442.2,0.09,116.85,0.05,325.35,0.14,-208.5,142D1193 Index,193D1142 Index
Gabon,439.81,0.09,1.74,0,438.07,0.19,-436.33,646D1193 Index,193D1646 Index
Peru,436.15,0.09,149.19,0.06,286.96,0.13,-137.77,293D1193 Index,193D1293 Index
Algeria,405.52,0.08,42.17,0.02,363.35,0.16,-321.18,612D1193 Index,193D1612 Index
Oman,323.32,0.07,245.91,0.1,77.41,0.03,168.5,449D1193 Index,193D1449 Index
Egypt,302.49,0.06,262.5,0.1,39.99,0.02,222.51,469D1193 Index,193D1469 Index
Slovakia,276.86,0.06,2.64,0,274.22,0.12,-271.57,936D1193 Index,193D1936 Index
Brunei Darussalam,263.42,0.06,43.66,0.02,219.76,0.1,-176.1,516D1193 Index,193D1516 Index
Portugal,240.72,0.05,42.5,0.02,198.21,0.09,-155.71,182D1193 Index,193D1182 Index
Iceland,239.97,0.05,232.27,0.09,7.69,0,224.58,176D1193 Index,193D1176 Index
Congo,230.79,0.05,0.77,0,230.02,0.1,-229.25,634D1193 Index,193D1634 Index
New Caledonia,215.59,0.05,191.09,0.08,24.5,0.01,166.59,839D1193 Index,193D1839 Index
Kuwait,208.29,0.04,174.47,0.07,33.82,0.01,140.65,443D1193 Index,193D1443 Index
Greece,203.19,0.04,16.53,0.01,186.66,0.08,-170.12,174D1193 Index,193D1174 Index
Myanmar,190.07,0.04,158.94,0.06,31.13,0.01,127.81,518D1193 Index,193D1518 Index
Romania,176.38,0.04,37.83,0.02,138.55,0.06,-100.71,968D1193 Index,193D1968 Index
Peoples Democratic Republic of Yemen,171.03,0.04,171.01,0.07,0.02,0,170.99,474D1193 Index,193D1474 Index
Cambodia,163.69,0.03,21.28,0.01,142.41,0.06,-121.14,522D1193 Index,193D1522 Index
Iran,152.04,0.03,116.07,0.05,35.97,0.02,80.11,429D1193 Index,193D1429 Index
Ukraine,150.51,0.03,123.91,0.05,26.6,0.01,97.31,926D1193 Index,193D1926 Index
Jordan,147.39,0.03,130.05,0.05,17.34,0.01,112.7,439D1193 Index,193D1439 Index
Slovenia,139.13,0.03,6.42,0,132.71,0.06,-126.29,961D1193 Index,193D1961 Index
Macau,126.4,0.03,110.18,0.04,16.23,0.01,93.95,546D1193 Index,193D1546 Index
Colombia,125.01,0.03,43.4,0.02,81.61,0.04,-38.22,233D1193 Index,193D1233 Index
Mauritius,123.9,0.03,110.2,0.04,13.7,0.01,96.51,684D1193 Index,193D1684 Index
Ghana,116.09,0.02,109.68,0.04,6.41,0,103.26,652D1193 Index,193D1652 Index
Solomon Islands,112.61,0.02,100.4,0.04,12.21,0.01,88.2,813D1193 Index,193D1813 Index
Libya,104.73,0.02,0.74,0,103.99,0.05,-103.25,672D1193 Index,193D1672 Index
Costa Rica,103.69,0.02,6.85,0,96.84,0.04,-89.99,238D1193 Index,193D1238 Index
Estonia,97.41,0.02,18.64,0.01,78.77,0.03,-60.13,939D1193 Index,193D1939 Index
Morocco,91.63,0.02,45.43,0.02,46.2,0.02,-0.77,686D1193 Index,193D1686 Index
Vanuatu,77.19,0.02,75.83,0.03,1.36,0,74.47,846D1193 Index,193D1846 Index
Iraq,74.85,0.02,74.81,0.03,0.03,0,74.78,433D1193 Index,193D1433 Index
Kenya,73.39,0.02,47.71,0.02,25.68,0.01,22.03,664D1193 Index,193D1664 Index
Panama,71.57,0.01,65.4,0.03,6.17,0,59.23,283D1193 Index,193D1283 Index
Bulgaria,66.89,0.01,12.32,0,54.56,0.02,-42.24,918D1193 Index,193D1918 Index
Dominican Republic,66.88,0.01,16.14,0.01,50.74,0.02,-34.6,243D1193 Index,193D1243 Index
Lebanon,57.74,0.01,43.12,0.02,14.61,0.01,28.51,446D1193 Index,193D1446 Index
Nepal,57.4,0.01,51.32,0.02,6.08,0,45.24,558D1193 Index,193D1558 Index
Lithuania,55.28,0.01,3.15,0,52.12,0.02,-48.97,946D1193 Index,193D1946 Index
Zambia,52.93,0.01,52.45,0.02,0.48,0,51.97,754D1193 Index,193D1754 Index
Samoa,52.63,0.01,37.4,0.01,15.23,0.01,22.16,862D1193 Index,193D1862 Index
Cote D Ivoire,51.48,0.01,34.58,0.01,16.9,0.01,17.67,662D1193 Index,193D1662 Index
Burkina Faso,50.73,0.01,50.52,0.02,0.21,0,50.3,748D1193 Index,193D1748 Index
Ethiopia,50.34,0.01,27,0.01,23.35,0.01,3.65,644D1193 Index,193D1644 Index
Tanzania,50.07,0.01,44.19,0.02,5.88,0,38.31,738D1193 Index,193D1738 Index
"Congo, Democratic Republic",47.8,0.01,47.5,0.02,0.31,0,47.19,636D1193 Index,193D1636 Index
Senegal,43.1,0.01,41.6,0.02,1.5,0,40.1,722D1193 Index,193D1722 Index
Maldives,41.91,0.01,40.53,0.02,1.37,0,39.16,556D1193 Index,193D1556 Index
Mongolia,36.97,0.01,36.55,0.01,0.42,0,36.13,948D1193 Index,193D1948 Index
Mozambique,36.53,0.01,14.22,0.01,22.32,0.01,-8.1,688D1193 Index,193D1688 Index
Tunisia,35.3,0.01,9.41,0,25.9,0.01,-16.49,744D1193 Index,193D1744 Index
Honduras,34.35,0.01,1.77,0,32.57,0.01,-30.8,268D1193 Index,193D1268 Index
Croatia,34.01,0.01,4.48,0,29.52,0.01,-25.04,960D1193 Index,193D1960 Index
Laos,33.15,0.01,20.47,0.01,12.68,0.01,7.78,544D1193 Index,193D1544 Index
Ecuador,32.99,0.01,8.97,0,24.02,0.01,-15.05,248D1193 Index,193D1248 Index
Mali,32.43,0.01,31.56,0.01,0.87,0,30.69,678D1193 Index,193D1678 Index
Angola,31.01,0.01,30.45,0.01,0.55,0,29.9,614D1193 Index,193D1614 Index
Luxembourg,29.03,0.01,5.79,0,23.24,0.01,-17.45,137D1193 Index,193D1137 Index
Cyprus,27.07,0.01,4.35,0,22.72,0.01,-18.38,423D1193 Index,193D1423 Index
Nicaragua,26.8,0.01,8.63,0,18.17,0.01,-9.53,278D1193 Index,193D1278 Index
Tonga,26.52,0.01,24.87,0.01,1.64,0,23.23,866D1193 Index,193D1866 Index
Serbia,25.94,0.01,7.41,0,18.53,0.01,-11.12,942D1193 Index,193D1942 Index
Uruguay,25.5,0.01,8.47,0,17.03,0.01,-8.56,298D1193 Index,193D1298 Index
Kazakhstan,24.84,0.01,22.97,0.01,1.87,0,21.09,916D1193 Index,193D1916 Index
Madagascar,24.63,0.01,9.55,0,15.08,0.01,-5.53,674D1193 Index,193D1674 Index
Trinidad And Tobago,23.9,0.01,16.86,0.01,7.03,0,9.83,369D1193 Index,193D1369 Index
Togo,23.64,0,0.81,0,22.83,0.01,-22.02,742D1193 Index,193D1742 Index
Guatemala,21.37,0,3.73,0,17.63,0.01,-13.9,258D1193 Index,193D1258 Index
Equatorial Guinea,21.22,0,0.33,0,20.89,0.01,-20.56,642D1193 Index,193D1642 Index
El Salvador,20.34,0,11.81,0,8.53,0,3.28,253D1193 Index,193D1253 Index
Netherlands Antilles,20.34,0,0.33,0,20.01,0.01,-19.67,353D1193 Index,193D1353 Index
Bosnia and Herzegovina,20.24,0,1.4,0,18.84,0.01,-17.44,963D1193 Index,193D1963 Index
Bolivia,19.57,0,6.11,0,13.46,0.01,-7.35,218D1193 Index,193D1218 Index
Malta,18.89,0,5.6,0,13.29,0.01,-7.7,181D1193 Index,193D1181 Index
Latvia,17.61,0,1.7,0,15.91,0.01,-14.21,941D1193 Index,193D1941 Index
Uganda,17.46,0,15.73,0.01,1.73,0,14,746D1193 Index,193D1746 Index
Seychelles,16.5,0,14.56,0.01,1.94,0,12.62,718D1193 Index,193D1718 Index
Malawi,15.8,0,14.46,0.01,1.34,0,13.12,676D1193 Index,193D1676 Index
Sierra Leone,14.51,0,1.69,0,12.82,0.01,-11.13,724D1193 Index,193D1724 Index
Jamaica,13.27,0,11.97,0,1.3,0,10.66,343D1193 Index,193D1343 Index
Sudan,12.79,0,12.7,0.01,0.09,0,12.62,732D1193 Index,193D1732 Index
Afghanistan,12.48,0,12.22,0,0.25,0,11.97,512D1193 Index,193D1512 Index
Guinea,11.67,0,11.59,0,0.07,0,11.52,656D1193 Index,193D1656 Index
Other Countries,10.9,0,0.9,0,10,0,-9.11,910D1193 Index,193D1910 Index
Cuba,10.9,0,0.9,0,10,0,-9.11,928D1193 Index,193D1928 Index
Macedonia,9.8,0,3.12,0,6.69,0,-3.57,962D1193 Index,193D1962 Index
Belarus,8.82,0,4.72,0,4.09,0,0.63,913D1193 Index,193D1913 Index
Zimbabwe,8.3,0,7.89,0,0.41,0,7.48,698D1193 Index,193D1698 Index
Mauritania,7.91,0,7.89,0,0.02,0,7.88,682D1193 Index,193D1682 Index
Paraguay,6.01,0,2.49,0,3.53,0,-1.04,288D1193 Index,193D1288 Index
Georgia,5.62,0,1.55,0,4.07,0,-2.51,915D1193 Index,193D1915 Index
Azerbaijan,5.27,0,4.96,0,0.31,0,4.66,912D1193 Index,193D1912 Index
Kyrgyzstan,5.19,0,4.96,0,0.24,0,4.72,917D1193 Index,193D1917 Index
Bahamas,5.13,0,0.88,0,4.26,0,-3.38,313D1193 Index,193D1313 Index
Armenia,4.96,0,4.35,0,0.61,0,3.73,911D1193 Index,193D1911 Index
Cameroon,4.91,0,4.13,0,0.78,0,3.36,622D1193 Index,193D1622 Index
Guyana,4.5,0,4.12,0,0.39,0,3.73,336D1193 Index,193D1336 Index
Barbados,3.7,0,2.61,0,1.09,0,1.52,316D1193 Index,193D1316 Index
Liberia,3.14,0,2.74,0,0.4,0,2.33,668D1193 Index,193D1668 Index
Albania,2.91,0,1.04,0,1.87,0,-0.83,914D1193 Index,193D1914 Index
Turkmenistan,2.69,0,0.91,0,1.78,0,-0.86,925D1193 Index,193D1925 Index
Niger,2.61,0,1.03,0,1.58,0,-0.56,692D1193 Index,193D1692 Index
Moldova,2.57,0,0.92,0,1.65,0,-0.73,921D1193 Index,193D1921 Index
Suriname,2.54,0,2.05,0,0.49,0,1.55,366D1193 Index,193D1366 Index
Benin,2.51,0,2.49,0,0.02,0,2.46,638D1193 Index,193D1638 Index
Somalia,2.36,0,2.24,0,0.12,0,2.12,726D1193 Index,193D1726 Index
Rwanda,2.22,0,1.07,0,1.14,0,-0.07,714D1193 Index,193D1714 Index
Haiti,2.16,0,0.03,0,2.12,0,-2.09,263D1193 Index,193D1263 Index
Djibouti,1.72,0,0.19,0,1.54,0,-1.35,611D1193 Index,193D1611 Index
Syria,1.72,0,0.97,0,0.75,0,0.22,463D1193 Index,193D1463 Index
Belize,1.37,0,0.09,0,1.28,0,-1.19,339D1193 Index,193D1339 Index
Venezuela,1.33,0,0.29,0,1.04,0,-0.74,299D1193 Index,193D1299 Index
Chad,1.19,0,1.17,0,0.03,0,1.14,628D1193 Index,193D1628 Index
St. Vincent & Grens.,1.15,0,1.08,0,0.08,0,1,364I1193 Index,193D1364 Index
St. Lucia,1.08,0,1.02,0,0.06,0,0.96,362D1193 Index,193D1362 Index
Grenada,0.95,0,0.82,0,0.12,0,0.7,328D1193 Index,193D1328 Index
Montenegro,0.87,0,0.53,0,0.34,0,0.2,943D1193 Index,193D1943 Index
St. Kitts And Nevis,0.79,0,0.4,0,0.39,0,0,361D1193 Index,193D1361 Index
Uzbekistan,0.68,0,0.5,0,0.18,0,0.31,927D1193 Index,193D1927 Index
Tajikistan,0.56,0,0.55,0,0.01,0,0.54,923D1193 Index,193D1923 Index
Burundi,0.5,0,0.32,0,0.18,0,0.13,618D1193 Index,193D1618 Index
Bermuda,0.46,0,0.29,0,0.17,0,0.12,319D1193 Index,193D1319 Index
Central African Rep.,0.29,0,0.12,0,0.17,0,-0.05,626D1193 Index,193D1626 Index
Cape Verde,0.29,0,0.03,0,0.25,0,-0.22,624D1193 Index,193D1624 Index
Dominica,0.14,0,0.07,0,0.07,0,0,321D1193 Index,193D1321 Index
Sao Tome & Principe,0.07,0,0,0,0.07,0,-0.07,716D1193 Index,193D1716 Index
Gambia,0.04,0,0.02,0,0.02,0,0,648D1193 Index,193D1648 Index
Comoros,0.03,0,0.01,0,0.02,0,-0.02,632D1193 Index,193D1632 Index
