Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
,,,,,,,,,
World,1102402,100,599644,100,502758,100,96886,001D1542 Index,542D1001 Index
Emerging and Developing Economies,639232,57.99,359080,59.88,280152,55.72,78928,200I1542 Index,542D1200 Index
Non Fuel Exporting Countries,524833,47.61,332608,55.47,192225,38.23,140383,092D1542 Index,542D1092 Index
Advanced Economies,460797,41.8,240522,40.11,220275,43.81,20247,110D1542 Index,542D1110 Index
Developing Asia,443066,40.19,279336,46.58,163730,32.57,115606,505D1542 Index,542D1505 Index
China,280744,25.47,173553,28.94,107191,21.32,66362,924D1542 Index,542D1924 Index
United States,139584.5,12.66,77511.1,12.93,62073.4,12.35,15437.7,111D1542 Index,542D1111 Index
Fuel Exporting Countries,114399,10.38,26472.1,4.41,87926.9,17.49,-61454.8,080D1542 Index,542D1080 Index
European Union,104674.8,9.5,53122.6,8.86,51552.2,10.25,1570.4,998D1542 Index,542D1998 Index
Euro-zone,86631.2,7.86,40566.4,6.77,46064.8,9.16,-5498.4,995D1542 Index,542D1995 Index
Japan,77088,6.99,29614.1,4.94,47473.9,9.44,-17859.8,158D1542 Index,542D1158 Index
Vietnam,68089,6.18,47020.7,7.84,21068.3,4.19,25952.4,582D1542 Index,542D1582 Index
Developing Western Hemisphere,49866.4,4.52,29748.6,4.96,20117.8,4,9630.8,205D1542 Index,542D1205 Index
Developing Europe,49532.9,4.49,29392.5,4.9,20140.4,4.01,9252.1,170D1542 Index,542D1170 Index
CIS Countries,31554.5,2.86,14879.3,2.48,16675.2,3.32,-1795.9,901D1542 Index,542D1901 Index
Germany,30440.6,2.76,10508.8,1.75,19931.8,3.96,-9423,134D1542 Index,542D1134 Index
Hong Kong,30052.11,2.73,28276.4,4.72,1775.71,0.35,26500.69,532D1542 Index,542D1532 Index
Australia,29366.35,2.66,8810.15,1.47,20556.2,4.09,-11746.05,193D1542 Index,542D1193 Index
Saudi Arabia,25523.68,2.32,3759.48,0.63,21764.2,4.33,-18004.72,456D1542 Index,542D1456 Index
Mexico,24860.69,2.26,18706.2,3.12,6154.49,1.22,12551.71,273D1542 Index,542D1273 Index
Russia,22528.67,2.04,7997.17,1.33,14531.5,2.89,-6534.33,922D1542 Index,542D1922 Index
India,21677.18,1.97,16114.6,2.69,5562.58,1.11,10552.02,534D1542 Index,542D1534 Index
Singapore,20407.35,1.85,13745.7,2.29,6661.65,1.33,7084.05,576D1542 Index,542D1576 Index
Malaysia,18676.67,1.69,9364.11,1.56,9312.56,1.85,51.55,548D1542 Index,542D1548 Index
Indonesia,17267.08,1.57,8421.26,1.4,8845.82,1.76,-424.56,536D1542 Index,542D1536 Index
Thailand,14077.99,1.28,8761.23,1.46,5316.76,1.06,3444.47,578D1542 Index,542D1578 Index
Canada,13437.55,1.22,7683.7,1.28,5753.85,1.14,1929.85,156D1542 Index,542D1156 Index
Qatar,13407.27,1.22,372.17,0.06,13035.1,2.59,-12662.93,453D1542 Index,542D1453 Index
United Arab Emirates,12820.72,1.16,3839.66,0.64,8981.06,1.79,-5141.4,466D1542 Index,542D1466 Index
Philippines,12415.28,1.13,8759.57,1.46,3655.71,0.73,5103.86,566D1542 Index,542D1566 Index
Netherlands,11188.24,1.01,7055.69,1.18,4132.55,0.82,2923.14,138D1542 Index,542D1138 Index
Kuwait,10964.48,0.99,297.08,0.05,10667.4,2.12,-10370.32,443D1542 Index,542D1443 Index
Italy,10628.78,0.96,4179.75,0.7,6449.03,1.28,-2269.28,136D1542 Index,542D1136 Index
Iraq,10053.21,0.91,2062.14,0.34,7991.07,1.59,-5928.93,433D1542 Index,542D1433 Index
France,9652.1,0.88,3815.38,0.64,5836.72,1.16,-2021.34,132D1542 Index,542D1132 Index
Sub-Saharan Africa,9543.39,0.87,4622.31,0.77,4921.08,0.98,-298.77,603D1542 Index,542D1603 Index
United Kingdom,9287.43,0.84,5119.49,0.85,4167.94,0.83,951.55,112D1542 Index,542D1112 Index
Brazil,9282.18,0.84,4984.71,0.83,4297.47,0.85,687.24,223D1542 Index,542D1223 Index
Turkey,6967.13,0.63,5777.02,0.96,1190.11,0.24,4586.91,186D1542 Index,542D1186 Index
Spain,5962.98,0.54,3315.77,0.55,2647.21,0.53,668.56,184D1542 Index,542D1184 Index
Chile,5413,0.49,1440.64,0.24,3972.36,0.79,-2531.72,228D1542 Index,542D1228 Index
Kazakhstan,4983.09,0.45,3422.42,0.57,1560.67,0.31,1861.75,916D1542 Index,542D1916 Index
