Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Switzerland,12094.3,1.75,6394.43,2.01,5699.87,1.53,694.56,146D1184 Index,184D1146 Index
Mexico,9770.09,1.41,4852.02,1.52,4918.07,1.32,-66.05,273D1184 Index,184D1273 Index
Czech Republic,8008.96,1.16,2826.84,0.89,5182.12,1.39,-2355.28,935D1184 Index,184D1935 Index
Japan,7361.38,1.07,3399.93,1.07,3961.45,1.06,-561.52,158D1184 Index,184D1158 Index
Brazil,7193.18,1.04,2999.05,0.94,4194.13,1.13,-1195.08,223D1184 Index,184D1223 Index
Russia,7122.39,1.03,3318.67,1.04,3803.72,1.02,-485.05,922D1184 Index,184D1922 Index
Saudi Arabia,6722.56,0.97,1928.91,0.61,4793.65,1.29,-2864.74,456D1184 Index,184D1456 Index
Nigeria,6673.14,0.97,258.38,0.08,6414.76,1.72,-6156.38,694D1184 Index,184D1694 Index
Romania,6212.02,0.9,2700.34,0.85,3511.68,0.94,-811.34,968D1184 Index,184D1968 Index
India,6088.73,0.88,1655.42,0.52,4433.31,1.19,-2777.89,534D1184 Index,184D1534 Index
South Korea,5962.98,0.86,2647.21,0.83,3315.77,0.89,-668.56,542D1184 Index,184D1542 Index
Austria,5365.45,0.78,2615.93,0.82,2749.52,0.74,-133.59,122D1184 Index,184D1122 Index
Hungary,5321.78,0.77,2032.56,0.64,3289.22,0.88,-1256.66,944D1184 Index,184D1944 Index
Sweden,5274.76,0.76,2230.53,0.7,3044.23,0.82,-813.7,144D1184 Index,184D1144 Index
Libya,4793.92,0.69,472.97,0.15,4320.95,1.16,-3847.98,672D1184 Index,184D1672 Index
Ireland,4698.07,0.68,1563.5,0.49,3134.57,0.84,-1571.07,178D1184 Index,184D1178 Index
Canada,4373.66,0.63,2771.43,0.87,1602.23,0.43,1169.2,156D1184 Index,184D1156 Index
Algeria,4314.43,0.62,1.47,0,4312.96,1.16,-4311.49,612D1184 Index,184D1612 Index
Denmark,4276.69,0.62,1801.26,0.57,2475.43,0.66,-674.17,128D1184 Index,184D1128 Index
Norway,4031.31,0.58,1779.48,0.56,2251.83,0.6,-472.35,142D1184 Index,184D1142 Index
Lithuania,3741.21,0.54,672.54,0.21,3068.68,0.82,-2396.15,946D1184 Index,184D1946 Index
Greece,3371.77,0.49,2301.7,0.72,1070.07,0.29,1231.63,174D1184 Index,184D1174 Index
Vietnam,3328.16,0.48,540.02,0.17,2788.14,0.75,-2248.12,582D1184 Index,184D1582 Index
Bangladesh,3203.82,0.46,209.04,0.07,2994.78,0.8,-2785.75,513D1184 Index,184D1513 Index
Chile,3065.85,0.44,1669.73,0.52,1396.12,0.37,273.61,228D1184 Index,184D1228 Index
Slovakia,3045.3,0.44,1299.71,0.41,1745.59,0.47,-445.88,936D1184 Index,184D1936 Index
South Africa,2866.68,0.41,1692.94,0.53,1173.74,0.31,519.2,199D1184 Index,184D1199 Index
Egypt,2799.85,0.41,1826.92,0.57,972.93,0.26,853.99,469D1184 Index,184D1469 Index
Argentina,2735.55,0.4,977.22,0.31,1758.33,0.47,-781.11,213D1184 Index,184D1213 Index
United Arab Emirates,2682.44,0.39,2120.67,0.67,561.77,0.15,1558.9,466D1184 Index,184D1466 Index
Finland,2669.84,0.39,1144.19,0.36,1525.65,0.41,-381.46,172D1184 Index,184D1172 Index
Ukraine,2616.05,0.38,844.21,0.27,1771.84,0.48,-927.63,926D1184 Index,184D1926 Index
Indonesia,2547.9,0.37,614.58,0.19,1933.32,0.52,-1318.74,536D1184 Index,184D1536 Index
Israel,2374.81,0.34,1582.1,0.5,792.71,0.21,789.39,436D1184 Index,184D1436 Index
Peru,2302.7,0.33,858.06,0.27,1444.64,0.39,-586.58,293D1184 Index,184D1293 Index
Bulgaria,2291.47,0.33,1420.87,0.45,870.6,0.23,550.27,918D1184 Index,184D1918 Index
Iraq,2290.82,0.33,174.47,0.05,2116.35,0.57,-1941.88,433D1184 Index,184D1433 Index
Australia,2183.87,0.32,1665.52,0.52,518.35,0.14,1147.17,193D1184 Index,184D1193 Index
Kazakhstan,1831.13,0.26,191.81,0.06,1639.32,0.44,-1447.51,916D1184 Index,184D1916 Index
Malaysia,1797.42,0.26,668.56,0.21,1128.86,0.3,-460.3,548D1184 Index,184D1548 Index
Thailand,1795.57,0.26,765.65,0.24,1029.92,0.28,-264.27,578D1184 Index,184D1578 Index
Singapore,1705.51,0.25,1171.4,0.37,534.11,0.14,637.29,576D1184 Index,184D1576 Index
Colombia,1513.35,0.22,1030.33,0.32,483.02,0.13,547.31,233D1184 Index,184D1233 Index
Qatar,1492.01,0.22,445.61,0.14,1046.4,0.28,-600.79,453D1184 Index,184D1453 Index
Tunisia,1438.23,0.21,874.51,0.27,563.72,0.15,310.79,744D1184 Index,184D1744 Index
Hong Kong,1384.98,0.2,997.61,0.31,387.37,0.1,610.24,532D1184 Index,184D1532 Index
Ecuador,1364.11,0.2,678.64,0.21,685.47,0.18,-6.83,248D1184 Index,184D1248 Index
Slovenia,1343.52,0.19,600.4,0.19,743.13,0.2,-142.73,961D1184 Index,184D1961 Index
Venezuela,1281.73,0.19,367.81,0.12,913.92,0.25,-546.11,299D1184 Index,184D1299 Index
Angola,1279.57,0.19,200.25,0.06,1079.32,0.29,-879.07,614D1184 Index,184D1614 Index
Other Countries,1252.85,0.18,1121.51,0.35,131.34,0.04,990.18,910D1184 Index,184D1910 Index
Cuba,1252.81,0.18,1121.48,0.35,131.33,0.04,990.15,928D1184 Index,184D1928 Index
Pakistan,1186.36,0.17,191.16,0.06,995.19,0.27,-804.03,564D1184 Index,184D1564 Index
Luxembourg,932.74,0.13,266.26,0.08,666.48,0.18,-400.23,137D1184 Index,184D1137 Index
Cambodia,910.51,0.13,21.49,0.01,889.02,0.24,-867.53,522D1184 Index,184D1522 Index
Dominican Republic,903.36,0.13,794.72,0.25,108.64,0.03,686.09,243D1184 Index,184D1243 Index
Philippines,882.89,0.13,628.75,0.2,254.14,0.07,374.62,566D1184 Index,184D1566 Index
Croatia,843.58,0.12,640.97,0.2,202.62,0.05,438.35,960D1184 Index,184D1960 Index
Azerbaijan,798.08,0.12,67.33,0.02,730.75,0.2,-663.42,912D1184 Index,184D1912 Index
Equatorial Guinea,759.18,0.11,200.59,0.06,558.59,0.15,-358,642D1184 Index,184D1642 Index
Mauritania,733.17,0.11,401.59,0.13,331.58,0.09,70,682D1184 Index,184D1682 Index
Trinidad And Tobago,693.21,0.1,21.55,0.01,671.66,0.18,-650.11,369D1184 Index,184D1369 Index
Myanmar,643.11,0.09,19.62,0.01,623.49,0.17,-603.87,518D1184 Index,184D1518 Index
Cote D Ivoire,632.94,0.09,222.28,0.07,410.66,0.11,-188.38,662D1184 Index,184D1662 Index
Panama,629.99,0.09,492.9,0.15,137.09,0.04,355.81,283D1184 Index,184D1283 Index
Serbia,625.54,0.09,395.41,0.12,230.13,0.06,165.28,942D1184 Index,184D1942 Index
Lebanon,582.88,0.08,533.72,0.17,49.16,0.01,484.57,446D1184 Index,184D1446 Index
Latvia,516.53,0.07,344.25,0.11,172.28,0.05,171.97,941D1184 Index,184D1941 Index
Senegal,501.64,0.07,332.56,0.1,169.08,0.05,163.47,722D1184 Index,184D1722 Index
Malta,493.59,0.07,290.05,0.09,203.54,0.05,86.5,181D1184 Index,184D1181 Index
Costa Rica,478.27,0.07,258.34,0.08,219.92,0.06,38.42,238D1184 Index,184D1238 Index
New Zealand,468.77,0.07,304.9,0.1,163.87,0.04,141.03,196D1184 Index,184D1196 Index
Guatemala,456.13,0.07,264.61,0.08,191.52,0.05,73.1,258D1184 Index,184D1258 Index
Cyprus,426,0.06,369.88,0.12,56.12,0.02,313.75,423D1184 Index,184D1423 Index
Cameroon,423.21,0.06,147.75,0.05,275.46,0.07,-127.7,622D1184 Index,184D1622 Index
Jordan,392.32,0.06,333.15,0.1,59.17,0.02,273.98,439D1184 Index,184D1439 Index
Estonia,372.58,0.05,202.65,0.06,169.93,0.05,32.72,939D1184 Index,184D1939 Index
Belarus,367.47,0.05,333.73,0.1,33.74,0.01,299.99,913D1184 Index,184D1913 Index
Greenland,367.16,0.05,365.62,0.11,1.54,0,364.08,326D1184 Index,184D1326 Index
Bolivia,362.09,0.05,245.77,0.08,116.31,0.03,129.46,218D1184 Index,184D1218 Index
Albania,346.25,0.05,115.26,0.04,230.99,0.06,-115.73,914D1184 Index,184D1914 Index
Ghana,305.41,0.04,139.09,0.04,166.32,0.04,-27.23,652D1184 Index,184D1652 Index
Mozambique,303.39,0.04,50.82,0.02,252.58,0.07,-201.76,688D1184 Index,184D1688 Index
Bahrain,295.74,0.04,149.08,0.05,146.66,0.04,2.42,419D1184 Index,184D1419 Index
Uruguay,285.35,0.04,162.39,0.05,122.96,0.03,39.43,298D1184 Index,184D1298 Index
Guinea,282.28,0.04,57.35,0.02,224.93,0.06,-167.58,656D1184 Index,184D1656 Index
"Congo, Democratic Republic",265.13,0.04,54.27,0.02,210.86,0.06,-156.59,636D1184 Index,184D1636 Index
Mauritius,254.77,0.04,174.94,0.05,79.83,0.02,95.11,684D1184 Index,184D1684 Index
Iran,249.09,0.04,158.84,0.05,90.25,0.02,68.59,429D1184 Index,184D1429 Index
El Salvador,236.78,0.03,176.59,0.06,60.18,0.02,116.41,253D1184 Index,184D1253 Index
Honduras,218.74,0.03,103.7,0.03,115.04,0.03,-11.34,268D1184 Index,184D1268 Index
Macedonia,212.68,0.03,100.58,0.03,112.09,0.03,-11.51,962D1184 Index,184D1962 Index
Kuwait,199.26,0.03,132.21,0.04,67.04,0.02,65.17,443D1184 Index,184D1443 Index
Iceland,194.63,0.03,128.02,0.04,66.6,0.02,61.42,176D1184 Index,184D1176 Index
Burkina Faso,187.13,0.03,88.16,0.03,98.97,0.03,-10.81,748D1184 Index,184D1748 Index
Sri Lanka,185.98,0.03,93.68,0.03,92.3,0.02,1.38,524D1184 Index,184D1524 Index
Paraguay,166.16,0.02,108.77,0.03,57.39,0.02,51.39,288D1184 Index,184D1288 Index
Georgia,158.93,0.02,108.65,0.03,50.28,0.01,58.37,915D1184 Index,184D1915 Index
Cape Verde,156.82,0.02,83.98,0.03,72.83,0.02,11.15,624D1184 Index,184D1624 Index
Kenya,155.9,0.02,110.63,0.03,45.27,0.01,65.36,664D1184 Index,184D1664 Index
Bosnia and Herzegovina,153.29,0.02,127.64,0.04,25.66,0.01,101.98,963D1184 Index,184D1963 Index
Nicaragua,139.78,0.02,68.45,0.02,71.33,0.02,-2.88,278D1184 Index,184D1278 Index
Moldova,131.4,0.02,81.01,0.03,50.39,0.01,30.62,921D1184 Index,184D1921 Index
Gabon,126.15,0.02,45.35,0.01,80.8,0.02,-35.46,646D1184 Index,184D1646 Index
Armenia,117.69,0.02,35.23,0.01,82.46,0.02,-47.23,911D1184 Index,184D1911 Index
Seychelles,107.13,0.02,71.77,0.02,35.36,0.01,36.4,718D1184 Index,184D1718 Index
New Caledonia,101.99,0.01,54,0.02,47.99,0.01,6.01,839D1184 Index,184D1839 Index
Madagascar,101.3,0.01,47.76,0.02,53.54,0.01,-5.78,674D1184 Index,184D1674 Index
Liberia,96.55,0.01,66.99,0.02,29.56,0.01,37.44,668D1184 Index,184D1668 Index
Ethiopia,94.05,0.01,63.5,0.02,30.55,0.01,32.95,644D1184 Index,184D1644 Index
Jamaica,93.64,0.01,92.78,0.03,0.86,0,91.92,343D1184 Index,184D1343 Index
Togo,93.03,0.01,27.32,0.01,65.71,0.02,-38.4,742D1184 Index,184D1742 Index
Oman,91.49,0.01,57.73,0.02,33.76,0.01,23.97,449D1184 Index,184D1449 Index
Uzbekistan,83.92,0.01,80.81,0.03,3.11,0,77.7,927D1184 Index,184D1927 Index
Papua New Guinea,81.21,0.01,2.85,0,78.36,0.02,-75.52,853D1184 Index,184D1853 Index
Tanzania,80.91,0.01,59.43,0.02,21.48,0.01,37.95,738D1184 Index,184D1738 Index
Sudan,80.15,0.01,79.32,0.02,0.83,0,78.49,732D1184 Index,184D1732 Index
Macau,65.29,0.01,61.25,0.02,4.04,0,57.21,546D1184 Index,184D1546 Index
Mali,60.51,0.01,58.82,0.02,1.7,0,57.12,678D1184 Index,184D1678 Index
Montenegro,55.57,0.01,53.94,0.02,1.64,0,52.3,943D1184 Index,184D1943 Index
Zambia,53.27,0.01,20.91,0.01,32.36,0.01,-11.45,754D1184 Index,184D1754 Index
Congo,52.1,0.01,40.93,0.01,11.17,0,29.76,634D1184 Index,184D1634 Index
Uganda,51.99,0.01,23.33,0.01,28.67,0.01,-5.34,746D1184 Index,184D1746 Index
Syria,48.52,0.01,30.36,0.01,18.17,0,12.19,463D1184 Index,184D1463 Index
Benin,40,0.01,39.43,0.01,0.57,0,38.87,638D1184 Index,184D1638 Index
Bermuda,34.32,0,4.49,0,29.83,0.01,-25.35,319D1184 Index,184D1319 Index
Gambia,32.66,0,28.55,0.01,4.11,0,24.44,648D1184 Index,184D1648 Index
Maldives,31.29,0,26.11,0.01,5.18,0,20.93,556D1184 Index,184D1556 Index
Belize,23.27,0,1.18,0,22.09,0.01,-20.91,339D1184 Index,184D1339 Index
Haiti,21.48,0,14.9,0,6.58,0,8.32,263D1184 Index,184D1263 Index
Aruba,21.29,0,21.19,0.01,0.11,0,21.08,314D1184 Index,184D1314 Index
Sierra Leone,18.59,0,18.42,0.01,0.17,0,18.25,724D1184 Index,184D1724 Index
Mongolia,17.82,0,17.21,0.01,0.62,0,16.59,948D1184 Index,184D1948 Index
Zimbabwe,17.58,0,3.33,0,14.25,0,-10.93,698D1184 Index,184D1698 Index
Somalia,17.32,0,15.44,0,1.88,0,13.56,726D1184 Index,184D1726 Index
Guyana,15,0,4.37,0,10.62,0,-6.25,336D1184 Index,184D1336 Index
Rwanda,14.54,0,13.04,0,1.5,0,11.53,714D1184 Index,184D1714 Index
Niger,14.47,0,11.52,0,2.95,0,8.58,692D1184 Index,184D1692 Index
Fiji,14.1,0,1.05,0,13.05,0,-12,819D1184 Index,184D1819 Index
Peoples Democratic Republic of Yemen,13.33,0,8.37,0,4.96,0,3.41,474D1184 Index,184D1474 Index
Turkmenistan,12.77,0,10.58,0,2.2,0,8.38,925D1184 Index,184D1925 Index
Suriname,12.35,0,12.12,0,0.23,0,11.9,366D1184 Index,184D1366 Index
St. Vincent & Grens.,12.32,0,0.48,0,11.84,0,-11.35,364I1184 Index,184D1364 Index
Barbados,10.99,0,9.2,0,1.79,0,7.41,316D1184 Index,184D1316 Index
Chad,10.72,0,10.7,0,0.02,0,10.68,628D1184 Index,184D1628 Index
Brunei Darussalam,10.55,0,10.4,0,0.15,0,10.25,516D1184 Index,184D1516 Index
Nepal,9.66,0,7.24,0,2.41,0,4.83,558D1184 Index,184D1558 Index
Malawi,8.4,0,2.57,0,5.84,0,-3.27,676D1184 Index,184D1676 Index
Kyrgyzstan,7.85,0,7.74,0,0.12,0,7.62,917D1184 Index,184D1917 Index
Faeroe Islands,7.77,0,5.13,0,2.64,0,2.49,816D1184 Index,184D1816 Index
Central African Rep.,7.31,0,6.79,0,0.52,0,6.27,626D1184 Index,184D1626 Index
Laos,6.67,0,2.55,0,4.12,0,-1.58,544D1184 Index,184D1544 Index
Comoros,5.93,0,5.65,0,0.28,0,5.37,632D1184 Index,184D1632 Index
Afghanistan,4.5,0,3.22,0,1.29,0,1.93,512D1184 Index,184D1512 Index
Bahamas,3.69,0,1.14,0,2.55,0,-1.42,313D1184 Index,184D1313 Index
Grenada,3.14,0,3.13,0,0,0,3.13,328D1184 Index,184D1328 Index
Solomon Islands,3.01,0,0.19,0,2.82,0,-2.63,813D1184 Index,184D1813 Index
Tajikistan,2.71,0,2.46,0,0.25,0,2.21,923D1184 Index,184D1923 Index
St. Lucia,2.58,0,2.57,0,0.01,0,2.56,362D1184 Index,184D1362 Index
Guinea-Bissau,1.93,0,1.28,0,0.65,0,0.64,654D1184 Index,184D1654 Index
Sao Tome & Principe,1.72,0,1.53,0,0.19,0,1.34,716D1184 Index,184D1716 Index
Burundi,1.45,0,1.26,0,0.18,0,1.08,618D1184 Index,184D1618 Index
Djibouti,1.23,0,1.23,0,0,0,1.23,611D1184 Index,184D1611 Index
Dominica,1.14,0,0.6,0,0.54,0,0.06,321D1184 Index,184D1321 Index
Tonga,0.87,0,0.87,0,0,0,0.87,866D1184 Index,184D1866 Index
Vanuatu,0.59,0,0.01,0,0.58,0,-0.57,846D1184 Index,184D1846 Index
Samoa,0.44,0,0.44,0,0,0,0.43,862D1184 Index,184D1862 Index
St. Kitts And Nevis,0.05,0,0.01,0,0.04,0,-0.02,361D1184 Index,184D1361 Index
North Korea,0.04,0,0.03,0,0.01,0,0.03,954D1184 Index,184D1954 Index
