Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
,,,,,,,,,
World,1093750,100,526093,100,567657,100,-41564,001D1132 Index,132D1001 Index
Advanced Economies,841182,76.91,393150,74.73,448032,78.93,-54882,110D1132 Index,132D1110 Index
European Union,640047,58.52,268503,51.04,371544,65.45,-103041,998D1132 Index,132D1998 Index
Euro-zone,570403,52.15,237500,45.14,332903,58.65,-95403,995D1132 Index,132D1995 Index
Emerging and Developing Economies,251501,22.99,132729,25.23,118772,20.92,13957,200I1132 Index,132D1200 Index
Non Fuel Exporting Countries,196213.4,17.94,102906,19.56,93307.4,16.44,9598.6,092D1132 Index,132D1092 Index
Germany,187517,17.14,77173,14.67,110344,19.44,-33171,134D1132 Index,132D1134 Index
Belgium,96788.3,8.85,35869,6.82,60919.3,10.73,-25050.3,124D1132 Index,132D1124 Index
Developing Asia,81725.4,7.47,36948.4,7.02,44777,7.89,-7828.6,505D1132 Index,132D1505 Index
Italy,81044.8,7.41,36253.9,6.89,44790.9,7.89,-8537,136D1132 Index,132D1136 Index
United States,79707.4,7.29,46838.3,8.9,32869.1,5.79,13969.2,111D1132 Index,132D1111 Index
Spain,78211.1,7.15,37972.2,7.22,40238.9,7.09,-2266.7,184D1132 Index,132D1184 Index
Developing Europe,76078.1,6.96,38552.7,7.33,37525.4,6.61,1027.3,170D1132 Index,132D1170 Index
Netherlands,62900.9,5.75,17625.3,3.35,45275.6,7.98,-27650.3,138D1132 Index,132D1138 Index
United Kingdom,58252.9,5.33,32837.6,6.24,25415.3,4.48,7422.3,112D1132 Index,132D1112 Index
Fuel Exporting Countries,55287.6,5.05,29823.1,5.67,25464.5,4.49,4358.6,080D1132 Index,132D1080 Index
China,52004.6,4.75,22699.6,4.31,29305,5.16,-6605.4,924D1132 Index,132D1924 Index
Switzerland,34440.3,3.15,16330,3.1,18110.3,3.19,-1780.3,146D1132 Index,132D1146 Index
CIS Countries,21953.6,2.01,11690.1,2.22,10263.5,1.81,1426.6,901D1132 Index,132D1901 Index
Developing Western Hemisphere,21942.35,2.01,14382.6,2.73,7559.75,1.33,6822.85,205D1132 Index,132D1205 Index
Sub-Saharan Africa,19901.02,1.82,12320,2.34,7581.02,1.34,4738.98,603D1132 Index,132D1603 Index
Poland,18996.68,1.74,8514.48,1.62,10482.2,1.85,-1967.72,964D1132 Index,132D1964 Index
Ireland,17036.38,1.56,10278.4,1.95,6757.98,1.19,3520.42,178D1132 Index,132D1178 Index
Japan,15904.22,1.45,10243.9,1.95,5660.32,1,4583.58,158D1132 Index,132D1158 Index
Russia,14411.2,1.32,8519.5,1.62,5891.7,1.04,2627.8,922D1132 Index,132D1922 Index
Turkey,14361.79,1.31,7679.14,1.46,6682.65,1.18,996.49,186D1132 Index,132D1186 Index
Czech Republic,12763.81,1.17,4520.07,0.86,8243.74,1.45,-3723.67,935D1132 Index,132D1935 Index
Sweden,12548.06,1.15,5729.4,1.09,6818.66,1.2,-1089.26,144D1132 Index,132D1144 Index
Portugal,11514.59,1.05,5235.91,1,6278.68,1.11,-1042.77,182D1132 Index,132D1182 Index
Singapore,10148.02,0.93,8433.65,1.6,1714.37,0.3,6719.28,576D1132 Index,132D1576 Index
Austria,9869.96,0.9,3921.72,0.75,5948.24,1.05,-2026.52,122D1132 Index,132D1122 Index
Morocco,9683.04,0.89,5516.6,1.05,4166.44,0.73,1350.16,686D1132 Index,132D1686 Index
Saudi Arabia,8990.01,0.82,4936.49,0.94,4053.52,0.71,882.97,456D1132 Index,132D1456 Index
Hungary,8306.03,0.76,4011.44,0.76,4294.59,0.76,-283.15,944D1132 Index,132D1944 Index
South Korea,8273.3,0.76,5544.64,1.05,2728.66,0.48,2815.98,542D1132 Index,132D1542 Index
Algeria,8059.18,0.74,4750.88,0.9,3308.3,0.58,1442.58,612D1132 Index,132D1612 Index
Romania,8028.96,0.73,4130.21,0.79,3898.75,0.69,231.46,968D1132 Index,132D1968 Index
India,7618.66,0.7,3621.49,0.69,3997.17,0.7,-375.68,534D1132 Index,132D1534 Index
Canada,7442.79,0.68,4785.71,0.91,2657.08,0.47,2128.63,156D1132 Index,132D1156 Index
Tunisia,7437.31,0.68,3013.27,0.57,4424.04,0.78,-1410.77,744D1132 Index,132D1744 Index
Slovakia,7246.72,0.66,3150.43,0.6,4096.29,0.72,-945.86,936D1132 Index,132D1936 Index
Brazil,6472.03,0.59,3929.55,0.75,2542.48,0.45,1387.07,223D1132 Index,132D1223 Index
