Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
,,,,,,,,,
World,1178219,100,643499,100,534720,100,108779,001D1542 Index,542D1001 Index
Emerging and Developing Economies,690124,58.57,391899,60.9,298225,55.77,93674,200I1542 Index,542D1200 Index
Non Fuel Exporting Countries,557204,47.29,364854,56.7,192350,35.97,172504,092D1542 Index,542D1092 Index
Advanced Economies,485833,41.23,251542,39.09,234291,43.82,17251,110D1542 Index,542D1110 Index
Developing Asia,477066,40.49,311737,48.44,165329,30.92,146408,505D1542 Index,542D1505 Index
China,309444,26.26,202995,31.55,106449,19.91,96546,924D1542 Index,542D1924 Index
United States,133272.4,11.31,74290.7,11.54,58981.7,11.03,15309,111D1542 Index,542D1111 Index
Fuel Exporting Countries,132919.9,11.28,27044.9,4.2,105875,19.8,-78830.1,080D1542 Index,542D1080 Index
European Union,109822.9,9.32,54353,8.45,55469.9,10.37,-1116.9,998D1542 Index,542D1998 Index
Euro-zone,92185.6,7.82,42204.1,6.56,49981.5,9.35,-7777.4,995D1542 Index,542D1995 Index
Japan,86692.6,7.36,32133.3,4.99,54559.3,10.2,-22426,158D1542 Index,542D1158 Index
Vietnam,67207.8,5.7,47582.2,7.39,19625.6,3.67,27956.6,582D1542 Index,542D1582 Index
Developing Western Hemisphere,49751.9,4.22,30590.9,4.75,19161,3.58,11429.9,205D1542 Index,542D1205 Index
Developing Europe,46823.9,3.97,24206.2,3.76,22617.7,4.23,1588.5,170D1542 Index,542D1170 Index
Hong Kong,37576.54,3.19,35578.7,5.53,1997.84,0.37,33580.86,532D1542 Index,542D1532 Index
Germany,31679.8,2.69,10839.8,1.68,20840,3.9,-10000.2,134D1542 Index,542D1134 Index
Australia,31169.1,2.65,10469.7,1.63,20699.4,3.87,-10229.7,193D1542 Index,542D1193 Index
Saudi Arabia,30558.84,2.59,4297.64,0.67,26261.2,4.91,-21963.56,456D1542 Index,542D1456 Index
CIS Countries,29971.2,2.54,10602.3,1.65,19368.9,3.62,-8766.6,901D1542 Index,542D1901 Index
Russia,24424.84,2.07,6966.74,1.08,17458.1,3.26,-10491.36,922D1542 Index,542D1922 Index
Mexico,22835.55,1.94,17731,2.76,5104.55,0.95,12626.45,273D1542 Index,542D1273 Index
India,22253.75,1.89,16368.3,2.54,5885.45,1.1,10482.85,534D1542 Index,542D1534 Index
Singapore,22129.46,1.88,14199,2.21,7930.46,1.48,6268.54,576D1542 Index,542D1576 Index
Indonesia,20216.48,1.72,9088.88,1.41,11127.6,2.08,-2038.72,536D1542 Index,542D1536 Index
Malaysia,20018.29,1.7,9733.09,1.51,10285.2,1.92,-552.11,548D1542 Index,542D1548 Index
Qatar,16882.28,1.43,587.88,0.09,16294.4,3.05,-15706.52,453D1542 Index,542D1453 Index
United Arab Emirates,14834.04,1.26,5558.07,0.86,9275.97,1.73,-3717.9,466D1542 Index,542D1466 Index
Philippines,14729.9,1.25,11162.3,1.73,3567.6,0.67,7594.7,566D1542 Index,542D1566 Index
Thailand,14502.25,1.23,8922.06,1.39,5580.19,1.04,3341.87,578D1542 Index,542D1578 Index
Netherlands,13852.48,1.18,6944.11,1.08,6908.37,1.29,35.74,138D1542 Index,542D1138 Index
Canada,13359.51,1.13,7610.42,1.18,5749.09,1.08,1861.33,156D1542 Index,542D1156 Index
Kuwait,13108.45,1.11,414.85,0.06,12693.6,2.37,-12278.75,443D1542 Index,542D1443 Index
United Kingdom,12137.91,1.03,5337.68,0.83,6800.23,1.27,-1462.55,112D1542 Index,542D1112 Index
Iraq,11609.5,0.99,2028.97,0.32,9580.53,1.79,-7551.56,433D1542 Index,542D1433 Index
Sub-Saharan Africa,11168.3,0.95,5029.94,0.78,6138.36,1.15,-1108.42,603D1542 Index,542D1603 Index
Italy,11095.48,0.94,4794.34,0.75,6301.14,1.18,-1506.8,136D1542 Index,542D1136 Index
Brazil,9603.19,0.82,5703.49,0.89,3899.7,0.73,1803.79,223D1542 Index,542D1223 Index
France,9536.83,0.81,3663.87,0.57,5872.96,1.1,-2209.09,132D1542 Index,542D1132 Index
Turkey,7826.11,0.66,6638.44,1.03,1187.67,0.22,5450.77,186D1542 Index,542D1186 Index
Chile,6349.77,0.54,1869.64,0.29,4480.13,0.84,-2610.49,228D1542 Index,542D1228 Index
Iran,6113.44,0.52,2049.47,0.32,4063.97,0.76,-2014.5,429D1542 Index,542D1429 Index
Spain,6023.07,0.51,3521.55,0.55,2501.52,0.47,1020.03,184D1542 Index,542D1184 Index
Slovakia,4598.65,0.39,4412.02,0.69,186.63,0.03,4225.39,936D1542 Index,542D1936 Index
Poland,4336.9,0.37,3664.71,0.57,672.19,0.13,2992.53,964D1542 Index,542D1964 Index
Belgium,4323.26,0.37,2827.62,0.44,1495.64,0.28,1331.98,124D1542 Index,542D1124 Index
Switzerland,3853.15,0.33,804.76,0.13,3048.39,0.57,-2243.63,146D1542 Index,542D1146 Index
Czech Republic,3826.52,0.32,2962.98,0.46,863.54,0.16,2099.44,935D1542 Index,542D1935 Index
Norway,3762.86,0.32,2133.53,0.33,1629.33,0.3,504.2,142D1542 Index,542D1142 Index
