Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Luxembourg,1345,0.13,568.89,0.1,776.11,0.16,-207.22,137D1136 Index,136D1137 Index
Philippines,1251.2,0.12,920.79,0.17,330.4,0.07,590.39,566D1136 Index,136D1566 Index
Macau,1188.28,0.12,1179.15,0.22,9.13,0,1170.02,546D1136 Index,136D1546 Index
New Zealand,1127.96,0.11,902.34,0.17,225.62,0.05,676.72,196D1136 Index,136D1196 Index
Cyprus,1117.75,0.11,933.83,0.17,183.92,0.04,749.91,423D1136 Index,136D1423 Index
Latvia,1006.78,0.1,748.41,0.14,258.37,0.05,490.04,941D1136 Index,136D1941 Index
Belarus,896.79,0.09,803.03,0.15,93.77,0.02,709.26,913D1136 Index,136D1913 Index
Angola,848.99,0.08,320.74,0.06,528.26,0.11,-207.52,614D1136 Index,136D1614 Index
Sri Lanka,783.5,0.08,307.12,0.06,476.38,0.1,-169.25,524D1136 Index,136D1524 Index
Ecuador,752.54,0.07,266.28,0.05,486.26,0.1,-219.97,248D1136 Index,136D1248 Index
Macedonia,721.49,0.07,527.14,0.1,194.35,0.04,332.79,962D1136 Index,136D1962 Index
Iran,719.6,0.07,548.74,0.1,170.87,0.04,377.87,429D1136 Index,136D1429 Index
Moldova,700.72,0.07,406.44,0.07,294.28,0.06,112.16,921D1136 Index,136D1921 Index
Jordan,663.93,0.07,608.78,0.11,55.14,0.01,553.64,439D1136 Index,136D1439 Index
Cameroon,613.84,0.06,88.65,0.02,525.19,0.11,-436.53,622D1136 Index,136D1622 Index
Congo,605.49,0.06,91.44,0.02,514.06,0.11,-422.62,634D1136 Index,136D1634 Index
Estonia,604.54,0.06,451.72,0.08,152.82,0.03,298.9,939D1136 Index,136D1939 Index
Ghana,566.29,0.06,226.76,0.04,339.53,0.07,-112.77,652D1136 Index,136D1652 Index
Mozambique,545.52,0.05,123.41,0.02,422.12,0.09,-298.71,688D1136 Index,136D1688 Index
Kuwait,539.84,0.05,477.77,0.09,62.07,0.01,415.7,443D1136 Index,136D1443 Index
Dominican Republic,529.64,0.05,464.38,0.09,65.26,0.01,399.11,243D1136 Index,136D1243 Index
Cambodia,528.01,0.05,96.45,0.02,431.56,0.09,-335.11,522D1136 Index,136D1522 Index
Bahrain,499.1,0.05,362.28,0.07,136.82,0.03,225.46,419D1136 Index,136D1419 Index
Uruguay,482.85,0.05,134.01,0.02,348.84,0.07,-214.83,298D1136 Index,136D1298 Index
Ethiopia,475.72,0.05,397.09,0.07,78.63,0.02,318.46,644D1136 Index,136D1644 Index
Cote D Ivoire,472.22,0.05,227.85,0.04,244.37,0.05,-16.52,662D1136 Index,136D1662 Index
Costa Rica,436.05,0.04,195.32,0.04,240.73,0.05,-45.41,238D1136 Index,136D1238 Index
Oman,433.82,0.04,313.46,0.06,120.36,0.03,193.09,449D1136 Index,136D1449 Index
Myanmar,432.55,0.04,84.03,0.02,348.52,0.07,-264.49,518D1136 Index,136D1518 Index
Venezuela,418.1,0.04,115.8,0.02,302.31,0.06,-186.51,299D1136 Index,136D1299 Index
Other Countries,403.67,0.04,386.41,0.07,17.26,0,369.15,910D1136 Index,136D1910 Index
Cuba,403.51,0.04,386.26,0.07,17.25,0,369.02,928D1136 Index,136D1928 Index
Uzbekistan,399.18,0.04,364.41,0.07,34.76,0.01,329.65,927D1136 Index,136D1927 Index
Guatemala,377.54,0.04,133.71,0.02,243.83,0.05,-110.11,258D1136 Index,136D1258 Index
"Congo, Democratic Republic",372.88,0.04,83.78,0.02,289.11,0.06,-205.33,636D1136 Index,136D1636 Index
Trinidad And Tobago,323.76,0.03,41.44,0.01,282.31,0.06,-240.87,369D1136 Index,136D1369 Index
Georgia,283.06,0.03,228.56,0.04,54.51,0.01,174.05,915D1136 Index,136D1915 Index
Armenia,263.61,0.03,204.87,0.04,58.75,0.01,146.12,911D1136 Index,136D1911 Index
Gabon,255.78,0.03,57.09,0.01,198.69,0.04,-141.61,646D1136 Index,136D1646 Index
Senegal,247.78,0.02,134.9,0.02,112.88,0.02,22.02,722D1136 Index,136D1722 Index
Kenya,242.78,0.02,199.47,0.04,43.31,0.01,156.17,664D1136 Index,136D1664 Index
Mauritius,242.17,0.02,131.43,0.02,110.75,0.02,20.68,684D1136 Index,136D1684 Index
Montenegro,226.83,0.02,207.02,0.04,19.81,0,187.22,943D1136 Index,136D1943 Index
Paraguay,217.62,0.02,81.59,0.02,136.03,0.03,-54.43,288D1136 Index,136D1288 Index
Mauritania,202.42,0.02,66.7,0.01,135.72,0.03,-69.02,682D1136 Index,136D1682 Index
Bolivia,202.03,0.02,107.33,0.02,94.7,0.02,12.63,218D1136 Index,136D1218 Index
Iceland,199.01,0.02,185.77,0.03,13.23,0,172.54,176D1136 Index,136D1176 Index
Uganda,183.73,0.02,53.08,0.01,130.66,0.03,-77.58,746D1136 Index,136D1746 Index
Panama,181.35,0.02,136.45,0.03,44.9,0.01,91.54,283D1136 Index,136D1283 Index
Turkmenistan,164.17,0.02,62.91,0.01,101.26,0.02,-38.35,925D1136 Index,136D1925 Index
Papua New Guinea,145.04,0.01,65.4,0.01,79.63,0.02,-14.23,853D1136 Index,136D1853 Index
Sudan,143.03,0.01,102.91,0.02,40.12,0.01,62.79,732D1136 Index,136D1732 Index
El Salvador,141.99,0.01,114.67,0.02,27.32,0.01,87.34,253D1136 Index,136D1253 Index
Honduras,140.78,0.01,65.17,0.01,75.61,0.02,-10.44,268D1136 Index,136D1268 Index
Tanzania,138.43,0.01,113.92,0.02,24.51,0.01,89.41,738D1136 Index,136D1738 Index
Mali,129.57,0.01,125.79,0.02,3.79,0,122,678D1136 Index,136D1678 Index
Syria,122.59,0.01,117.55,0.02,5.04,0,112.51,463D1136 Index,136D1463 Index
Burkina Faso,121.26,0.01,64.73,0.01,56.52,0.01,8.21,748D1136 Index,136D1748 Index
Equatorial Guinea,120.76,0.01,63.78,0.01,56.98,0.01,6.8,642D1136 Index,136D1642 Index
Zimbabwe,115.55,0.01,6.53,0,109.02,0.02,-102.5,698D1136 Index,136D1698 Index
Mongolia,112.26,0.01,60.05,0.01,52.21,0.01,7.85,948D1136 Index,136D1948 Index
Zambia,107.89,0.01,58.67,0.01,49.22,0.01,9.45,754D1136 Index,136D1754 Index
Brunei Darussalam,86.84,0.01,86.6,0.02,0.25,0,86.35,516D1136 Index,136D1516 Index
Madagascar,85.46,0.01,53.31,0.01,32.15,0.01,21.16,674D1136 Index,136D1674 Index
New Caledonia,81.63,0.01,78.15,0.01,3.48,0,74.67,839D1136 Index,136D1839 Index
Nicaragua,70.88,0.01,35.05,0.01,35.83,0.01,-0.78,278D1136 Index,136D1278 Index
Seychelles,66.29,0.01,34.93,0.01,31.37,0.01,3.56,718D1136 Index,136D1718 Index
Solomon Islands,59.55,0.01,0.39,0,59.15,0.01,-58.76,813D1136 Index,136D1813 Index
Maldives,56.4,0.01,44.16,0.01,12.24,0,31.92,556D1136 Index,136D1556 Index
Tajikistan,52.06,0.01,34.5,0.01,17.56,0,16.94,923D1136 Index,136D1923 Index
Dominica,51.98,0.01,51.96,0.01,0.02,0,51.94,321D1136 Index,136D1321 Index
Nepal,50.29,0,40.29,0.01,10,0,30.29,558D1136 Index,136D1558 Index
Laos,47.61,0,14.2,0,33.41,0.01,-19.21,544D1136 Index,136D1544 Index
Somalia,39.67,0,39.3,0.01,0.37,0,38.93,726D1136 Index,136D1726 Index
Togo,37.04,0,29.2,0.01,7.84,0,21.36,742D1136 Index,136D1742 Index
Rwanda,34.27,0,27.2,0.01,7.07,0,20.14,714D1136 Index,136D1714 Index
Guinea,34.22,0,30.11,0.01,4.11,0,26,656D1136 Index,136D1656 Index
Liberia,32.68,0,22.37,0,10.31,0,12.05,668D1136 Index,136D1668 Index
Jamaica,31.61,0,28.54,0.01,3.07,0,25.47,343D1136 Index,136D1343 Index
Cape Verde,30.68,0,22.34,0,8.34,0,13.99,624D1136 Index,136D1624 Index
Niger,28.74,0,28.61,0.01,0.12,0,28.49,692D1136 Index,136D1692 Index
Malawi,27.31,0,24.69,0,2.62,0,22.07,676D1136 Index,136D1676 Index
Kyrgyzstan,26.71,0,24.51,0,2.2,0,22.31,917D1136 Index,136D1917 Index
Guyana,26.66,0,8.72,0,17.94,0,-9.23,336D1136 Index,136D1336 Index
Benin,26.59,0,25.36,0,1.24,0,24.12,638D1136 Index,136D1638 Index
Djibouti,24.58,0,24.51,0,0.06,0,24.45,611D1136 Index,136D1611 Index
Haiti,20.85,0,18.86,0,1.99,0,16.88,263D1136 Index,136D1263 Index
Peoples Democratic Republic of Yemen,17.58,0,10.93,0,6.65,0,4.28,474D1136 Index,136D1474 Index
St. Vincent & Grens.,15.19,0,6.33,0,8.86,0,-2.54,364I1136 Index,136D1364 Index
Central African Rep.,13.51,0,10.25,0,3.26,0,6.99,626D1136 Index,136D1626 Index
Suriname,13.49,0,10.94,0,2.54,0,8.4,366D1136 Index,136D1366 Index
Barbados,11.12,0,10.62,0,0.5,0,10.12,316D1136 Index,136D1316 Index
Afghanistan,9.85,0,5.63,0,4.22,0,1.4,512D1136 Index,136D1512 Index
Gambia,9.37,0,4.39,0,4.99,0,-0.6,648D1136 Index,136D1648 Index
Chad,8.73,0,8.72,0,0.01,0,8.7,628D1136 Index,136D1628 Index
Burundi,8.56,0,6.5,0,2.06,0,4.43,618D1136 Index,136D1618 Index
Aruba,8.49,0,8.3,0,0.19,0,8.12,314D1136 Index,136D1314 Index
Bermuda,8.22,0,8.13,0,0.09,0,8.04,319D1136 Index,136D1319 Index
Faeroe Islands,7.76,0,6.94,0,0.82,0,6.12,816D1136 Index,136D1816 Index
Fiji,7.33,0,7.27,0,0.06,0,7.21,819D1136 Index,136D1819 Index
Belize,6.07,0,1.72,0,4.36,0,-2.64,339D1136 Index,136D1339 Index
Bahamas,5.27,0,2.72,0,2.55,0,0.17,313D1136 Index,136D1313 Index
Sierra Leone,4.5,0,3.59,0,0.9,0,2.69,724D1136 Index,136D1724 Index
St. Kitts And Nevis,3.14,0,0.22,0,2.93,0,-2.71,361D1136 Index,136D1361 Index
St. Lucia,2.95,0,2.85,0,0.1,0,2.75,362D1136 Index,136D1362 Index
Grenada,1.59,0,1.57,0,0.02,0,1.55,328D1136 Index,136D1328 Index
Vanuatu,0.7,0,0.66,0,0.05,0,0.61,846D1136 Index,136D1846 Index
Sao Tome & Principe,0.57,0,0.48,0,0.09,0,0.38,716D1136 Index,136D1716 Index
Samoa,0.21,0,0.14,0,0.07,0,0.07,862D1136 Index,136D1862 Index
Greenland,0.18,0,0.06,0,0.12,0,-0.06,326D1136 Index,136D1326 Index
North Korea,0.16,0,0.15,0,0.01,0,0.14,954D1136 Index,136D1954 Index
Guinea-Bissau,0.13,0,0,0,0.12,0,-0.12,654D1136 Index,136D1654 Index
Tonga,0.06,0,0.03,0,0.03,0,0,866D1136 Index,136D1866 Index
