Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Germany,6892.06,1.98,3353.7,1.76,3538.36,2.26,-184.66,134D1536 Index,536D1134 Index
Vietnam,6885.08,1.98,3656.3,1.91,3228.78,2.06,427.52,582D1536 Index,536D1582 Index
Sub-Saharan Africa,6389.51,1.84,3425.2,1.79,2964.31,1.89,460.89,603D1536 Index,536D1603 Index
CIS Countries,5447.23,1.57,2913.12,1.53,2534.11,1.62,379.01,901D1536 Index,536D1901 Index
Netherlands,5344.92,1.54,4318.44,2.26,1026.48,0.66,3291.96,138D1536 Index,536D1138 Index
Saudi Arabia,4757.3,1.37,1590.28,0.83,3167.02,2.02,-1576.74,456D1536 Index,536D1456 Index
Hong Kong,4602.94,1.32,2765.1,1.45,1837.84,1.17,927.26,532D1536 Index,536D1532 Index
United Arab Emirates,3867.65,1.11,1761.34,0.92,2106.31,1.34,-344.97,466D1536 Index,536D1466 Index
Russia,3786.88,1.09,2484.17,1.3,1302.71,0.83,1181.46,922D1536 Index,536D1922 Index
Italy,3678.76,1.06,2108.36,1.1,1570.4,1,537.96,136D1536 Index,536D1136 Index
Brazil,3390.53,0.98,1432.15,0.75,1958.38,1.25,-526.23,223D1536 Index,536D1223 Index
Canada,2962.84,0.85,1409.21,0.74,1553.63,0.99,-144.42,156D1536 Index,536D1156 Index
Pakistan,2819.31,0.81,2578.2,1.35,241.11,0.15,2337.09,564D1536 Index,536D1564 Index
France,2809.64,0.81,1221.93,0.64,1587.71,1.01,-365.78,132D1536 Index,536D1132 Index
Spain,2750.14,0.79,2254.06,1.18,496.08,0.32,1757.98,184D1536 Index,536D1184 Index
United Kingdom,2743.21,0.79,1693.43,0.89,1049.78,0.67,643.65,112D1536 Index,536D1112 Index
Switzerland,2382.68,0.69,1572.92,0.82,809.76,0.52,763.16,146D1536 Index,536D1146 Index
Belgium,2225.7,0.64,1588.14,0.83,637.56,0.41,950.58,124D1536 Index,536D1124 Index
Turkey,2029.59,0.58,1495.47,0.78,534.12,0.34,961.35,186D1536 Index,536D1186 Index
Mexico,1805.05,0.52,1585.49,0.83,219.56,0.14,1365.93,273D1536 Index,536D1273 Index
Nigeria,1794.15,0.52,505,0.26,1289.15,0.82,-784.15,694D1536 Index,536D1694 Index
Argentina,1503.47,0.43,345.8,0.18,1157.67,0.74,-811.87,213D1536 Index,536D1213 Index
Bangladesh,1430.96,0.41,1357.77,0.71,73.19,0.05,1284.58,513D1536 Index,536D1513 Index
New Zealand,1416.97,0.41,665.78,0.35,751.18,0.48,-85.4,196D1536 Index,536D1196 Index
South Africa,1160.27,0.33,787.34,0.41,372.93,0.24,414.42,199D1536 Index,536D1199 Index
Myanmar,1064.23,0.31,918.51,0.48,145.72,0.09,772.79,518D1536 Index,536D1518 Index
Qatar,973.88,0.28,132.21,0.07,841.68,0.54,-709.47,453D1536 Index,536D1453 Index
Sweden,822.59,0.24,182.28,0.1,640.31,0.41,-458.03,144D1536 Index,536D1144 Index
Ukraine,790.48,0.23,251.4,0.13,539.08,0.34,-287.68,926D1536 Index,536D1926 Index
Finland,716.26,0.21,106.72,0.06,609.54,0.39,-502.82,172D1536 Index,536D1172 Index
Egypt,669.76,0.19,417.4,0.22,252.36,0.16,165.04,469D1536 Index,536D1469 Index
Algeria,566.21,0.16,253.38,0.13,312.83,0.2,-59.46,612D1536 Index,536D1612 Index
Cambodia,565.28,0.16,536.94,0.28,28.34,0.02,508.61,522D1536 Index,536D1522 Index
Kenya,563.05,0.16,549.72,0.29,13.33,0.01,536.39,664D1536 Index,536D1664 Index
Iran,553.84,0.16,193.56,0.1,360.28,0.23,-166.73,429D1536 Index,536D1429 Index
Angola,522.52,0.15,147.91,0.08,374.62,0.24,-226.71,614D1536 Index,536D1614 Index
Poland,515.33,0.15,374.65,0.2,140.68,0.09,233.98,964D1536 Index,536D1964 Index
Czech Republic,508.06,0.15,197.77,0.1,310.29,0.2,-112.52,935D1536 Index,536D1935 Index
Norway,473.57,0.14,185.87,0.1,287.7,0.18,-101.83,142D1536 Index,536D1142 Index
Azerbaijan,457.68,0.13,49.3,0.03,408.38,0.26,-359.09,912D1536 Index,536D1912 Index
Peru,443.26,0.13,380.06,0.2,63.2,0.04,316.86,293D1536 Index,536D1293 Index
Austria,438.93,0.13,96.92,0.05,342.01,0.22,-245.08,122D1536 Index,536D1122 Index
Oman,436.19,0.13,175.99,0.09,260.2,0.17,-84.21,449D1536 Index,536D1449 Index
Ethiopia,433.38,0.12,403.6,0.21,29.78,0.02,373.82,644D1536 Index,536D1644 Index
Sri Lanka,420.25,0.12,371.1,0.19,49.14,0.03,321.96,524D1536 Index,536D1524 Index
Denmark,403.59,0.12,236.06,0.12,167.52,0.11,68.54,128D1536 Index,536D1128 Index
Kuwait,383.86,0.11,63.87,0.03,319.99,0.2,-256.12,443D1536 Index,536D1443 Index
Chile,329.21,0.09,209.32,0.11,119.9,0.08,89.42,228D1536 Index,536D1228 Index
Jordan,305.44,0.09,116.87,0.06,188.56,0.12,-71.69,439D1536 Index,536D1439 Index
Greece,287.23,0.08,187.78,0.1,99.45,0.06,88.33,174D1536 Index,536D1174 Index
Uganda,265.09,0.08,241.61,0.13,23.47,0.01,218.14,746D1536 Index,536D1746 Index
Hungary,244.59,0.07,176.21,0.09,68.37,0.04,107.84,944D1536 Index,536D1944 Index
Ireland,229.36,0.07,104.79,0.05,124.57,0.08,-19.78,178D1536 Index,536D1178 Index
Belarus,225.63,0.06,23.84,0.01,201.79,0.13,-177.95,913D1536 Index,536D1913 Index
Papua New Guinea,223.55,0.06,196.47,0.1,27.08,0.02,169.38,853D1536 Index,536D1853 Index
Portugal,223.14,0.06,176.22,0.09,46.92,0.03,129.3,182D1536 Index,536D1182 Index
Gabon,211.72,0.06,8.67,0,203.05,0.13,-194.38,646D1536 Index,536D1646 Index
Bahrain,209.5,0.06,97.67,0.05,111.83,0.07,-14.16,419D1536 Index,536D1419 Index
Morocco,201.89,0.06,133.04,0.07,68.85,0.04,64.19,686D1536 Index,536D1686 Index
Colombia,190.34,0.05,186.06,0.1,4.28,0,181.79,233D1536 Index,536D1233 Index
Romania,187.13,0.05,148.9,0.08,38.23,0.02,110.68,968D1536 Index,536D1968 Index
Haiti,183.89,0.05,183.7,0.1,0.19,0,183.51,263D1536 Index,536D1263 Index
Cote D Ivoire,177.15,0.05,28.22,0.01,148.94,0.1,-120.72,662D1536 Index,536D1662 Index
Madagascar,170.12,0.05,64.89,0.03,105.23,0.07,-40.34,674D1536 Index,536D1674 Index
Liberia,164.5,0.05,101.89,0.05,62.61,0.04,39.27,668D1536 Index,536D1668 Index
Sudan,164,0.05,115.57,0.06,48.43,0.03,67.14,732D1536 Index,536D1732 Index
Israel,154.76,0.04,47.8,0.03,106.96,0.07,-59.16,436D1536 Index,536D1436 Index
Ecuador,149.81,0.04,58.93,0.03,90.87,0.06,-31.94,248D1536 Index,536D1248 Index
Iraq,133.87,0.04,133.62,0.07,0.25,0,133.37,433D1536 Index,536D1433 Index
Tanzania,128.98,0.04,102.98,0.05,26.01,0.02,76.97,738D1536 Index,536D1738 Index
Nepal,121.58,0.03,121.36,0.06,0.22,0,121.13,558D1536 Index,536D1558 Index
Libya,118.48,0.03,14.5,0.01,103.98,0.07,-89.49,672D1536 Index,536D1672 Index
Slovakia,118.25,0.03,91.62,0.05,26.63,0.02,65,936D1536 Index,536D1936 Index
Brunei Darussalam,115.31,0.03,72.79,0.04,42.52,0.03,30.28,516D1536 Index,536D1516 Index
Bulgaria,110.85,0.03,53.85,0.03,57,0.04,-3.15,918D1536 Index,536D1918 Index
Lebanon,109.18,0.03,107.56,0.06,1.61,0,105.95,446D1536 Index,536D1446 Index
Cameroon,103.36,0.03,20.24,0.01,83.12,0.05,-62.87,622D1536 Index,536D1622 Index
Tunisia,96.41,0.03,63.64,0.03,32.77,0.02,30.87,744D1536 Index,536D1744 Index
Slovenia,94.3,0.03,80.96,0.04,13.34,0.01,67.62,961D1536 Index,536D1961 Index
Guatemala,91.25,0.03,44.97,0.02,46.28,0.03,-1.31,258D1536 Index,536D1258 Index
Other Countries,86.27,0.02,23.4,0.01,62.87,0.04,-39.47,910D1536 Index,536D1910 Index
Cuba,84,0.02,23.13,0.01,60.87,0.04,-37.74,928D1536 Index,536D1928 Index
Kazakhstan,80.83,0.02,43.21,0.02,37.62,0.02,5.59,916D1536 Index,536D1916 Index
Ghana,80.56,0.02,67.37,0.04,13.18,0.01,54.19,652D1536 Index,536D1652 Index
Mauritius,73.25,0.02,66.3,0.03,6.95,0,59.35,684D1536 Index,536D1684 Index
Dominican Republic,69.84,0.02,58.66,0.03,11.18,0.01,47.49,243D1536 Index,536D1243 Index
Panama,68.5,0.02,52.65,0.03,15.85,0.01,36.79,283D1536 Index,536D1283 Index
El Salvador,65.89,0.02,25.58,0.01,40.31,0.03,-14.74,253D1536 Index,536D1253 Index
Benin,59.82,0.02,47.59,0.02,12.23,0.01,35.36,638D1536 Index,536D1638 Index
Lithuania,54.56,0.02,20.13,0.01,34.43,0.02,-14.3,946D1536 Index,536D1946 Index
Malawi,53.08,0.02,40.7,0.02,12.39,0.01,28.31,676D1536 Index,536D1676 Index
Paraguay,52.02,0.01,15.38,0.01,36.65,0.02,-21.27,288D1536 Index,536D1288 Index
Costa Rica,50.81,0.01,33.17,0.02,17.64,0.01,15.53,238D1536 Index,536D1238 Index
Croatia,47.65,0.01,26.54,0.01,21.11,0.01,5.43,960D1536 Index,536D1960 Index
"Congo, Democratic Republic",47.29,0.01,9.98,0.01,37.31,0.02,-27.33,636D1536 Index,536D1636 Index
Maldives,46.24,0.01,46.24,0.02,0,0,46.24,556D1536 Index,536D1556 Index
Uruguay,45.64,0.01,32.38,0.02,13.26,0.01,19.11,298D1536 Index,536D1298 Index
Togo,44.92,0.01,34.87,0.02,10.05,0.01,24.82,742D1536 Index,536D1742 Index
Congo,43.91,0.01,40.05,0.02,3.86,0,36.19,634D1536 Index,536D1634 Index
Macau,40.35,0.01,30.54,0.02,9.81,0.01,20.73,546D1536 Index,536D1546 Index
Bolivia,38.23,0.01,37.96,0.02,0.27,0,37.69,218D1536 Index,536D1218 Index
Mauritania,37.59,0.01,35.1,0.02,2.49,0,32.61,682D1536 Index,536D1682 Index
Mozambique,37.24,0.01,9.17,0,28.07,0.02,-18.9,688D1536 Index,536D1688 Index
Uzbekistan,36.24,0.01,7.51,0,28.73,0.02,-21.21,927D1536 Index,536D1927 Index
Afghanistan,36.16,0.01,36.13,0.02,0.02,0,36.11,512D1536 Index,536D1512 Index
Mali,35.54,0.01,8.66,0,26.88,0.02,-18.22,678D1536 Index,536D1678 Index
Burkina Faso,32.85,0.01,16.79,0.01,16.06,0.01,0.74,748D1536 Index,536D1748 Index
Syria,32.31,0.01,32.3,0.02,0.01,0,32.29,463D1536 Index,536D1463 Index
Zimbabwe,31.41,0.01,1.96,0,29.44,0.02,-27.48,698D1536 Index,536D1698 Index
Armenia,29.06,0.01,28.95,0.02,0.11,0,28.84,911D1536 Index,536D1911 Index
Bosnia and Herzegovina,28.48,0.01,25.81,0.01,2.66,0,23.15,963D1536 Index,536D1963 Index
Fiji,26.05,0.01,25.44,0.01,0.61,0,24.83,819D1536 Index,536D1819 Index
Nicaragua,25.74,0.01,25.45,0.01,0.3,0,25.15,278D1536 Index,536D1278 Index
Mongolia,23.98,0.01,14.45,0.01,9.54,0.01,4.91,948D1536 Index,536D1948 Index
Trinidad And Tobago,23.69,0.01,23.68,0.01,0.01,0,23.66,369D1536 Index,536D1369 Index
New Caledonia,23.33,0.01,22.88,0.01,0.45,0,22.43,839D1536 Index,536D1839 Index
Senegal,23.02,0.01,19.48,0.01,3.54,0,15.94,722D1536 Index,536D1722 Index
Macedonia,20.93,0.01,20.4,0.01,0.52,0,19.88,962D1536 Index,536D1962 Index
Niger,19.74,0.01,19,0.01,0.73,0,18.27,692D1536 Index,536D1692 Index
Solomon Islands,19.11,0.01,18.6,0.01,0.51,0,18.1,813D1536 Index,536D1813 Index
Moldova,19.08,0.01,5.53,0,13.55,0.01,-8.02,921D1536 Index,536D1921 Index
Luxembourg,18.59,0.01,0.86,0,17.73,0.01,-16.86,137D1536 Index,536D1137 Index
Jamaica,18.4,0.01,15.35,0.01,3.05,0,12.29,343D1536 Index,536D1343 Index
Zambia,17.54,0.01,10.76,0.01,6.78,0,3.98,754D1536 Index,536D1754 Index
Estonia,17.53,0.01,8.47,0,9.06,0.01,-0.6,939D1536 Index,536D1939 Index
Cyprus,17.36,0,12.63,0.01,4.74,0,7.89,423D1536 Index,536D1423 Index
Honduras,16.83,0,14.33,0.01,2.5,0,11.84,268D1536 Index,536D1268 Index
Peoples Democratic Republic of Yemen,16.54,0,15.53,0.01,1.01,0,14.52,474D1536 Index,536D1474 Index
Laos,16.36,0,4.47,0,11.89,0.01,-7.43,544D1536 Index,536D1544 Index
Guinea,15.55,0,14.66,0.01,0.89,0,13.77,656D1536 Index,536D1656 Index
Venezuela,14.13,0,11.64,0.01,2.49,0,9.15,299D1536 Index,536D1299 Index
Dominica,14,0,0.15,0,13.85,0.01,-13.7,321D1536 Index,536D1321 Index
Latvia,13.89,0,4.09,0,9.8,0.01,-5.72,941D1536 Index,536D1941 Index
Albania,13.25,0,13.1,0.01,0.15,0,12.96,914D1536 Index,536D1914 Index
Georgia,12.87,0,11.91,0.01,0.96,0,10.96,915D1536 Index,536D1915 Index
Comoros,12.75,0,3.13,0,9.62,0.01,-6.49,632D1536 Index,536D1632 Index
Sierra Leone,12.48,0,12.37,0.01,0.11,0,12.25,724D1536 Index,536D1724 Index
Rwanda,10.73,0,10.71,0.01,0.02,0,10.68,714D1536 Index,536D1714 Index
Malta,10.71,0,4.66,0,6.04,0,-1.38,181D1536 Index,536D1181 Index
Iceland,10.66,0,9.27,0,1.4,0,7.87,176D1536 Index,536D1176 Index
Seychelles,8.07,0,4.89,0,3.18,0,1.7,718D1536 Index,536D1718 Index
Montenegro,7.7,0,6.59,0,1.11,0,5.48,943D1536 Index,536D1943 Index
Gambia,7.03,0,7.02,0,0.01,0,7.01,648D1536 Index,536D1648 Index
Barbados,6.35,0,6.15,0,0.2,0,5.95,316D1536 Index,536D1316 Index
Tonga,5.88,0,5.88,0,0,0,5.88,866D1536 Index,536D1866 Index
Turkmenistan,5.58,0,4.65,0,0.94,0,3.71,925D1536 Index,536D1925 Index
Samoa,5.11,0,4.11,0,0.99,0,3.12,862D1536 Index,536D1862 Index
Equatorial Guinea,4.86,0,4.86,0,0,0,4.86,642D1536 Index,536D1642 Index
St. Vincent & Grens.,4.72,0,1.39,0,3.32,0,-1.93,364I1536 Index,536D1364 Index
Belize,4.16,0,0.56,0,3.61,0,-3.05,339D1536 Index,536D1339 Index
Central African Rep.,3.57,0,1.3,0,2.28,0,-0.98,626D1536 Index,536D1626 Index
Chad,3.52,0,0.36,0,3.16,0,-2.81,628D1536 Index,536D1628 Index
Vanuatu,3.23,0,3.22,0,0.01,0,3.21,846D1536 Index,536D1846 Index
Djibouti,2.93,0,2.74,0,0.19,0,2.56,611D1536 Index,536D1611 Index
Suriname,2.91,0,2.89,0,0.01,0,2.88,366D1536 Index,536D1366 Index
Guyana,2.42,0,2.42,0,0,0,2.42,336D1536 Index,536D1336 Index
North Korea,2.27,0,0.28,0,2,0,-1.72,954D1536 Index,536D1954 Index
Kyrgyzstan,2,0,1.76,0,0.24,0,1.52,917D1536 Index,536D1917 Index
St. Kitts And Nevis,1.42,0,1.42,0,0,0,1.42,361D1536 Index,536D1361 Index
Cape Verde,1,0,0.95,0,0.06,0,0.89,624D1536 Index,536D1624 Index
Sao Tome & Principe,0.97,0,0.65,0,0.32,0,0.33,716D1536 Index,536D1716 Index
Tajikistan,0.9,0,0.89,0,0.01,0,0.88,923D1536 Index,536D1923 Index
Bermuda,0.84,0,0.83,0,0,0,0.83,319D1536 Index,536D1319 Index
Aruba,0.78,0,0.78,0,0,0,0.78,314D1536 Index,536D1314 Index
Grenada,0.66,0,0.65,0,0,0,0.65,328D1536 Index,536D1328 Index
Bahamas,0.43,0,0.42,0,0.01,0,0.41,313D1536 Index,536D1313 Index
St. Lucia,0.43,0,0.41,0,0.02,0,0.39,362D1536 Index,536D1362 Index
Greenland,0.17,0,0.17,0,0,0,0.17,326D1536 Index,536D1326 Index
