Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Kenya,93.51,0.02,91.87,0.04,1.64,0,90.23,664D1223 Index,223D1664 Index
Jamaica,80.65,0.02,79.5,0.03,1.16,0,78.34,343D1223 Index,223D1343 Index
Benin,73.2,0.02,73.19,0.03,0,0,73.19,638D1223 Index,223D1638 Index
Cambodia,67.24,0.02,23.52,0.01,43.72,0.02,-20.21,522D1223 Index,223D1522 Index
Lithuania,66.61,0.01,28.02,0.01,38.59,0.02,-10.56,946D1223 Index,223D1946 Index
Estonia,66.23,0.01,28.68,0.01,37.55,0.02,-8.87,939D1223 Index,223D1939 Index
Ethiopia,64.81,0.01,64.74,0.03,0.06,0,64.68,644D1223 Index,223D1644 Index
Somalia,64.43,0.01,64.43,0.03,0.01,0,64.42,726D1223 Index,223D1726 Index
Armenia,61.9,0.01,61.73,0.02,0.17,0,61.56,911D1223 Index,223D1911 Index
Macau,59.59,0.01,56.84,0.02,2.75,0,54.09,546D1223 Index,223D1546 Index
Luxembourg,54.75,0.01,5.71,0,49.04,0.03,-43.34,137D1223 Index,223D1137 Index
Nepal,52.9,0.01,52.74,0.02,0.16,0,52.58,558D1223 Index,223D1558 Index
Bahamas,52.55,0.01,50.37,0.02,2.18,0,48.19,313D1223 Index,223D1313 Index
Macedonia,52.33,0.01,46.6,0.02,5.73,0,40.87,962D1223 Index,223D1962 Index
Mali,52.25,0.01,52.24,0.02,0.01,0,52.23,678D1223 Index,223D1678 Index
Uzbekistan,50.94,0.01,50.73,0.02,0.21,0,50.51,927D1223 Index,223D1927 Index
Gambia,50.89,0.01,50.89,0.02,0,0,50.88,648D1223 Index,223D1648 Index
Croatia,50.64,0.01,36.41,0.01,14.22,0.01,22.19,960D1223 Index,223D1960 Index
Haiti,48.06,0.01,46.56,0.02,1.5,0,45.07,263D1223 Index,223D1263 Index
Albania,43.56,0.01,42.09,0.02,1.47,0,40.61,914D1223 Index,223D1914 Index
Syria,42.76,0.01,40.87,0.02,1.89,0,38.98,463D1223 Index,223D1463 Index
Gabon,38.94,0.01,38.93,0.02,0.01,0,38.93,646D1223 Index,223D1646 Index
Guyana,33.06,0.01,31.41,0.01,1.65,0,29.76,336D1223 Index,223D1336 Index
Guinea,32.51,0.01,30.4,0.01,2.11,0,28.29,656D1223 Index,223D1656 Index
Madagascar,32.28,0.01,29.01,0.01,3.27,0,25.75,674D1223 Index,223D1674 Index
Niger,31.58,0.01,28.97,0.01,2.61,0,26.36,692D1223 Index,223D1692 Index
Zambia,30.92,0.01,11.04,0,19.88,0.01,-8.83,754D1223 Index,223D1754 Index
Mauritania,28.86,0.01,28.86,0.01,0,0,28.86,682D1223 Index,223D1682 Index
Congo,26.85,0.01,26.74,0.01,0.1,0,26.64,634D1223 Index,223D1634 Index
Turkmenistan,26.7,0.01,20.65,0.01,6.05,0,14.6,925D1223 Index,223D1925 Index
Suriname,26.65,0.01,25.52,0.01,1.13,0,24.4,366D1223 Index,223D1366 Index
Aruba,25.74,0.01,25.68,0.01,0.06,0,25.62,314D1223 Index,223D1314 Index
Malta,25.21,0.01,11.17,0,14.04,0.01,-2.88,181D1223 Index,223D1181 Index
Sierra Leone,24.94,0.01,24.91,0.01,0.03,0,24.88,724D1223 Index,223D1724 Index
Barbados,23.85,0.01,23.8,0.01,0.06,0,23.74,316D1223 Index,223D1316 Index
Cape Verde,22.42,0.01,22.39,0.01,0.03,0,22.35,624D1223 Index,223D1624 Index
Equatorial Guinea,20.59,0,11.56,0,9.03,0,2.53,642D1223 Index,223D1642 Index
Tanzania,20.18,0,19.91,0.01,0.26,0,19.65,738D1223 Index,223D1738 Index
Liberia,20.05,0,18.81,0.01,1.24,0,17.57,668D1223 Index,223D1668 Index
Mauritius,19.57,0,18.17,0.01,1.4,0,16.77,684D1223 Index,223D1684 Index
Cyprus,19.13,0,17.39,0.01,1.74,0,15.64,423D1223 Index,223D1423 Index
Uganda,18.24,0,18.19,0.01,0.05,0,18.14,746D1223 Index,223D1746 Index
Latvia,17.81,0,7.9,0,9.91,0.01,-2.01,941D1223 Index,223D1941 Index
Moldova,16.59,0,11.83,0,4.76,0,7.07,921D1223 Index,223D1921 Index
Maldives,15.63,0,15.63,0.01,0,0,15.63,556D1223 Index,223D1556 Index
Sudan,15.08,0,15.02,0.01,0.06,0,14.96,732D1223 Index,223D1732 Index
Tajikistan,13.75,0,12.9,0.01,0.85,0,12.05,923D1223 Index,223D1923 Index
Mongolia,12.19,0,11.93,0,0.26,0,11.67,948D1223 Index,223D1948 Index
New Caledonia,10.32,0,10.2,0,0.12,0,10.08,839D1223 Index,223D1839 Index
Montenegro,9.19,0,9.06,0,0.13,0,8.93,943D1223 Index,223D1943 Index
North Korea,8.67,0,7.94,0,0.73,0,7.21,954D1223 Index,223D1954 Index
Belize,7.94,0,6.93,0,1.01,0,5.91,339D1223 Index,223D1339 Index
Seychelles,7.28,0,7.02,0,0.26,0,6.75,718D1223 Index,223D1718 Index
Kyrgyzstan,5.1,0,5.1,0,0,0,5.1,917D1223 Index,223D1917 Index
Laos,4.93,0,2.95,0,1.98,0,0.96,544D1223 Index,223D1544 Index
Grenada,4.82,0,4.77,0,0.04,0,4.73,328D1223 Index,223D1328 Index
St. Lucia,4.69,0,4.68,0,0,0,4.68,362D1223 Index,223D1362 Index
Rwanda,4.28,0,4.26,0,0.02,0,4.25,714D1223 Index,223D1714 Index
Zimbabwe,3.62,0,2.5,0,1.12,0,1.37,698D1223 Index,223D1698 Index
St. Vincent & Grens.,3.49,0,3.46,0,0.03,0,3.43,364I1223 Index,223D1364 Index
Papua New Guinea,3.37,0,3.07,0,0.3,0,2.77,853D1223 Index,223D1853 Index
Malawi,3.3,0,1.87,0,1.43,0,0.44,676D1223 Index,223D1676 Index
Samoa,3.2,0,1.03,0,2.17,0,-1.14,862D1223 Index,223D1862 Index
Dominica,3.04,0,3,0,0.04,0,2.96,321D1223 Index,223D1321 Index
St. Kitts And Nevis,3.04,0,2.23,0,0.81,0,1.42,361D1223 Index,223D1361 Index
Central African Rep.,2.96,0,2.95,0,0.01,0,2.95,626D1223 Index,223D1626 Index
Sao Tome & Principe,2.56,0,2.34,0,0.22,0,2.12,716D1223 Index,223D1716 Index
Afghanistan,2.52,0,2.07,0,0.44,0,1.63,512D1223 Index,223D1512 Index
Brunei Darussalam,1.66,0,1.37,0,0.29,0,1.07,516D1223 Index,223D1516 Index
Chad,1.49,0,1.48,0,0,0,1.48,628D1223 Index,223D1628 Index
Fiji,1.33,0,1.25,0,0.08,0,1.17,819D1223 Index,223D1819 Index
Djibouti,1.18,0,1.16,0,0.02,0,1.14,611D1223 Index,223D1611 Index
Bermuda,1.11,0,1.09,0,0.02,0,1.06,319D1223 Index,223D1319 Index
Comoros,0.86,0,0.75,0,0.1,0,0.65,632D1223 Index,223D1632 Index
Netherlands Antilles,0.27,0,0.23,0,0.03,0,0.2,353D1223 Index,223D1353 Index
Vanuatu,0.26,0,0.26,0,0,0,0.26,846D1223 Index,223D1846 Index
Burundi,0.05,0,0.05,0,0,0,0.05,618D1223 Index,223D1618 Index
Faeroe Islands,0.01,0,0.01,0,0,0,0.01,816D1223 Index,223D1816 Index
