Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Russia,42385.4,1.08,18727.3,1.2,23658.1,1.01,-4930.8,922D1111 Index,111D1922 Index
Venezuela,39428.34,1.01,9209.14,0.59,30219.2,1.29,-21010.06,299D1111 Index,111D1299 Index
Thailand,39073.4,1,11950.7,0.77,27122.7,1.16,-15172,578D1111 Index,111D1578 Index
Vietnam,36872.82,0.94,6284.32,0.4,30588.5,1.3,-24304.18,582D1111 Index,111D1582 Index
Colombia,36556,0.94,18256.3,1.17,18299.7,0.78,-43.4,233D1111 Index,111D1233 Index
Australia,36313.1,0.93,25641.3,1.64,10671.8,0.45,14969.5,193D1111 Index,111D1193 Index
Hong Kong,34282.57,0.88,28413.6,1.82,5868.97,0.25,22544.63,532D1111 Index,111D1532 Index
Israel,31521.8,0.81,8559.6,0.55,22962.2,0.98,-14402.6,436D1111 Index,111D1436 Index
Indonesia,27549.43,0.7,8188.53,0.52,19360.9,0.82,-11172.37,536D1111 Index,111D1536 Index
United Arab Emirates,26811.72,0.69,23997.5,1.54,2814.22,0.12,21183.28,466D1111 Index,111D1466 Index
Spain,25883.7,0.66,11467.5,0.73,14416.2,0.61,-2948.7,184D1111 Index,111D1184 Index
Chile,23700.65,0.61,14225.1,0.91,9475.55,0.4,4749.55,228D1111 Index,111D1228 Index
Turkey,20087.18,0.51,12730.2,0.82,7356.98,0.31,5373.22,186D1111 Index,111D1186 Index
Ecuador,19634.27,0.5,8777.87,0.56,10856.4,0.46,-2078.53,248D1111 Index,111D1248 Index
Costa Rica,17132.67,0.44,7632.73,0.49,9499.94,0.4,-1867.21,238D1111 Index,111D1238 Index
Philippines,16342.43,0.42,6198.53,0.4,10143.9,0.43,-3945.37,566D1111 Index,111D1566 Index
Iraq,16059.09,0.41,2232.09,0.14,13827,0.59,-11594.91,433D1111 Index,111D1433 Index
Peru,15481.68,0.4,9405.02,0.6,6076.66,0.26,3328.36,293D1111 Index,111D1293 Index
South Africa,15324.59,0.39,7006.79,0.45,8317.8,0.35,-1311.01,199D1111 Index,111D1199 Index
Austria,14685.93,0.38,3917.03,0.25,10768.9,0.46,-6851.87,122D1111 Index,111D1122 Index
Kuwait,14513.84,0.37,3076.84,0.2,11437,0.49,-8360.16,443D1111 Index,111D1443 Index
Sweden,14385.46,0.37,4119.16,0.26,10266.3,0.44,-6147.14,144D1111 Index,111D1144 Index
Argentina,13306.33,0.34,9063.27,0.58,4243.06,0.18,4820.21,213D1111 Index,111D1213 Index
Dominican Republic,12229.21,0.31,7709.53,0.49,4519.68,0.19,3189.85,243D1111 Index,111D1243 Index
Nigeria,12179.94,0.31,8340.75,0.53,3839.19,0.16,4501.56,694D1111 Index,111D1694 Index
Guatemala,11578,0.3,7361.27,0.47,4216.73,0.18,3144.54,258D1111 Index,111D1258 Index
Norway,10904.55,0.28,5547.06,0.36,5357.49,0.23,189.57,142D1111 Index,111D1142 Index
Denmark,10077.61,0.26,2573.93,0.16,7503.68,0.32,-4929.75,128D1111 Index,111D1128 Index
New Zealand,8911.63,0.23,4932.91,0.32,3978.72,0.17,954.19,196D1111 Index,111D1196 Index
Poland,8777.92,0.22,3625.77,0.23,5152.15,0.22,-1526.38,964D1111 Index,111D1964 Index
Honduras,8674.02,0.22,4030.75,0.26,4643.27,0.2,-612.52,268D1111 Index,111D1268 Index
Trinidad And Tobago,8497.87,0.22,2502.92,0.16,5994.95,0.26,-3492.03,369D1111 Index,111D1369 Index
Angola,8013.49,0.21,2293.68,0.15,5719.81,0.24,-3426.13,614D1111 Index,111D1614 Index
Algeria,7385.17,0.19,2756.28,0.18,4628.89,0.2,-1872.61,612D1111 Index,111D1612 Index
Hungary,7119.1,0.18,1835.52,0.12,5283.58,0.23,-3448.06,944D1111 Index,111D1944 Index
Finland,6975.29,0.18,1959.67,0.13,5015.62,0.21,-3055.95,172D1111 Index,111D1172 Index
Czech Republic,6860.83,0.18,2516.01,0.16,4344.82,0.19,-1828.81,935D1111 Index,111D1935 Index
El Salvador,6706.39,0.17,4310.67,0.28,2395.72,0.1,1914.95,253D1111 Index,111D1253 Index
Egypt,6475.67,0.17,5065.48,0.32,1410.19,0.06,3655.29,469D1111 Index,111D1469 Index
Bangladesh,6154.14,0.16,876.52,0.06,5277.62,0.22,-4401.1,513D1111 Index,111D1513 Index
Pakistan,5471.3,0.14,1799.57,0.12,3671.73,0.16,-1872.16,564D1111 Index,111D1564 Index
Qatar,5226.67,0.13,3484.52,0.22,1742.15,0.07,1742.37,453D1111 Index,111D1453 Index
Portugal,4446.71,0.11,1237.66,0.08,3209.05,0.14,-1971.39,182D1111 Index,111D1182 Index
Morocco,4194.04,0.11,3201.94,0.21,992.1,0.04,2209.84,686D1111 Index,111D1686 Index
Nicaragua,4039.32,0.1,935.71,0.06,3103.61,0.13,-2167.9,278D1111 Index,111D1278 Index
Panama,3838.09,0.1,3407.22,0.22,430.87,0.02,2976.35,283D1111 Index,111D1283 Index
Bahamas,3782.8,0.1,3250.89,0.21,531.91,0.02,2718.98,313D1111 Index,111D1313 Index
Kazakhstan,3410.48,0.09,1999.71,0.13,1410.77,0.06,588.94,916D1111 Index,111D1916 Index
Bolivia,3183.14,0.08,1248.38,0.08,1934.76,0.08,-686.38,218D1111 Index,111D1218 Index
Sri Lanka,3128.68,0.08,452.65,0.03,2676.03,0.11,-2223.38,524D1111 Index,111D1524 Index
Cambodia,3107.64,0.08,260.89,0.02,2846.75,0.12,-2585.86,522D1111 Index,111D1522 Index
Romania,2999.66,0.08,896.74,0.06,2102.92,0.09,-1206.18,968D1111 Index,111D1968 Index
Ukraine,2865.97,0.07,1931.92,0.12,934.05,0.04,997.87,926D1111 Index,111D1926 Index
Jordan,2721.06,0.07,1320.54,0.08,1400.52,0.06,-79.98,439D1111 Index,111D1439 Index
Luxembourg,2644.01,0.07,1889.18,0.12,754.83,0.03,1134.35,137D1111 Index,111D1137 Index
Slovakia,2574.32,0.07,474.18,0.03,2100.14,0.09,-1625.97,936D1111 Index,111D1936 Index
Jamaica,2571.09,0.07,2285.94,0.15,285.15,0.01,2000.79,343D1111 Index,111D1343 Index
Kenya,2474.9,0.06,1884.18,0.12,590.72,0.03,1293.46,664D1111 Index,111D1664 Index
Chad,2399.07,0.06,70.49,0,2328.58,0.1,-2258.09,628D1111 Index,111D1628 Index
Oman,2240.78,0.06,1264.73,0.08,976.05,0.04,288.68,449D1111 Index,111D1449 Index
Greece,1975.72,0.05,927.72,0.06,1048,0.04,-120.28,174D1111 Index,111D1174 Index
Bahrain,1915.97,0.05,950.58,0.06,965.39,0.04,-14.81,419D1111 Index,111D1419 Index
Azerbaijan,1575.4,0.04,563.5,0.04,1011.9,0.04,-448.4,912D1111 Index,111D1912 Index
Cote D Ivoire,1574.55,0.04,382.05,0.02,1192.5,0.05,-810.45,662D1111 Index,111D1662 Index
Uruguay,1541.28,0.04,1085,0.07,456.28,0.02,628.72,298D1111 Index,111D1298 Index
Ghana,1531.13,0.04,1259.54,0.08,271.58,0.01,987.96,652D1111 Index,111D1652 Index
Lithuania,1518.87,0.04,424.95,0.03,1093.92,0.05,-668.97,946D1111 Index,111D1946 Index
Haiti,1418.69,0.04,510.58,0.03,908.12,0.04,-397.54,263D1111 Index,111D1263 Index
Lebanon,1298.97,0.03,1226.8,0.08,72.17,0,1154.63,446D1111 Index,111D1446 Index
Tunisia,1241.14,0.03,720.28,0.05,520.86,0.02,199.41,744D1111 Index,111D1744 Index
Gabon,1233.88,0.03,435.89,0.03,797.99,0.03,-362.1,646D1111 Index,111D1646 Index
Paraguay,1143.47,0.03,947.02,0.06,196.45,0.01,750.57,288D1111 Index,111D1288 Index
Slovenia,1122.7,0.03,423.4,0.03,699.3,0.03,-275.89,961D1111 Index,111D1961 Index
Bulgaria,977.65,0.03,373.27,0.02,604.38,0.03,-231.12,918D1111 Index,111D1918 Index
Ethiopia,974.78,0.02,768,0.05,206.78,0.01,561.22,644D1111 Index,111D1644 Index
Mauritania,966.33,0.02,864.92,0.06,101.4,0,763.52,682D1111 Index,111D1682 Index
Suriname,954.32,0.02,501.69,0.03,452.63,0.02,49.06,366D1111 Index,111D1366 Index
Afghanistan,943.64,0.02,871.63,0.06,72.02,0,799.61,512D1111 Index,111D1512 Index
Guyana,928.52,0.02,427.2,0.03,501.31,0.02,-74.11,336D1111 Index,111D1336 Index
Equatorial Guinea,864.22,0.02,609.28,0.04,254.93,0.01,354.35,642D1111 Index,111D1642 Index
Iceland,842.33,0.02,543.94,0.03,298.39,0.01,245.55,176D1111 Index,111D1176 Index
Bermuda,808.13,0.02,771.51,0.05,36.62,0,734.9,319D1111 Index,111D1319 Index
Macau,807.57,0.02,733.18,0.05,74.39,0,658.79,546D1111 Index,111D1546 Index
Libya,801.06,0.02,576.26,0.04,224.8,0.01,351.46,672D1111 Index,111D1672 Index
Aruba,770.12,0.02,709.82,0.05,60.3,0,649.51,314D1111 Index,111D1314 Index
Estonia,760.16,0.02,197.61,0.01,562.55,0.02,-364.95,939D1111 Index,111D1939 Index
Malta,725.91,0.02,552.68,0.04,173.23,0.01,379.45,181D1111 Index,111D1181 Index
Peoples Democratic Republic of Yemen,716.96,0.02,675.76,0.04,41.2,0,634.56,474D1111 Index,111D1474 Index
Netherlands Antilles,710.12,0.02,291.38,0.02,418.74,0.02,-127.37,353D1111 Index,111D1353 Index
Georgia,679.17,0.02,287.21,0.02,391.95,0.02,-104.74,915D1111 Index,111D1915 Index
Croatia,664.37,0.02,201.79,0.01,462.58,0.02,-260.8,960D1111 Index,111D1960 Index
Barbados,659.38,0.02,608.31,0.04,51.07,0,557.24,316D1111 Index,111D1316 Index
Belarus,642.94,0.02,511.57,0.03,131.38,0.01,380.19,913D1111 Index,111D1913 Index
Congo,594.21,0.02,169.99,0.01,424.22,0.02,-254.23,634D1111 Index,111D1634 Index
Myanmar,584.86,0.01,492.12,0.03,92.75,0,399.37,518D1111 Index,111D1518 Index
Serbia,558.38,0.01,279.39,0.02,278.99,0.01,0.4,942D1111 Index,111D1942 Index
Turkmenistan,503.08,0.01,482.86,0.03,20.22,0,462.63,925D1111 Index,111D1925 Index
Mauritius,487.8,0.01,86.57,0.01,401.24,0.02,-314.67,684D1111 Index,111D1684 Index
Tanzania,455.95,0.01,369.84,0.02,86.11,0,283.72,738D1111 Index,111D1738 Index
Cameroon,450.21,0.01,264.2,0.02,186.01,0.01,78.19,622D1111 Index,111D1622 Index
Other Countries,408.86,0.01,408.86,0.03,0,0,408.86,910D1111 Index,111D1910 Index
Bosnia and Herzegovina,405.73,0.01,322.44,0.02,83.3,0,239.14,963D1111 Index,111D1963 Index
Belize,401.95,0.01,305.11,0.02,96.85,0,208.26,339D1111 Index,111D1339 Index
Cuba,383.39,0.01,383.39,0.02,0,0,383.39,928D1111 Index,111D1928 Index
Latvia,372.43,0.01,97.93,0.01,274.5,0.01,-176.57,941D1111 Index,111D1941 Index
Brunei Darussalam,356.57,0.01,324.76,0.02,31.81,0,292.96,516D1111 Index,111D1516 Index
"Congo, Democratic Republic",347.18,0.01,192.76,0.01,154.42,0.01,38.34,636D1111 Index,111D1636 Index
St. Kitts And Nevis,345.54,0.01,284.28,0.02,61.27,0,223.01,361D1111 Index,111D1361 Index
Madagascar,317.65,0.01,101.97,0.01,215.68,0.01,-113.71,674D1111 Index,111D1674 Index
Macedonia,310.75,0.01,143.66,0.01,167.09,0.01,-23.44,962D1111 Index,111D1962 Index
St. Lucia,310.26,0.01,292,0.02,18.26,0,273.74,362D1111 Index,111D1362 Index
Fiji,303.08,0.01,119.34,0.01,183.74,0.01,-64.4,819D1111 Index,111D1819 Index
Kyrgyzstan,286.2,0.01,283.83,0.02,2.36,0,281.47,917D1111 Index,111D1917 Index
Liberia,278.88,0.01,195.5,0.01,83.37,0,112.13,668D1111 Index,111D1668 Index
Papua New Guinea,261.08,0.01,160.95,0.01,100.13,0,60.81,853D1111 Index,111D1853 Index
Mozambique,258.55,0.01,158.62,0.01,99.94,0,58.68,688D1111 Index,111D1688 Index
New Caledonia,241.17,0.01,156.45,0.01,84.73,0,71.72,839D1111 Index,111D1839 Index
Uzbekistan,240.08,0.01,225.72,0.01,14.36,0,211.36,927D1111 Index,111D1927 Index
Mongolia,231.84,0.01,217.02,0.01,14.82,0,202.21,948D1111 Index,111D1948 Index
Armenia,229.94,0.01,133.66,0.01,96.28,0,37.37,911D1111 Index,111D1911 Index
Zambia,227.73,0.01,172.1,0.01,55.63,0,116.47,754D1111 Index,111D1754 Index
Benin,226.56,0.01,221.15,0.01,5.41,0,215.74,638D1111 Index,111D1638 Index
Zimbabwe,224.57,0.01,159.64,0.01,64.93,0,94.71,698D1111 Index,111D1698 Index
Albania,195.82,0.01,126.85,0.01,68.97,0,57.88,914D1111 Index,111D1914 Index
Senegal,169.52,0,144.07,0.01,25.44,0,118.63,722D1111 Index,111D1722 Index
Nepal,160.61,0,74.03,0,86.59,0,-12.56,558D1111 Index,111D1558 Index
Malawi,160.21,0,93.63,0.01,66.58,0,27.04,676D1111 Index,111D1676 Index
St. Vincent & Grens.,156.89,0,155.51,0.01,1.38,0,154.13,364I1111 Index,111D1364 Index
Cyprus,154.17,0,90.13,0.01,64.04,0,26.1,423D1111 Index,111D1423 Index
Faeroe Islands,140.49,0,2.42,0,138.07,0.01,-135.66,816D1111 Index,111D1816 Index
Uganda,135.12,0,89.18,0.01,45.93,0,43.25,746D1111 Index,111D1746 Index
Grenada,133.09,0,123.39,0.01,9.71,0,113.68,328D1111 Index,111D1328 Index
Guinea,131.43,0,45.13,0,86.31,0,-41.18,656D1111 Index,111D1656 Index
Niger,117.73,0,113.14,0.01,4.59,0,108.54,692D1111 Index,111D1692 Index
Moldova,111.74,0,76.37,0,35.37,0,41,921D1111 Index,111D1921 Index
Iran,111.74,0,111.74,0.01,0,0,111.74,429D1111 Index,111D1429 Index
Burkina Faso,89.19,0,82.98,0.01,6.21,0,76.77,748D1111 Index,111D1748 Index
Rwanda,75.21,0,34.54,0,40.66,0,-6.12,714D1111 Index,111D1714 Index
Sierra Leone,73.2,0,44.53,0,28.67,0,15.86,724D1111 Index,111D1724 Index
Togo,71.98,0,62.86,0,9.12,0,53.74,742D1111 Index,111D1742 Index
Mali,66.07,0,61.29,0,4.77,0,56.52,678D1111 Index,111D1678 Index
Dominica,64.87,0,63.33,0,1.54,0,61.79,321D1111 Index,111D1321 Index
Sudan,61.68,0,49.74,0,11.94,0,37.8,732D1111 Index,111D1732 Index
Maldives,56.67,0,33.49,0,23.18,0,10.31,556D1111 Index,111D1556 Index
Laos,46.53,0,13.61,0,32.92,0,-19.31,544D1111 Index,111D1544 Index
Samoa,45.87,0,40.65,0,5.21,0,35.44,862D1111 Index,111D1862 Index
Tajikistan,44.57,0,40.96,0,3.61,0,37.35,923D1111 Index,111D1923 Index
Somalia,38.33,0,37.79,0,0.54,0,37.26,726D1111 Index,111D1726 Index
Central African Rep.,30.3,0,28.94,0,1.36,0,27.59,626D1111 Index,111D1626 Index
Vanuatu,27.02,0,19.89,0,7.12,0,12.77,846D1111 Index,111D1846 Index
Tonga,26.39,0,23.68,0,2.7,0,20.98,866D1111 Index,111D1866 Index
Djibouti,26.26,0,14.41,0,11.85,0,2.57,611D1111 Index,111D1611 Index
North Korea,25.47,0,25.47,0,0,0,25.47,954D1111 Index,111D1954 Index
Montenegro,23.27,0,20.55,0,2.72,0,17.84,943D1111 Index,111D1943 Index
Syria,20.06,0,7.7,0,12.36,0,-4.67,463D1111 Index,111D1463 Index
Seychelles,17.51,0,13.42,0,4.08,0,9.34,718D1111 Index,111D1718 Index
Solomon Islands,16.12,0,7.41,0,8.71,0,-1.29,813D1111 Index,111D1813 Index
Cape Verde,14.77,0,13.05,0,1.72,0,11.33,624D1111 Index,111D1624 Index
Burundi,13.93,0,9.56,0,4.37,0,5.19,618D1111 Index,111D1618 Index
Greenland,11.23,0,5.77,0,5.47,0,0.3,326D1111 Index,111D1326 Index
Gambia,6.41,0,6.11,0,0.3,0,5.81,648D1111 Index,111D1648 Index
Comoros,5.88,0,3.8,0,2.08,0,1.72,632D1111 Index,111D1632 Index
Sao Tome & Principe,4.89,0,3.91,0,0.98,0,2.92,716D1111 Index,111D1716 Index
Guinea-Bissau,3.25,0,3.19,0,0.06,0,3.14,654D1111 Index,111D1654 Index
