Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Canada,3277.36,0.82,1436.61,0.69,1840.75,0.96,-404.14,156D1536 Index,536D1156 Index
Russia,3267.02,0.81,1715.9,0.82,1551.12,0.81,164.78,922D1536 Index,536D1922 Index
Brazil,3213.37,0.8,1410.83,0.67,1802.54,0.94,-391.71,223D1536 Index,536D1223 Index
Spain,3202.43,0.8,2520.91,1.21,681.52,0.35,1839.39,184D1536 Index,536D1184 Index
Nigeria,3146.1,0.78,618.64,0.3,2527.46,1.32,-1908.82,694D1536 Index,536D1694 Index
United Kingdom,3095.77,0.77,1883.22,0.9,1212.55,0.63,670.67,112D1536 Index,536D1112 Index
Pakistan,3041.36,0.76,2399.94,1.15,641.42,0.33,1758.52,564D1536 Index,536D1564 Index
France,2936.48,0.73,1275.5,0.61,1660.98,0.86,-385.48,132D1536 Index,536D1132 Index
Belgium,2171.2,0.54,1567.82,0.75,603.38,0.31,964.44,124D1536 Index,536D1124 Index
Bangladesh,2052.63,0.51,1963.16,0.94,89.47,0.05,1873.69,513D1536 Index,536D1513 Index
Mexico,1973.84,0.49,1686.52,0.81,287.32,0.15,1399.2,273D1536 Index,536D1273 Index
Turkey,1972.91,0.49,1361.38,0.65,611.53,0.32,749.86,186D1536 Index,536D1186 Index
South Africa,1895.66,0.47,827.07,0.4,1068.59,0.56,-241.52,199D1536 Index,536D1199 Index
Argentina,1786.99,0.45,345.41,0.17,1441.58,0.75,-1096.17,213D1536 Index,536D1213 Index
Switzerland,1785.45,0.45,909.23,0.43,876.22,0.46,33.01,146D1536 Index,536D1146 Index
Qatar,1560.37,0.39,149.09,0.07,1411.28,0.73,-1262.19,453D1536 Index,536D1453 Index
New Zealand,1480.37,0.37,671.93,0.32,808.44,0.42,-136.51,196D1536 Index,536D1196 Index
Myanmar,1087.74,0.27,936.18,0.45,151.56,0.08,784.62,518D1536 Index,536D1518 Index
Ukraine,1082.71,0.27,259.88,0.12,822.84,0.43,-562.96,926D1536 Index,536D1926 Index
Angola,831.56,0.21,132.38,0.06,699.18,0.36,-566.81,614D1536 Index,536D1614 Index
Finland,788.15,0.2,124.84,0.06,663.31,0.35,-538.47,172D1536 Index,536D1172 Index
Egypt,734.78,0.18,595.04,0.28,139.75,0.07,455.29,469D1536 Index,536D1469 Index
Sweden,708.03,0.18,180.21,0.09,527.82,0.27,-347.62,144D1536 Index,536D1144 Index
Poland,642.15,0.16,463.85,0.22,178.3,0.09,285.56,964D1536 Index,536D1964 Index
Cambodia,638.56,0.16,605.54,0.29,33.02,0.02,572.52,522D1536 Index,536D1522 Index
Algeria,631.19,0.16,259.17,0.12,372.03,0.19,-112.86,612D1536 Index,536D1612 Index
Iran,550,0.14,130.94,0.06,419.06,0.22,-288.13,429D1536 Index,536D1429 Index
Ethiopia,534.89,0.13,497.45,0.24,37.44,0.02,460.01,644D1536 Index,536D1644 Index
Azerbaijan,492.93,0.12,55.79,0.03,437.14,0.23,-381.34,912D1536 Index,536D1912 Index
Austria,488.46,0.12,106.45,0.05,382.02,0.2,-275.57,122D1536 Index,536D1122 Index
Kenya,470.36,0.12,454.95,0.22,15.41,0.01,439.54,664D1536 Index,536D1664 Index
Oman,466.33,0.12,117.38,0.06,348.94,0.18,-231.56,449D1536 Index,536D1449 Index
Sri Lanka,465.91,0.12,422.96,0.2,42.95,0.02,380.02,524D1536 Index,536D1524 Index
Denmark,457.45,0.11,254.98,0.12,202.47,0.11,52.51,128D1536 Index,536D1128 Index
Sudan,360.53,0.09,118.51,0.06,242.02,0.13,-123.51,732D1536 Index,536D1732 Index
Peru,359.51,0.09,303.05,0.14,56.46,0.03,246.59,293D1536 Index,536D1293 Index
Norway,349.15,0.09,167.25,0.08,181.91,0.09,-14.66,142D1536 Index,536D1142 Index
Kuwait,333.95,0.08,67.33,0.03,266.62,0.14,-199.29,443D1536 Index,536D1443 Index
Greece,321.25,0.08,230.51,0.11,90.75,0.05,139.76,174D1536 Index,536D1174 Index
Chile,312.35,0.08,197.25,0.09,115.11,0.06,82.14,228D1536 Index,536D1228 Index
Jordan,312.34,0.08,121.53,0.06,190.81,0.1,-69.28,439D1536 Index,536D1439 Index
Papua New Guinea,283.87,0.07,240.42,0.11,43.46,0.02,196.96,853D1536 Index,536D1853 Index
Czech Republic,283.32,0.07,132.26,0.06,151.07,0.08,-18.81,935D1536 Index,536D1935 Index
Ireland,276.42,0.07,116.17,0.06,160.25,0.08,-44.08,178D1536 Index,536D1178 Index
Bulgaria,261.28,0.07,192.52,0.09,68.76,0.04,123.76,918D1536 Index,536D1918 Index
Hungary,248.83,0.06,174.16,0.08,74.67,0.04,99.49,944D1536 Index,536D1944 Index
Belarus,247.99,0.06,30.42,0.01,217.57,0.11,-187.15,913D1536 Index,536D1913 Index
Ecuador,228.81,0.06,77.83,0.04,150.97,0.08,-73.14,248D1536 Index,536D1248 Index
Colombia,228.27,0.06,210.25,0.1,18.03,0.01,192.22,233D1536 Index,536D1233 Index
Uganda,224.04,0.06,210.45,0.1,13.59,0.01,196.86,746D1536 Index,536D1746 Index
"Congo, Democratic Republic",206.6,0.05,23.35,0.01,183.24,0.1,-159.89,636D1536 Index,536D1636 Index
Tanzania,204.18,0.05,132.64,0.06,71.54,0.04,61.09,738D1536 Index,536D1738 Index
Portugal,204.17,0.05,163.31,0.08,40.86,0.02,122.45,182D1536 Index,536D1182 Index
Morocco,194.33,0.05,103.52,0.05,90.8,0.05,12.72,686D1536 Index,536D1686 Index
Libya,187.09,0.05,21.74,0.01,165.35,0.09,-143.61,672D1536 Index,536D1672 Index
Cote D Ivoire,181.22,0.05,45.27,0.02,135.95,0.07,-90.67,662D1536 Index,536D1662 Index
Haiti,180.83,0.05,180.55,0.09,0.28,0,180.26,263D1536 Index,536D1263 Index
Bahrain,156.51,0.04,86.57,0.04,69.94,0.04,16.63,419D1536 Index,536D1419 Index
Romania,154.81,0.04,127.78,0.06,27.03,0.01,100.75,968D1536 Index,536D1968 Index
Zimbabwe,154.3,0.04,7.26,0,147.04,0.08,-139.78,698D1536 Index,536D1698 Index
Kazakhstan,149.01,0.04,122.27,0.06,26.74,0.01,95.53,916D1536 Index,536D1916 Index
Iraq,144.91,0.04,144.76,0.07,0.15,0,144.61,433D1536 Index,536D1433 Index
Madagascar,139.32,0.03,51.77,0.02,87.55,0.05,-35.78,674D1536 Index,536D1674 Index
Lebanon,129.85,0.03,123.48,0.06,6.37,0,117.1,446D1536 Index,536D1446 Index
Gabon,128.91,0.03,8.07,0,120.84,0.06,-112.76,646D1536 Index,536D1646 Index
Nepal,128.79,0.03,128.58,0.06,0.21,0,128.36,558D1536 Index,536D1558 Index
Equatorial Guinea,123.45,0.03,5.83,0,117.63,0.06,-111.8,642D1536 Index,536D1642 Index
Israel,114.69,0.03,68,0.03,46.69,0.02,21.31,436D1536 Index,536D1436 Index
Paraguay,114.23,0.03,22.61,0.01,91.62,0.05,-69.01,288D1536 Index,536D1288 Index
Ghana,113.25,0.03,95.34,0.05,17.92,0.01,77.42,652D1536 Index,536D1652 Index
Slovenia,111.06,0.03,93.78,0.04,17.28,0.01,76.51,961D1536 Index,536D1961 Index
Mauritius,109.7,0.03,105.59,0.05,4.11,0,101.49,684D1536 Index,536D1684 Index
Panama,104.23,0.03,58.8,0.03,45.43,0.02,13.36,283D1536 Index,536D1283 Index
Slovakia,102.69,0.03,83.61,0.04,19.09,0.01,64.52,936D1536 Index,536D1936 Index
Dominican Republic,94.39,0.02,79.66,0.04,14.73,0.01,64.93,243D1536 Index,536D1243 Index
Brunei Darussalam,91.61,0.02,71.51,0.03,20.1,0.01,51.41,516D1536 Index,536D1516 Index
Tunisia,90.52,0.02,61.34,0.03,29.18,0.02,32.16,744D1536 Index,536D1744 Index
Cameroon,88.56,0.02,17.54,0.01,71.02,0.04,-53.48,622D1536 Index,536D1622 Index
Benin,84.78,0.02,79.56,0.04,5.22,0,74.34,638D1536 Index,536D1638 Index
Somalia,72.2,0.02,72.2,0.03,0,0,72.2,726D1536 Index,536D1726 Index
Macedonia,69.7,0.02,62.68,0.03,7.02,0,55.66,962D1536 Index,536D1962 Index
Uzbekistan,66.6,0.02,10.77,0.01,55.84,0.03,-45.07,927D1536 Index,536D1927 Index
Maldives,64.13,0.02,62.91,0.03,1.22,0,61.69,556D1536 Index,536D1556 Index
Croatia,63.18,0.02,23.92,0.01,39.26,0.02,-15.34,960D1536 Index,536D1960 Index
Malawi,55.29,0.01,40.73,0.02,14.56,0.01,26.17,676D1536 Index,536D1676 Index
Macau,53.76,0.01,44.97,0.02,8.79,0,36.18,546D1536 Index,536D1546 Index
Togo,50.94,0.01,37.74,0.02,13.2,0.01,24.53,742D1536 Index,536D1742 Index
Bolivia,50.73,0.01,48.87,0.02,1.86,0,47.01,218D1536 Index,536D1218 Index
Guatemala,49.8,0.01,48.94,0.02,0.87,0,48.07,258D1536 Index,536D1258 Index
Congo,48.97,0.01,42.47,0.02,6.5,0,35.97,634D1536 Index,536D1634 Index
Lithuania,47.39,0.01,17.24,0.01,30.15,0.02,-12.91,946D1536 Index,536D1946 Index
El Salvador,46.5,0.01,45.4,0.02,1.1,0,44.3,253D1536 Index,536D1253 Index
Rwanda,44.67,0.01,44.54,0.02,0.13,0,44.42,714D1536 Index,536D1714 Index
Afghanistan,43.5,0.01,43.01,0.02,0.49,0,42.52,512D1536 Index,536D1512 Index
Uruguay,41.75,0.01,32.58,0.02,9.17,0,23.41,298D1536 Index,536D1298 Index
Estonia,39.45,0.01,10.93,0.01,28.52,0.01,-17.59,939D1536 Index,536D1939 Index
Syria,39.31,0.01,39.14,0.02,0.18,0,38.96,463D1536 Index,536D1463 Index
Costa Rica,38.35,0.01,35.1,0.02,3.25,0,31.85,238D1536 Index,536D1238 Index
Other Countries,38.16,0.01,36.24,0.02,1.93,0,34.31,910D1536 Index,536D1910 Index
Mozambique,38.16,0.01,7.66,0,30.5,0.02,-22.84,688D1536 Index,536D1688 Index
Cuba,37.23,0.01,36.24,0.02,1,0,35.24,928D1536 Index,536D1928 Index
Burkina Faso,36.23,0.01,19.98,0.01,16.25,0.01,3.73,748D1536 Index,536D1748 Index
Laos,31.55,0.01,5.87,0,25.68,0.01,-19.81,544D1536 Index,536D1544 Index
Armenia,27.4,0.01,26.95,0.01,0.46,0,26.49,911D1536 Index,536D1911 Index
Mauritania,27.25,0.01,26.54,0.01,0.71,0,25.83,682D1536 Index,536D1682 Index
Fiji,27.11,0.01,26.24,0.01,0.87,0,25.37,819D1536 Index,536D1819 Index
Liberia,26.92,0.01,26.05,0.01,0.86,0,25.19,668D1536 Index,536D1668 Index
Trinidad And Tobago,26.62,0.01,26.57,0.01,0.06,0,26.51,369D1536 Index,536D1369 Index
New Caledonia,25.87,0.01,24.98,0.01,0.89,0,24.08,839D1536 Index,536D1839 Index
Mongolia,24.73,0.01,17.92,0.01,6.81,0,11.11,948D1536 Index,536D1948 Index
Latvia,24.36,0.01,4.22,0,20.15,0.01,-15.93,941D1536 Index,536D1941 Index
Bosnia and Herzegovina,23.17,0.01,22.41,0.01,0.76,0,21.65,963D1536 Index,536D1963 Index
Solomon Islands,23.14,0.01,20.52,0.01,2.62,0,17.91,813D1536 Index,536D1813 Index
Nicaragua,22.62,0.01,22.14,0.01,0.48,0,21.67,278D1536 Index,536D1278 Index
Luxembourg,22.06,0.01,0.89,0,21.17,0.01,-20.29,137D1536 Index,536D1137 Index
Cyprus,21.98,0.01,12.87,0.01,9.11,0,3.76,423D1536 Index,536D1423 Index
Guinea,21.18,0.01,19.67,0.01,1.52,0,18.15,656D1536 Index,536D1656 Index
Honduras,20.74,0.01,18.66,0.01,2.09,0,16.57,268D1536 Index,536D1268 Index
Senegal,20.22,0.01,17.97,0.01,2.26,0,15.71,722D1536 Index,536D1722 Index
Albania,19.57,0,19.26,0.01,0.31,0,18.95,914D1536 Index,536D1914 Index
Moldova,19.28,0,5.51,0,13.77,0.01,-8.26,921D1536 Index,536D1921 Index
Kyrgyzstan,19.05,0,3.3,0,15.75,0.01,-12.45,917D1536 Index,536D1917 Index
Iceland,18.39,0,11.78,0.01,6.61,0,5.18,176D1536 Index,536D1176 Index
Peoples Democratic Republic of Yemen,16.62,0,15.82,0.01,0.79,0,15.03,474D1536 Index,536D1474 Index
Venezuela,16.26,0,5.79,0,10.47,0.01,-4.68,299D1536 Index,536D1299 Index
Jamaica,16.1,0,15.85,0.01,0.25,0,15.6,343D1536 Index,536D1343 Index
Mali,14.93,0,4.82,0,10.11,0.01,-5.3,678D1536 Index,536D1678 Index
Seychelles,14.16,0,4.16,0,9.99,0.01,-5.83,718D1536 Index,536D1718 Index
Niger,12.49,0,12.23,0.01,0.26,0,11.97,692D1536 Index,536D1692 Index
Georgia,12,0,11.33,0.01,0.68,0,10.65,915D1536 Index,536D1915 Index
Montenegro,11.71,0,7.87,0,3.85,0,4.02,943D1536 Index,536D1943 Index
Dominica,11.07,0,1.65,0,9.42,0,-7.77,321D1536 Index,536D1321 Index
Malta,10.36,0,5.4,0,4.96,0,0.44,181D1536 Index,536D1181 Index
Zambia,10.06,0,7.68,0,2.37,0,5.31,754D1536 Index,536D1754 Index
Barbados,9.67,0,9.5,0,0.17,0,9.32,316D1536 Index,536D1316 Index
Sierra Leone,7.49,0,6.41,0,1.08,0,5.33,724D1536 Index,536D1724 Index
Samoa,6.98,0,5.89,0,1.09,0,4.8,862D1536 Index,536D1862 Index
Comoros,6.28,0,2.3,0,3.98,0,-1.68,632D1536 Index,536D1632 Index
Burundi,4.28,0,4.27,0,0.01,0,4.26,618D1536 Index,536D1618 Index
Gambia,4.14,0,4.09,0,0.05,0,4.03,648D1536 Index,536D1648 Index
Central African Rep.,3.96,0,3.26,0,0.7,0,2.56,626D1536 Index,536D1626 Index
Vanuatu,3.85,0,3.11,0,0.74,0,2.37,846D1536 Index,536D1846 Index
Suriname,3.65,0,3.41,0,0.24,0,3.17,366D1536 Index,536D1366 Index
Tonga,3.51,0,3.51,0,0,0,3.51,866D1536 Index,536D1866 Index
Netherlands Antilles,3.3,0,3.09,0,0.21,0,2.88,353D1536 Index,536D1353 Index
Djibouti,2.87,0,2.87,0,0,0,2.86,611D1536 Index,536D1611 Index
Turkmenistan,2.64,0,2.16,0,0.48,0,1.69,925D1536 Index,536D1925 Index
Chad,2.6,0,0.31,0,2.29,0,-1.97,628D1536 Index,536D1628 Index
Belize,2.42,0,1.54,0,0.87,0,0.67,339D1536 Index,536D1339 Index
Guyana,2.2,0,2.19,0,0.01,0,2.19,336D1536 Index,536D1336 Index
Aruba,1.91,0,1.89,0,0.02,0,1.87,314D1536 Index,536D1314 Index
Bahamas,1.75,0,1.7,0,0.05,0,1.66,313D1536 Index,536D1313 Index
St. Vincent & Grens.,1.22,0,1.04,0,0.18,0,0.86,364I1536 Index,536D1364 Index
St. Kitts And Nevis,1.06,0,1.06,0,0,0,1.06,361D1536 Index,536D1361 Index
St. Lucia,1.05,0,1.05,0,0.01,0,1.04,362D1536 Index,536D1362 Index
Bermuda,0.98,0,0.98,0,0,0,0.98,319D1536 Index,536D1319 Index
North Korea,0.97,0,0.04,0,0.93,0,-0.9,954D1536 Index,536D1954 Index
Grenada,0.93,0,0.88,0,0.05,0,0.83,328D1536 Index,536D1328 Index
Sao Tome & Principe,0.86,0,0.85,0,0.01,0,0.83,716D1536 Index,536D1716 Index
Faeroe Islands,0.8,0,0.78,0,0.02,0,0.76,816D1536 Index,536D1816 Index
Cape Verde,0.63,0,0.5,0,0.13,0,0.37,624D1536 Index,536D1624 Index
Greenland,0.29,0,0.29,0,0,0,0.28,326D1536 Index,536D1326 Index
Tajikistan,0.28,0,0.26,0,0.02,0,0.25,923D1536 Index,536D1923 Index
