Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
,,,,,,,,,
World,1519878,100,771543,100,748335,100,23208,001D1158 Index,158D1001 Index
Emerging and Developing Economies,828245,54.49,390699,50.64,437546,58.47,-46847,200I1158 Index,158D1200 Index
Advanced Economies,691555,45.5,380788,49.35,310767,41.53,70021,110D1158 Index,158D1110 Index
Non Fuel Exporting Countries,679336,44.7,356335,46.18,323001,43.16,33334,092D1158 Index,158D1092 Index
Developing Asia,586152,38.57,300048,38.89,286104,38.23,13944,505D1158 Index,158D1505 Index
China,354017,23.29,180479,23.39,173538,23.19,6941,924D1158 Index,158D1924 Index
United States,226182.4,14.88,142596,18.48,83586.4,11.17,59009.6,111D1158 Index,158D1111 Index
European Union,150170.5,9.88,70526.4,9.14,79644.1,10.64,-9117.7,998D1158 Index,158D1998 Index
Fuel Exporting Countries,148908.9,9.8,34363.9,4.45,114545,15.31,-80181.1,080D1158 Index,158D1080 Index
Euro-zone,133335.6,8.77,62779.9,8.14,70555.7,9.43,-7775.8,995D1158 Index,158D1995 Index
South Korea,86692.6,5.7,54559.3,7.07,32133.3,4.29,22426,542D1158 Index,158D1542 Index
Australia,63537.6,4.18,17850.3,2.31,45687.3,6.11,-27837,193D1158 Index,158D1193 Index
Developing Western Hemisphere,61061.5,4.02,33640.1,4.36,27421.4,3.66,6218.7,205D1158 Index,158D1205 Index
Thailand,60504.5,3.98,35433.5,4.59,25071,3.35,10362.5,578D1158 Index,158D1578 Index
Germany,45751,3.01,19773.1,2.56,25977.9,3.47,-6204.8,134D1158 Index,158D1134 Index
Developing Europe,42215.4,2.78,19967.4,2.59,22248,2.97,-2280.6,170D1158 Index,158D1170 Index
United Arab Emirates,41329.6,2.72,13804.1,1.79,27525.5,3.68,-13721.4,466D1158 Index,158D1466 Index
Vietnam,40145.5,2.64,19040.9,2.47,21104.6,2.82,-2063.7,582D1158 Index,158D1582 Index
Indonesia,39580.5,2.6,17976.7,2.33,21603.8,2.89,-3627.1,536D1158 Index,158D1536 Index
Saudi Arabia,39076.08,2.57,5304.48,0.69,33771.6,4.51,-28467.12,456D1158 Index,158D1456 Index
Hong Kong,37013.55,2.44,34880.5,4.52,2133.05,0.29,32747.45,532D1158 Index,158D1532 Index
Malaysia,34769.8,2.29,15831.6,2.05,18938.2,2.53,-3106.6,548D1158 Index,158D1548 Index
Singapore,32010.78,2.11,22263.5,2.89,9747.28,1.3,12516.22,576D1158 Index,158D1576 Index
CIS Countries,29777.3,1.96,11774.7,1.53,18002.6,2.41,-6227.9,901D1158 Index,158D1901 Index
Mexico,25646.24,1.69,19286.1,2.5,6360.14,0.85,12925.96,273D1158 Index,158D1273 Index
Canada,25389.8,1.67,13643.9,1.77,11745.9,1.57,1898,156D1158 Index,158D1156 Index
Russia,24400.35,1.61,8816.85,1.14,15583.5,2.08,-6766.65,922D1158 Index,158D1922 Index
Philippines,20985.5,1.38,10549.1,1.37,10436.4,1.39,112.7,566D1158 Index,158D1566 Index
United Kingdom,20636.54,1.36,12409.6,1.61,8226.94,1.1,4182.66,112D1158 Index,158D1112 Index
France,18144.42,1.19,7114.02,0.92,11030.4,1.47,-3916.38,132D1158 Index,158D1132 Index
India,18041.41,1.19,12534.5,1.62,5506.91,0.74,7027.59,534D1158 Index,158D1534 Index
Qatar,16246.83,1.07,1382.93,0.18,14863.9,1.99,-13480.97,453D1158 Index,158D1453 Index
Italy,15876.6,1.04,4452.4,0.58,11424.2,1.53,-6971.8,136D1158 Index,158D1136 Index
Sub-Saharan Africa,15691.54,1.03,7853.25,1.02,7838.29,1.05,14.96,603D1158 Index,158D1603 Index
Netherlands,15203.99,1,12018.5,1.56,3185.49,0.43,8833.01,138D1158 Index,158D1138 Index
Belgium,14067.44,0.93,10999.9,1.43,3067.54,0.41,7932.36,124D1158 Index,158D1124 Index
Switzerland,11818.41,0.78,4055.1,0.53,7763.31,1.04,-3708.21,146D1158 Index,158D1146 Index
Brazil,11507.41,0.76,4617.27,0.6,6890.14,0.92,-2272.87,223D1158 Index,158D1223 Index
Chile,9914.41,0.65,2490.55,0.32,7423.86,0.99,-4933.31,228D1158 Index,158D1228 Index
South Africa,8169.92,0.54,3035.91,0.39,5134.01,0.69,-2098.1,199D1158 Index,158D1199 Index
Kuwait,7879.14,0.52,637.6,0.08,7241.54,0.97,-6603.95,443D1158 Index,158D1443 Index
Ireland,7760.13,0.51,1035.74,0.13,6724.39,0.9,-5688.65,178D1158 Index,158D1178 Index
Spain,7242.91,0.48,3889.75,0.5,3353.16,0.45,536.59,184D1158 Index,158D1184 Index
New Zealand,5673.85,0.37,3020.72,0.39,2653.13,0.35,367.59,196D1158 Index,158D1196 Index
Turkey,5271.42,0.35,4515.22,0.59,756.2,0.1,3759.02,186D1158 Index,158D1186 Index
Sweden,4374.36,0.29,1661.1,0.22,2713.26,0.36,-1052.16,144D1158 Index,158D1144 Index
Iran,3898.47,0.26,431.84,0.06,3466.63,0.46,-3034.79,429D1158 Index,158D1429 Index
Peru,3577.54,0.24,1117.1,0.14,2460.44,0.33,-1343.34,293D1158 Index,158D1293 Index
Israel,3457.18,0.23,2055.3,0.27,1401.88,0.19,653.42,436D1158 Index,158D1436 Index
Norway,3373.19,0.22,1541.48,0.2,1831.71,0.24,-290.23,142D1158 Index,158D1142 Index
Bangladesh,3328.97,0.22,1886.1,0.24,1442.87,0.19,443.23,513D1158 Index,158D1513 Index
Oman,3191.61,0.21,273.01,0.04,2918.6,0.39,-2645.59,449D1158 Index,158D1449 Index
Austria,3114.06,0.2,1247.91,0.16,1866.15,0.25,-618.24,122D1158 Index,158D1122 Index
Czech Republic,2870.35,0.19,1839.58,0.24,1030.77,0.14,808.81,935D1158 Index,158D1935 Index
Denmark,2782.27,0.18,533.73,0.07,2248.54,0.3,-1714.82,128D1158 Index,158D1128 Index
Pakistan,2638.68,0.17,2284.35,0.3,354.33,0.05,1930.02,564D1158 Index,158D1564 Index
Poland,2581.71,0.17,1628.12,0.21,953.59,0.13,674.53,964D1158 Index,158D1964 Index
Hungary,2511.82,0.17,1462.64,0.19,1049.18,0.14,413.46,944D1158 Index,158D1944 Index
Papua New Guinea,2483.01,0.16,166.07,0.02,2316.94,0.31,-2150.87,853D1158 Index,158D1853 Index
Brunei Darussalam,2431.25,0.16,160.66,0.02,2270.59,0.3,-2109.93,516D1158 Index,158D1516 Index
Cambodia,2341.94,0.15,736.44,0.1,1605.5,0.21,-869.06,522D1158 Index,158D1522 Index
Finland,2338.71,0.15,395.68,0.05,1943.03,0.26,-1547.36,172D1158 Index,158D1172 Index
Kazakhstan,2056.88,0.14,497.33,0.06,1559.55,0.21,-1062.22,916D1158 Index,158D1916 Index
Bahrain,2032.68,0.13,794.82,0.1,1237.86,0.17,-443.04,419D1158 Index,158D1419 Index
Colombia,2026.31,0.13,1288.57,0.17,737.74,0.1,550.83,233D1158 Index,158D1233 Index
Myanmar,1972.29,0.13,696.08,0.09,1276.21,0.17,-580.13,518D1158 Index,158D1518 Index
Sri Lanka,1935.95,0.13,1662.51,0.22,273.44,0.04,1389.07,524D1158 Index,158D1524 Index
Argentina,1752.9,0.12,1082.4,0.14,670.5,0.09,411.9,213D1158 Index,158D1213 Index
Iraq,1699.48,0.11,381.43,0.05,1318.05,0.18,-936.62,433D1158 Index,158D1433 Index
Ukraine,1467.44,0.1,737.64,0.1,729.8,0.1,7.84,926D1158 Index,158D1926 Index
Ecuador,1397.55,0.09,416.23,0.05,981.32,0.13,-565.09,248D1158 Index,158D1248 Index
Nigeria,1279.81,0.08,357.65,0.05,922.16,0.12,-564.51,694D1158 Index,158D1694 Index
Romania,1263.56,0.08,412.56,0.05,851,0.11,-438.44,968D1158 Index,158D1968 Index
Egypt,1135.35,0.07,864.72,0.11,270.63,0.04,594.09,469D1158 Index,158D1469 Index
Kenya,1055.66,0.07,987.49,0.13,68.17,0.01,919.31,664D1158 Index,158D1664 Index
Macau,915.64,0.06,904.84,0.12,10.8,0,894.04,546D1158 Index,158D1546 Index
Portugal,776.77,0.05,445.73,0.06,331.05,0.04,114.68,182D1158 Index,158D1182 Index
Costa Rica,761.54,0.05,374.73,0.05,386.81,0.05,-12.08,238D1158 Index,158D1238 Index
Panama,729.54,0.05,268.83,0.03,460.71,0.06,-191.88,283D1158 Index,158D1283 Index
Bolivia,712.07,0.05,310.9,0.04,401.17,0.05,-90.28,218D1158 Index,158D1218 Index
Uzbekistan,688.91,0.05,683.61,0.09,5.31,0,678.3,927D1158 Index,158D1927 Index
Morocco,688.45,0.05,374.22,0.05,314.22,0.04,60,686D1158 Index,158D1686 Index
Lithuania,609.94,0.04,55.21,0.01,554.73,0.07,-499.51,946D1158 Index,158D1946 Index
Luxembourg,605.27,0.04,514.83,0.07,90.44,0.01,424.38,137D1158 Index,158D1137 Index
Mongolia,593.18,0.04,561.04,0.07,32.13,0,528.91,948D1158 Index,158D1948 Index
Dominican Republic,558.89,0.04,444.15,0.06,114.75,0.02,329.4,243D1158 Index,158D1243 Index
Algeria,525.35,0.03,331.85,0.04,193.5,0.03,138.36,612D1158 Index,158D1612 Index
Serbia,502.53,0.03,138.48,0.02,364.05,0.05,-225.56,942D1158 Index,158D1942 Index
Greece,498.2,0.03,286.62,0.04,211.58,0.03,75.04,174D1158 Index,158D1174 Index
Tanzania,497.07,0.03,398.13,0.05,98.94,0.01,299.19,738D1158 Index,158D1738 Index
Jordan,459.89,0.03,408.95,0.05,50.94,0.01,358,439D1158 Index,158D1439 Index
Slovakia,434.83,0.03,180.65,0.02,254.19,0.03,-73.54,936D1158 Index,158D1936 Index
Guatemala,421.27,0.03,264.64,0.03,156.64,0.02,108,258D1158 Index,158D1258 Index
Afghanistan,414.92,0.03,414.03,0.05,0.89,0,413.13,512D1158 Index,158D1512 Index
Angola,405.84,0.03,70.23,0.01,335.61,0.04,-265.38,614D1158 Index,158D1614 Index
Paraguay,401.32,0.03,343.38,0.04,57.95,0.01,285.43,288D1158 Index,158D1288 Index
Tunisia,399.26,0.03,308.19,0.04,91.06,0.01,217.13,744D1158 Index,158D1744 Index
Azerbaijan,392.47,0.03,383.89,0.05,8.58,0,375.31,912D1158 Index,158D1912 Index
Lebanon,383.57,0.03,366.99,0.05,16.58,0,350.42,446D1158 Index,158D1446 Index
Mozambique,371.97,0.02,196.2,0.03,175.77,0.02,20.43,688D1158 Index,158D1688 Index
Mauritania,356.86,0.02,138.29,0.02,218.56,0.03,-80.27,682D1158 Index,158D1682 Index
Guinea,342.07,0.02,340.37,0.04,1.7,0,338.67,656D1158 Index,158D1656 Index
Zambia,337.14,0.02,168.52,0.02,168.63,0.02,-0.11,754D1158 Index,158D1754 Index
Iceland,332.39,0.02,148.84,0.02,183.55,0.02,-34.72,176D1158 Index,158D1176 Index
Ethiopia,332.25,0.02,226.81,0.03,105.44,0.01,121.37,644D1158 Index,158D1644 Index
Ghana,328.24,0.02,202.91,0.03,125.33,0.02,77.58,652D1158 Index,158D1652 Index
Uganda,325.08,0.02,316.85,0.04,8.23,0,308.62,746D1158 Index,158D1746 Index
Trinidad And Tobago,317.14,0.02,185.27,0.02,131.86,0.02,53.41,369D1158 Index,158D1369 Index
Madagascar,299.96,0.02,56.49,0.01,243.47,0.03,-186.97,674D1158 Index,158D1674 Index
Laos,297.35,0.02,141.67,0.02,155.68,0.02,-14.01,544D1158 Index,158D1544 Index
New Caledonia,296.89,0.02,74.24,0.01,222.65,0.03,-148.41,839D1158 Index,158D1839 Index
Bulgaria,292.38,0.02,164.67,0.02,127.7,0.02,36.97,918D1158 Index,158D1918 Index
Slovenia,287.05,0.02,113.25,0.01,173.8,0.02,-60.55,961D1158 Index,158D1961 Index
Jamaica,269.8,0.02,255.68,0.03,14.12,0,241.56,343D1158 Index,158D1343 Index
El Salvador,266.79,0.02,246.71,0.03,20.08,0,226.64,253D1158 Index,158D1253 Index
Georgia,262.89,0.02,243.65,0.03,19.25,0,224.4,915D1158 Index,158D1915 Index
Malta,254.85,0.02,78.38,0.01,176.47,0.02,-98.09,181D1158 Index,158D1181 Index
Cote D Ivoire,253.05,0.02,236.91,0.03,16.14,0,220.77,662D1158 Index,158D1662 Index
Mauritius,185.17,0.01,176.12,0.02,9.06,0,167.06,684D1158 Index,158D1684 Index
Estonia,168.68,0.01,58.26,0.01,110.42,0.01,-52.16,939D1158 Index,158D1939 Index
Burkina Faso,168.4,0.01,126.8,0.02,41.6,0.01,85.2,748D1158 Index,158D1748 Index
Fiji,168.05,0.01,127.29,0.02,40.75,0.01,86.54,819D1158 Index,158D1819 Index
Croatia,158.32,0.01,44.03,0.01,114.29,0.02,-70.26,960D1158 Index,158D1960 Index
Sudan,149.76,0.01,143.5,0.02,6.26,0,137.24,732D1158 Index,158D1732 Index
Belarus,147.82,0.01,128.22,0.02,19.6,0,108.63,913D1158 Index,158D1913 Index
Honduras,142.77,0.01,96.55,0.01,46.22,0.01,50.33,268D1158 Index,158D1268 Index
Macedonia,137.35,0.01,130.4,0.02,6.95,0,123.45,962D1158 Index,158D1962 Index
Malawi,124.98,0.01,107.53,0.01,17.46,0,90.07,676D1158 Index,158D1676 Index
Nicaragua,122.87,0.01,98.64,0.01,24.23,0,74.42,278D1158 Index,158D1278 Index
Senegal,122.03,0.01,100.58,0.01,21.45,0,79.13,722D1158 Index,158D1722 Index
Cameroon,120.89,0.01,116.96,0.02,3.93,0,113.04,622D1158 Index,158D1622 Index
Armenia,115.14,0.01,99.06,0.01,16.08,0,82.98,911D1158 Index,158D1911 Index
Latvia,110.59,0.01,30.4,0,80.19,0.01,-49.79,941D1158 Index,158D1941 Index
Gabon,103.96,0.01,29.84,0,74.12,0.01,-44.28,646D1158 Index,158D1646 Index
Cyprus,90.26,0.01,89.63,0.01,0.63,0,89,423D1158 Index,158D1423 Index
Nepal,86.15,0.01,75.54,0.01,10.6,0,64.94,558D1158 Index,158D1558 Index
Kyrgyzstan,85.31,0.01,48.23,0.01,37.08,0,11.15,917D1158 Index,158D1917 Index
Liberia,84.03,0.01,23.82,0,60.21,0.01,-36.38,668D1158 Index,158D1668 Index
Mali,80.76,0.01,79.93,0.01,0.83,0,79.09,678D1158 Index,158D1678 Index
Bosnia and Herzegovina,78.82,0.01,68.64,0.01,10.18,0,58.46,963D1158 Index,158D1963 Index
Moldova,76.66,0.01,53.06,0.01,23.6,0,29.46,921D1158 Index,158D1921 Index
Seychelles,76.05,0.01,8.12,0,67.93,0.01,-59.81,718D1158 Index,158D1718 Index
Greenland,75.3,0,3.72,0,71.58,0.01,-67.87,326D1158 Index,158D1326 Index
Other Countries,72.6,0,55.58,0.01,17.02,0,38.56,910D1158 Index,158D1910 Index
Cuba,72.6,0,55.58,0.01,17.02,0,38.56,928D1158 Index,158D1928 Index
Niger,70.4,0,70.14,0.01,0.26,0,69.88,692D1158 Index,158D1692 Index
Vanuatu,69.9,0,2.51,0,67.39,0.01,-64.87,846D1158 Index,158D1846 Index
Rwanda,68.87,0,65.08,0.01,3.79,0,61.29,714D1158 Index,158D1714 Index
Uruguay,67.89,0,55.78,0.01,12.11,0,43.68,298D1158 Index,158D1298 Index
Tajikistan,65.07,0,64.38,0.01,0.69,0,63.68,923D1158 Index,158D1923 Index
Haiti,63.79,0,59.67,0.01,4.12,0,55.54,263D1158 Index,158D1263 Index
Guyana,63.27,0,58.24,0.01,5.03,0,53.21,336D1158 Index,158D1336 Index
Zimbabwe,63.04,0,48.16,0.01,14.88,0,33.27,698D1158 Index,158D1698 Index
Peoples Democratic Republic of Yemen,57.65,0,12.67,0,44.98,0.01,-32.31,474D1158 Index,158D1474 Index
Venezuela,53.16,0,23.66,0,29.49,0,-5.83,299D1158 Index,158D1299 Index
Bahamas,51.2,0,39.53,0.01,11.67,0,27.86,313D1158 Index,158D1313 Index
Barbados,50.66,0,50.56,0.01,0.09,0,50.47,316D1158 Index,158D1316 Index
Equatorial Guinea,50.12,0,0.63,0,49.49,0.01,-48.87,642D1158 Index,158D1642 Index
Togo,49.57,0,46.58,0.01,2.99,0,43.59,742D1158 Index,158D1742 Index
Libya,45.53,0,32.04,0,13.49,0,18.55,672D1158 Index,158D1672 Index
Suriname,41.83,0,35.17,0,6.66,0,28.51,366D1158 Index,158D1366 Index
Albania,37.16,0,25.42,0,11.74,0,13.67,914D1158 Index,158D1914 Index
Montenegro,36.34,0,35.93,0,0.41,0,35.52,943D1158 Index,158D1943 Index
"Congo, Democratic Republic",34.43,0,31.58,0,2.86,0,28.72,636D1158 Index,158D1636 Index
Burundi,31.77,0,30.59,0,1.18,0,29.42,618D1158 Index,158D1618 Index
Solomon Islands,25.26,0,19.16,0,6.09,0,13.07,813D1158 Index,158D1813 Index
Maldives,23.82,0,20.61,0,3.2,0,17.41,556D1158 Index,158D1556 Index
Central African Rep.,21.49,0,19.52,0,1.97,0,17.54,626D1158 Index,158D1626 Index
St. Lucia,20.9,0,20.88,0,0.03,0,20.85,362D1158 Index,158D1362 Index
Somalia,20.82,0,6.53,0,14.3,0,-7.77,726D1158 Index,158D1726 Index
Tonga,19.75,0,18.2,0,1.55,0,16.65,866D1158 Index,158D1866 Index
Turkmenistan,18.95,0,18.76,0,0.2,0,18.56,925D1158 Index,158D1925 Index
Samoa,17.91,0,17.3,0,0.6,0,16.7,862D1158 Index,158D1862 Index
Sierra Leone,17.1,0,4.93,0,12.17,0,-7.24,724D1158 Index,158D1724 Index
Belize,15.82,0,6.43,0,9.39,0,-2.96,339D1158 Index,158D1339 Index
Netherlands Antilles,13.82,0,13.49,0,0.33,0,13.17,353D1158 Index,158D1353 Index
St. Vincent & Grens.,13.33,0,10.51,0,2.82,0,7.69,364I1158 Index,158D1364 Index
Djibouti,12.7,0,12.69,0,0.01,0,12.68,611D1158 Index,158D1611 Index
Grenada,11.87,0,11.86,0,0.01,0,11.85,328D1158 Index,158D1328 Index
Benin,9.32,0,7.62,0,1.71,0,5.91,638D1158 Index,158D1638 Index
Bermuda,9.09,0,9.06,0,0.04,0,9.02,319D1158 Index,158D1319 Index
Comoros,7.2,0,6.12,0,1.09,0,5.03,632D1158 Index,158D1632 Index
St. Kitts And Nevis,6.3,0,6.27,0,0.03,0,6.24,361D1158 Index,158D1361 Index
Congo,4.62,0,2.87,0,1.75,0,1.12,634D1158 Index,158D1634 Index
Chad,3.37,0,3.17,0,0.2,0,2.97,628D1158 Index,158D1628 Index
