Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Malta,459.66,0.04,345.04,0.05,114.62,0.02,230.42,181D1138 Index,138D1181 Index
Venezuela,441.13,0.03,41.09,0.01,400.04,0.06,-358.95,299D1138 Index,138D1299 Index
Chad,423.62,0.03,33.24,0.01,390.38,0.06,-357.14,628D1138 Index,138D1628 Index
Ethiopia,420.54,0.03,274.66,0.04,145.88,0.02,128.79,644D1138 Index,138D1644 Index
Guinea,411.5,0.03,398.88,0.06,12.62,0,386.26,656D1138 Index,138D1656 Index
Senegal,411.06,0.03,350.03,0.05,61.03,0.01,289,722D1138 Index,138D1722 Index
Myanmar,388.69,0.03,34.66,0.01,354.03,0.05,-319.37,518D1138 Index,138D1518 Index
Honduras,384.83,0.03,80.64,0.01,304.19,0.05,-223.55,268D1138 Index,138D1268 Index
Sri Lanka,384.29,0.03,77.83,0.01,306.46,0.05,-228.62,524D1138 Index,138D1524 Index
Panama,380.08,0.03,71.73,0.01,308.35,0.05,-236.62,283D1138 Index,138D1283 Index
Trinidad And Tobago,377.33,0.03,61.85,0.01,315.48,0.05,-253.64,369D1138 Index,138D1369 Index
Papua New Guinea,375.6,0.03,16.45,0,359.16,0.06,-342.71,853D1138 Index,138D1853 Index
"Congo, Democratic Republic",346.19,0.03,191.91,0.03,154.28,0.02,37.64,636D1138 Index,138D1636 Index
Angola,314.67,0.02,205.88,0.03,108.79,0.02,97.08,614D1138 Index,138D1614 Index
Lebanon,297.92,0.02,227.48,0.04,70.44,0.01,157.03,446D1138 Index,138D1446 Index
Jordan,293.56,0.02,235.02,0.04,58.53,0.01,176.49,439D1138 Index,138D1439 Index
Bosnia and Herzegovina,282.29,0.02,159.95,0.02,122.35,0.02,37.6,963D1138 Index,138D1963 Index
Gabon,269.36,0.02,84.2,0.01,185.16,0.03,-100.96,646D1138 Index,138D1646 Index
Mauritania,258.46,0.02,184.86,0.03,73.6,0.01,111.27,682D1138 Index,138D1682 Index
Jamaica,252.63,0.02,72.89,0.01,179.74,0.03,-106.85,343D1138 Index,138D1343 Index
Equatorial Guinea,248.43,0.02,43.94,0.01,204.49,0.03,-160.55,642D1138 Index,138D1642 Index
Georgia,242.92,0.02,210.89,0.03,32.02,0,178.87,915D1138 Index,138D1915 Index
Macau,240.25,0.02,206.18,0.03,34.07,0.01,172.11,546D1138 Index,138D1546 Index
Bolivia,236.81,0.02,65.28,0.01,171.54,0.03,-106.26,218D1138 Index,138D1218 Index
Macedonia,235.3,0.02,140.74,0.02,94.56,0.01,46.18,962D1138 Index,138D1962 Index
Azerbaijan,220.35,0.02,103.85,0.02,116.51,0.02,-12.66,912D1138 Index,138D1912 Index
Madagascar,209.76,0.02,26.71,0,183.05,0.03,-156.34,674D1138 Index,138D1674 Index
Zambia,197.5,0.02,50.19,0.01,147.3,0.02,-97.11,754D1138 Index,138D1754 Index
Tanzania,194.1,0.02,85.21,0.01,108.89,0.02,-23.68,738D1138 Index,138D1738 Index
Suriname,191.42,0.01,148.11,0.02,43.31,0.01,104.8,366D1138 Index,138D1366 Index
Armenia,187.69,0.01,55.87,0.01,131.82,0.02,-75.95,911D1138 Index,138D1911 Index
Uganda,173.45,0.01,79.01,0.01,94.43,0.01,-15.42,746D1138 Index,138D1746 Index
Aruba,164.86,0.01,158.8,0.02,6.06,0,152.74,314D1138 Index,138D1314 Index
Burkina Faso,153.74,0.01,138.21,0.02,15.53,0,122.68,748D1138 Index,138D1748 Index
Moldova,151.24,0.01,60.67,0.01,90.57,0.01,-29.9,921D1138 Index,138D1921 Index
Uzbekistan,142.98,0.01,133.33,0.02,9.64,0,123.69,927D1138 Index,138D1927 Index
Zimbabwe,141.72,0.01,16.58,0,125.14,0.02,-108.55,698D1138 Index,138D1698 Index
Other Countries,126.89,0.01,103.08,0.02,23.81,0,79.27,910D1138 Index,138D1910 Index
Faeroe Islands,125.34,0.01,39.3,0.01,86.05,0.01,-46.75,816D1138 Index,138D1816 Index
Cuba,124.26,0.01,101.83,0.02,22.43,0,79.4,928D1138 Index,138D1928 Index
Benin,115.8,0.01,111.05,0.02,4.75,0,106.3,638D1138 Index,138D1638 Index
Togo,115.39,0.01,94.94,0.01,20.45,0,74.49,742D1138 Index,138D1742 Index
Guyana,111.56,0.01,56.93,0.01,54.63,0.01,2.3,336D1138 Index,138D1336 Index
Sudan,111.24,0.01,66.94,0.01,44.3,0.01,22.64,732D1138 Index,138D1732 Index
Mauritius,105.23,0.01,28.38,0,76.85,0.01,-48.47,684D1138 Index,138D1684 Index
Malawi,98.11,0.01,50.44,0.01,47.67,0.01,2.77,676D1138 Index,138D1676 Index
Nicaragua,86.91,0.01,17.61,0,69.29,0.01,-51.68,278D1138 Index,138D1278 Index
Albania,85.27,0.01,62.21,0.01,23.06,0,39.15,914D1138 Index,138D1914 Index
Turkmenistan,85.09,0.01,83.74,0.01,1.36,0,82.38,925D1138 Index,138D1925 Index
Congo,80.25,0.01,26.13,0,54.12,0.01,-27.99,634D1138 Index,138D1634 Index
Bermuda,78.34,0.01,4.46,0,73.88,0.01,-69.42,319D1138 Index,138D1319 Index
Barbados,63.83,0,57.28,0.01,6.55,0,50.73,316D1138 Index,138D1316 Index
Haiti,60.67,0,56.5,0.01,4.17,0,52.33,263D1138 Index,138D1263 Index
Laos,60.04,0,4.04,0,56,0.01,-51.97,544D1138 Index,138D1544 Index
Sierra Leone,59.71,0,28.42,0,31.29,0,-2.87,724D1138 Index,138D1724 Index
Montenegro,52.31,0,47.48,0.01,4.83,0,42.65,943D1138 Index,138D1943 Index
Mali,51.68,0,41,0.01,10.67,0,30.33,678D1138 Index,138D1678 Index
Liberia,49.5,0,28,0,21.51,0,6.49,668D1138 Index,138D1668 Index
Cape Verde,49.46,0,49.12,0.01,0.33,0,48.79,624D1138 Index,138D1624 Index
Syria,48.95,0,41.73,0.01,7.23,0,34.5,463D1138 Index,138D1463 Index
El Salvador,46.51,0,27.8,0,18.71,0,9.09,253D1138 Index,138D1253 Index
Rwanda,30.53,0,25.76,0,4.77,0,20.99,714D1138 Index,138D1714 Index
Maldives,27.43,0,23.46,0,3.97,0,19.49,556D1138 Index,138D1556 Index
Greenland,26.06,0,16.46,0,9.61,0,6.85,326D1138 Index,138D1326 Index
New Caledonia,25.39,0,19.66,0,5.74,0,13.92,839D1138 Index,138D1839 Index
Nepal,25.07,0,19.83,0,5.24,0,14.59,558D1138 Index,138D1558 Index
Mongolia,23.99,0,22.49,0,1.5,0,20.99,948D1138 Index,138D1948 Index
Seychelles,22.81,0,11.14,0,11.67,0,-0.52,718D1138 Index,138D1718 Index
Gambia,22.1,0,15.72,0,6.38,0,9.34,648D1138 Index,138D1648 Index
Bahamas,18.31,0,15.82,0,2.49,0,13.33,313D1138 Index,138D1313 Index
Guinea-Bissau,18.12,0,17.36,0,0.76,0,16.6,654D1138 Index,138D1654 Index
Somalia,17.47,0,16.84,0,0.63,0,16.21,726D1138 Index,138D1726 Index
Belize,16.91,0,7.21,0,9.7,0,-2.48,339D1138 Index,138D1339 Index
Brunei Darussalam,15.8,0,15.28,0,0.52,0,14.76,516D1138 Index,138D1516 Index
Niger,14.9,0,14.18,0,0.72,0,13.46,692D1138 Index,138D1692 Index
Solomon Islands,12.66,0,1.32,0,11.34,0,-10.03,813D1138 Index,138D1813 Index
Peoples Democratic Republic of Yemen,12.09,0,8.07,0,4.01,0,4.06,474D1138 Index,138D1474 Index
Grenada,11.47,0,8.84,0,2.63,0,6.21,328D1138 Index,138D1328 Index
Burundi,11.37,0,11.32,0,0.06,0,11.26,618D1138 Index,138D1618 Index
Afghanistan,10.37,0,6.81,0,3.56,0,3.26,512D1138 Index,138D1512 Index
Djibouti,9.8,0,2.63,0,7.17,0,-4.54,611D1138 Index,138D1611 Index
Central African Rep.,8.92,0,8.8,0,0.12,0,8.68,626D1138 Index,138D1626 Index
Fiji,8.4,0,5.77,0,2.63,0,3.14,819D1138 Index,138D1819 Index
Kyrgyzstan,7.6,0,6.02,0,1.58,0,4.44,917D1138 Index,138D1917 Index
St. Lucia,7.02,0,6.83,0,0.19,0,6.63,362D1138 Index,138D1362 Index
Sao Tome & Principe,6.37,0,1.55,0,4.83,0,-3.28,716D1138 Index,138D1716 Index
Tajikistan,5.65,0,5.24,0,0.41,0,4.84,923D1138 Index,138D1923 Index
Dominica,4.11,0,3.74,0,0.37,0,3.37,321D1138 Index,138D1321 Index
St. Vincent & Grens.,3.74,0,3.51,0,0.23,0,3.28,364I1138 Index,138D1364 Index
Comoros,3.11,0,1.8,0,1.31,0,0.49,632D1138 Index,138D1632 Index
North Korea,2.63,0,1.25,0,1.38,0,-0.13,954D1138 Index,138D1954 Index
St. Kitts And Nevis,1.43,0,1.29,0,0.14,0,1.15,361D1138 Index,138D1361 Index
Vanuatu,0.52,0,0.45,0,0.07,0,0.38,846D1138 Index,138D1846 Index
Samoa,0.2,0,0.15,0,0.06,0,0.09,862D1138 Index,138D1862 Index
Tonga,0.13,0,0.1,0,0.04,0,0.06,866D1138 Index,138D1866 Index
