Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Mauritius,529.35,0.05,326.17,0.06,203.18,0.03,122.99,684D1132 Index,132D1684 Index
Peru,479.03,0.04,254.89,0.05,224.15,0.04,30.74,293D1132 Index,132D1293 Index
Ecuador,471.13,0.04,167.53,0.03,303.6,0.05,-136.06,248D1132 Index,132D1248 Index
Ghana,452.18,0.04,149.32,0.03,302.86,0.05,-153.54,652D1132 Index,132D1652 Index
Mali,446.55,0.04,438.28,0.08,8.28,0,430,678D1132 Index,132D1678 Index
Chad,433.84,0.04,107.22,0.02,326.62,0.06,-219.41,628D1132 Index,132D1628 Index
Lebanon,433.64,0.04,383.5,0.07,50.14,0.01,333.37,446D1132 Index,132D1446 Index
Bahrain,415.44,0.04,288.18,0.06,127.27,0.02,160.91,419D1132 Index,132D1419 Index
Belarus,402.69,0.04,304.63,0.06,98.06,0.02,206.57,913D1132 Index,132D1913 Index
Oman,402.14,0.04,380.08,0.07,22.06,0,358.02,449D1132 Index,132D1449 Index
Kuwait,374.83,0.03,201.58,0.04,173.25,0.03,28.33,443D1132 Index,132D1443 Index
Myanmar,358.21,0.03,109.77,0.02,248.44,0.04,-138.67,518D1132 Index,132D1518 Index
Burkina Faso,331.41,0.03,305.28,0.06,26.13,0,279.14,748D1132 Index,132D1748 Index
Kenya,328.93,0.03,218.95,0.04,109.98,0.02,108.97,664D1132 Index,132D1664 Index
Iran,323.1,0.03,303.93,0.06,19.18,0,284.75,429D1132 Index,132D1429 Index
Trinidad And Tobago,323.03,0.03,113.34,0.02,209.7,0.04,-96.36,369D1132 Index,132D1369 Index
Congo,315,0.03,277.18,0.05,37.83,0.01,239.35,634D1132 Index,132D1634 Index
Bosnia and Herzegovina,303.08,0.03,194.77,0.04,108.31,0.02,86.46,963D1132 Index,132D1963 Index
Sri Lanka,289.48,0.03,116.47,0.02,173.01,0.03,-56.54,524D1132 Index,132D1524 Index
Jordan,283.67,0.03,268.16,0.05,15.5,0,252.66,439D1132 Index,132D1439 Index
Cyprus,275.5,0.03,173.6,0.03,101.91,0.02,71.69,423D1132 Index,132D1423 Index
Benin,269.04,0.02,262.53,0.05,6.51,0,256.01,638D1132 Index,132D1638 Index
"Congo, Democratic Republic",265.04,0.02,206.73,0.04,58.31,0.01,148.42,636D1132 Index,132D1636 Index
Mauritania,264.72,0.02,231.59,0.04,33.13,0.01,198.46,682D1132 Index,132D1682 Index
Guinea,248.79,0.02,192.81,0.04,55.98,0.01,136.84,656D1132 Index,132D1656 Index
Seychelles,244.9,0.02,118.81,0.02,126.1,0.02,-7.29,718D1132 Index,132D1718 Index
Djibouti,238.56,0.02,236.62,0.05,1.94,0,234.68,611D1132 Index,132D1611 Index
Togo,212.8,0.02,185.84,0.04,26.96,0,158.87,742D1132 Index,132D1742 Index
Other Countries,207.17,0.02,194.12,0.04,13.05,0,181.06,910D1132 Index,132D1910 Index
Cuba,207.17,0.02,194.12,0.04,13.05,0,181.06,928D1132 Index,132D1928 Index
Costa Rica,201.79,0.02,133.65,0.03,68.13,0.01,65.52,238D1132 Index,132D1238 Index
Dominican Republic,194.76,0.02,163.86,0.03,30.9,0.01,132.97,243D1132 Index,132D1243 Index
Georgia,193.13,0.02,152.74,0.03,40.39,0.01,112.35,915D1132 Index,132D1915 Index
Macedonia,191.52,0.02,134.14,0.03,57.38,0.01,76.76,962D1132 Index,132D1962 Index
Uruguay,165.48,0.02,120.97,0.02,44.51,0.01,76.46,298D1132 Index,132D1298 Index
Moldova,155.38,0.01,121.3,0.02,34.08,0.01,87.21,921D1132 Index,132D1921 Index
Albania,154.25,0.01,118.37,0.02,35.89,0.01,82.48,914D1132 Index,132D1914 Index
Liberia,151.89,0.01,4.45,0,147.44,0.03,-142.99,668D1132 Index,132D1668 Index
Uzbekistan,146.87,0.01,129.4,0.02,17.47,0,111.93,927D1132 Index,132D1927 Index
Honduras,129.74,0.01,42.54,0.01,87.2,0.02,-44.67,268D1132 Index,132D1268 Index
Iceland,126.57,0.01,117.4,0.02,9.18,0,108.22,176D1132 Index,132D1176 Index
Paraguay,124.03,0.01,87.78,0.02,36.24,0.01,51.54,288D1132 Index,132D1288 Index
Panama,109.63,0.01,99.3,0.02,10.33,0,88.97,283D1132 Index,132D1283 Index
Tanzania,109.26,0.01,81.01,0.02,28.26,0,52.75,738D1132 Index,132D1738 Index
Central African Rep.,108.07,0.01,102.98,0.02,5.09,0,97.89,626D1132 Index,132D1626 Index
Syria,104.32,0.01,98.05,0.02,6.27,0,91.79,463D1132 Index,132D1463 Index
Guatemala,100.67,0.01,56.6,0.01,44.06,0.01,12.54,258D1132 Index,132D1258 Index
Turkmenistan,96.32,0.01,90.18,0.02,6.14,0,84.04,925D1132 Index,132D1925 Index
Venezuela,94.64,0.01,19.16,0,75.48,0.01,-56.32,299D1132 Index,132D1299 Index
Sudan,94.01,0.01,40.73,0.01,53.28,0.01,-12.55,732D1132 Index,132D1732 Index
Faeroe Islands,89.89,0.01,89.77,0.02,0.12,0,89.65,816D1132 Index,132D1816 Index
Armenia,86.05,0.01,82.59,0.02,3.46,0,79.13,911D1132 Index,132D1911 Index
Bolivia,85.41,0.01,65.51,0.01,19.9,0,45.61,218D1132 Index,132D1218 Index
Mozambique,77.97,0.01,41.01,0.01,36.97,0.01,4.04,688D1132 Index,132D1688 Index
El Salvador,75.96,0.01,67.58,0.01,8.38,0,59.2,253D1132 Index,132D1253 Index
Guyana,67.1,0.01,3.27,0,63.83,0.01,-60.56,336D1132 Index,132D1336 Index
Uganda,60.93,0.01,51.23,0.01,9.71,0,41.52,746D1132 Index,132D1746 Index
Zimbabwe,60.05,0.01,19.88,0,40.18,0.01,-20.3,698D1132 Index,132D1698 Index
Rwanda,59.48,0.01,54.25,0.01,5.23,0,49.03,714D1132 Index,132D1714 Index
Haiti,58.52,0.01,46.07,0.01,12.45,0,33.63,263D1132 Index,132D1263 Index
Montenegro,50.99,0,50.34,0.01,0.65,0,49.69,943D1132 Index,132D1943 Index
Nepal,50.25,0,38.23,0.01,12.03,0,26.2,558D1132 Index,132D1558 Index
Nicaragua,49.58,0,22.24,0,27.34,0,-5.1,278D1132 Index,132D1278 Index
Comoros,49.31,0,42.15,0.01,7.16,0,34.99,632D1132 Index,132D1632 Index
Jamaica,49.22,0,39.8,0.01,9.42,0,30.37,343D1132 Index,132D1343 Index
Zambia,44.76,0,35.33,0.01,9.43,0,25.91,754D1132 Index,132D1754 Index
Maldives,40.09,0,16.73,0,23.36,0,-6.62,556D1132 Index,132D1556 Index
Bahamas,39.16,0,21.74,0,17.42,0,4.32,313D1132 Index,132D1313 Index
Mongolia,36.79,0,32.48,0.01,4.31,0,28.17,948D1132 Index,132D1948 Index
Peoples Democratic Republic of Yemen,36.24,0,34.48,0.01,1.76,0,32.71,474D1132 Index,132D1474 Index
Tajikistan,33.08,0,6.61,0,26.48,0,-19.87,923D1132 Index,132D1923 Index
Kyrgyzstan,27.53,0,27.17,0.01,0.36,0,26.82,917D1132 Index,132D1917 Index
Equatorial Guinea,26.92,0,26.73,0.01,0.2,0,26.53,642D1132 Index,132D1642 Index
Laos,26.01,0,11.78,0,14.24,0,-2.46,544D1132 Index,132D1544 Index
Brunei Darussalam,25.47,0,23.6,0,1.87,0,21.73,516D1132 Index,132D1516 Index
Papua New Guinea,25.06,0,3.47,0,21.59,0,-18.12,853D1132 Index,132D1853 Index
Barbados,24.57,0,15.02,0,9.55,0,5.47,316D1132 Index,132D1316 Index
Sierra Leone,24.43,0,17.25,0,7.19,0,10.06,724D1132 Index,132D1724 Index
Suriname,20.94,0,9.51,0,11.43,0,-1.92,366D1132 Index,132D1366 Index
Burundi,20.01,0,17.2,0,2.82,0,14.38,618D1132 Index,132D1618 Index
Malawi,18.18,0,14.44,0,3.74,0,10.7,676D1132 Index,132D1676 Index
Somalia,18.07,0,15.32,0,2.75,0,12.57,726D1132 Index,132D1726 Index
Fiji,14.32,0,9.02,0,5.3,0,3.72,819D1132 Index,132D1819 Index
Cape Verde,14.16,0,12.78,0,1.38,0,11.4,624D1132 Index,132D1624 Index
St. Lucia,12.48,0,10.08,0,2.4,0,7.68,362D1132 Index,132D1362 Index
Bermuda,10.11,0,8.37,0,1.74,0,6.64,319D1132 Index,132D1319 Index
Gambia,9.64,0,9.52,0,0.11,0,9.41,648D1132 Index,132D1648 Index
Afghanistan,7.57,0,6.24,0,1.33,0,4.91,512D1132 Index,132D1512 Index
Greenland,6.8,0,6.68,0,0.13,0,6.55,326D1132 Index,132D1326 Index
Vanuatu,4.88,0,4.81,0,0.07,0,4.75,846D1132 Index,132D1846 Index
Dominica,4.17,0,1.63,0,2.54,0,-0.9,321D1132 Index,132D1321 Index
Aruba,3.5,0,3.46,0,0.04,0,3.43,314D1132 Index,132D1314 Index
Grenada,3.15,0,1.82,0,1.33,0,0.48,328D1132 Index,132D1328 Index
Guinea-Bissau,2.74,0,2.69,0,0.05,0,2.63,654D1132 Index,132D1654 Index
St. Kitts And Nevis,2.72,0,2.43,0,0.29,0,2.14,361D1132 Index,132D1361 Index
Sao Tome & Principe,2.67,0,1.06,0,1.62,0,-0.56,716D1132 Index,132D1716 Index
Belize,2.66,0,1.22,0,1.44,0,-0.22,339D1132 Index,132D1339 Index
St. Vincent & Grens.,1.88,0,1.25,0,0.63,0,0.63,364I1132 Index,132D1364 Index
Solomon Islands,0.3,0,0.24,0,0.06,0,0.18,813D1132 Index,132D1813 Index
Samoa,0.02,0,0.02,0,0,0,0.01,862D1132 Index,132D1862 Index
Tonga,0.01,0,0.01,0,0,0,0.01,866D1132 Index,132D1866 Index
