Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Ethiopia,62.45,0.07,59.59,0.12,2.85,0.01,56.74,644D1429 Index,429D1644 Index
Portugal,51.59,0.06,37.99,0.08,13.6,0.03,24.39,182D1429 Index,429D1182 Index
Czech Republic,50.28,0.05,3.28,0.01,47,0.11,-43.71,935D1429 Index,429D1935 Index
Slovenia,50.18,0.05,2.15,0,48.03,0.11,-45.88,961D1429 Index,429D1961 Index
Bulgaria,44.41,0.05,27.84,0.06,16.56,0.04,11.28,918D1429 Index,429D1918 Index
Sudan,43.33,0.05,28.86,0.06,14.48,0.03,14.38,732D1429 Index,429D1732 Index
Bangladesh,40.14,0.04,0.28,0,39.86,0.09,-39.58,513D1429 Index,429D1513 Index
Belarus,34.82,0.04,5.62,0.01,29.2,0.07,-23.58,913D1429 Index,429D1913 Index
Egypt,34.73,0.04,15.7,0.03,19.03,0.04,-3.33,469D1429 Index,429D1469 Index
Myanmar,28.16,0.03,28.01,0.06,0.16,0,27.85,518D1429 Index,429D1518 Index
Senegal,27.91,0.03,27.51,0.06,0.4,0,27.12,722D1429 Index,429D1722 Index
Mexico,25.87,0.03,22.3,0.05,3.57,0.01,18.73,273D1429 Index,429D1273 Index
Norway,25.42,0.03,5.26,0.01,20.16,0.05,-14.89,142D1429 Index,429D1142 Index
Slovakia,24.03,0.03,10.76,0.02,13.27,0.03,-2.51,936D1429 Index,429D1936 Index
Ghana,23.8,0.03,1.84,0,21.96,0.05,-20.11,652D1429 Index,429D1652 Index
Uruguay,22.74,0.02,0.13,0,22.61,0.05,-22.47,298D1429 Index,429D1298 Index
Algeria,22.57,0.02,22.5,0.05,0.06,0,22.44,612D1429 Index,429D1612 Index
Bahrain,21.95,0.02,18.69,0.04,3.27,0.01,15.42,419D1429 Index,429D1419 Index
Luxembourg,20.88,0.02,0.07,0,20.81,0.05,-20.73,137D1429 Index,429D1137 Index
Venezuela,19.68,0.02,19.3,0.04,0.38,0,18.92,299D1429 Index,429D1299 Index
Chile,19.38,0.02,1.09,0,18.28,0.04,-17.19,228D1429 Index,429D1228 Index
Seychelles,18.86,0.02,0.12,0,18.74,0.04,-18.63,718D1429 Index,429D1718 Index
Estonia,15.6,0.02,0.01,0,15.59,0.04,-15.57,939D1429 Index,429D1939 Index
Mozambique,14.33,0.02,13.85,0.03,0.48,0,13.37,688D1429 Index,429D1688 Index
Tanzania,12.09,0.01,10.55,0.02,1.54,0,9,738D1429 Index,429D1738 Index
Lithuania,10.84,0.01,4.61,0.01,6.23,0.01,-1.63,946D1429 Index,429D1946 Index
Kyrgyzstan,10.05,0.01,6.59,0.01,3.46,0.01,3.13,917D1429 Index,429D1917 Index
Tunisia,9.17,0.01,7.09,0.01,2.08,0,5.01,744D1429 Index,429D1744 Index
Saudi Arabia,7.7,0.01,3.45,0.01,4.25,0.01,-0.79,456D1429 Index,429D1456 Index
Croatia,7.18,0.01,0.59,0,6.59,0.02,-6,960D1429 Index,429D1960 Index
Cyprus,6.54,0.01,0.69,0,5.85,0.01,-5.17,423D1429 Index,429D1423 Index
Guatemala,5.89,0.01,0.24,0,5.66,0.01,-5.42,258D1429 Index,429D1258 Index
Colombia,5.88,0.01,1.02,0,4.86,0.01,-3.84,233D1429 Index,429D1233 Index
Macedonia,5.59,0.01,4.78,0.01,0.81,0,3.97,962D1429 Index,429D1962 Index
Zimbabwe,5.21,0.01,0.41,0,4.8,0.01,-4.39,698D1429 Index,429D1698 Index
Nigeria,5.2,0.01,4.84,0.01,0.36,0,4.49,694D1429 Index,429D1694 Index
Uganda,4.62,0,4.51,0.01,0.11,0,4.4,746D1429 Index,429D1746 Index
Other Countries,4.1,0,4.04,0.01,0.06,0,3.98,910D1429 Index,429D1910 Index
Cuba,4.1,0,4.04,0.01,0.06,0,3.98,928D1429 Index,429D1928 Index
Peru,3.96,0,1.82,0,2.14,0,-0.32,293D1429 Index,429D1293 Index
Cote D Ivoire,3.63,0,1.98,0,1.65,0,0.32,662D1429 Index,429D1662 Index
Albania,2.81,0,2.47,0,0.34,0,2.13,914D1429 Index,429D1914 Index
Morocco,2.56,0,0.45,0,2.12,0,-1.67,686D1429 Index,429D1686 Index
"Congo, Democratic Republic",2.42,0,1.49,0,0.93,0,0.56,636D1429 Index,429D1636 Index
Sierra Leone,2.16,0,2.15,0,0.02,0,2.13,724D1429 Index,429D1724 Index
Rwanda,2.04,0,1.99,0,0.04,0,1.95,714D1429 Index,429D1714 Index
Djibouti,2.03,0,2.03,0,0,0,2.02,611D1429 Index,429D1611 Index
Angola,1.74,0,1.72,0,0.02,0,1.69,614D1429 Index,429D1614 Index
Zambia,1.73,0,0.65,0,1.09,0,-0.44,754D1429 Index,429D1754 Index
Moldova,1.64,0,1.57,0,0.07,0,1.5,921D1429 Index,429D1921 Index
Cameroon,1.56,0,1.03,0,0.53,0,0.5,622D1429 Index,429D1622 Index
Congo,1.52,0,1.52,0,0,0,1.52,634D1429 Index,429D1634 Index
Latvia,1.47,0,0.15,0,1.32,0,-1.17,941D1429 Index,429D1941 Index
Malawi,1.3,0,0.15,0,1.15,0,-1,676D1429 Index,429D1676 Index
Peoples Democratic Republic of Yemen,1.13,0,1.12,0,0.01,0,1.1,474D1429 Index,429D1474 Index
Iceland,1.12,0,0.87,0,0.25,0,0.62,176D1429 Index,429D1176 Index
Costa Rica,1.1,0,0,0,1.1,0,-1.09,238D1429 Index,429D1238 Index
Benin,1.03,0,1.03,0,0.01,0,1.02,638D1429 Index,429D1638 Index
Paraguay,0.92,0,0.12,0,0.79,0,-0.67,288D1429 Index,429D1288 Index
Mauritius,0.79,0,0.24,0,0.55,0,-0.32,684D1429 Index,429D1684 Index
Honduras,0.72,0,0.02,0,0.7,0,-0.69,268D1429 Index,429D1268 Index
Madagascar,0.72,0,0.61,0,0.11,0,0.5,674D1429 Index,429D1674 Index
Malta,0.65,0,0.35,0,0.3,0,0.05,181D1429 Index,429D1181 Index
Cambodia,0.55,0,0.48,0,0.07,0,0.41,522D1429 Index,429D1522 Index
Dominican Republic,0.31,0,0.25,0,0.06,0,0.18,243D1429 Index,429D1243 Index
Mongolia,0.24,0,0.08,0,0.16,0,-0.07,948D1429 Index,429D1948 Index
Bolivia,0.23,0,0.16,0,0.08,0,0.08,218D1429 Index,429D1218 Index
Mauritania,0.14,0,0.14,0,0,0,0.14,682D1429 Index,429D1682 Index
Suriname,0.13,0,0.08,0,0.05,0,0.02,366D1429 Index,429D1366 Index
Nepal,0.12,0,0.12,0,0,0,0.11,558D1429 Index,429D1558 Index
El Salvador,0.11,0,0.11,0,0,0,0.1,253D1429 Index,429D1253 Index
Nicaragua,0.11,0,0.04,0,0.07,0,-0.03,278D1429 Index,429D1278 Index
Brunei Darussalam,0.08,0,0.08,0,0,0,0.08,516D1429 Index,429D1516 Index
Macau,0.05,0,0.05,0,0,0,0.04,546D1429 Index,429D1546 Index
Barbados,0.05,0,0.05,0,0,0,0.05,316D1429 Index,429D1316 Index
Gabon,0.03,0,0.03,0,0,0,0.03,646D1429 Index,429D1646 Index
