Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
,,,,,,,,,
World,1075569,100,602995,100,472574,100,130421,001D1542 Index,542D1001 Index
Emerging and Developing Economies,619038,57.55,365631,60.64,253407,53.62,112224,200I1542 Index,542D1200 Index
Non Fuel Exporting Countries,504319,46.89,333203,55.26,171116,36.21,162087,092D1542 Index,542D1092 Index
Advanced Economies,455652,42.36,237293,39.35,218359,46.21,18934,110D1542 Index,542D1110 Index
Developing Asia,430011,39.98,282942,46.92,147069,31.12,135873,505D1542 Index,542D1505 Index
China,274571.6,25.53,177562,29.45,97009.6,20.53,80552.4,924D1542 Index,542D1924 Index
United States,120963.3,11.25,71164.1,11.8,49799.2,10.54,21364.9,111D1542 Index,542D1111 Index
Fuel Exporting Countries,114719.9,10.67,32428.1,5.38,82291.8,17.41,-49863.7,080D1542 Index,542D1080 Index
European Union,101080.3,9.4,49802.4,8.26,51277.9,10.85,-1475.5,998D1542 Index,542D1998 Index
Euro-zone,85779.1,7.98,39668.1,6.58,46111,9.76,-6442.9,995D1542 Index,542D1995 Index
Japan,82483.9,7.67,28115,4.66,54368.9,11.5,-26253.9,158D1542 Index,542D1158 Index
Vietnam,62783.5,5.84,46943.3,7.79,15840.2,3.35,31103.1,582D1542 Index,542D1582 Index
Developing Western Hemisphere,46924.6,4.36,29929.6,4.96,16995,3.6,12934.6,205D1542 Index,542D1205 Index
Developing Europe,37725.4,3.51,21549.9,3.57,16175.5,3.42,5374.4,170D1542 Index,542D1170 Index
Hong Kong,34393.03,3.2,32502.3,5.39,1890.73,0.4,30611.57,532D1542 Index,542D1532 Index
Germany,30716.4,2.86,10811.6,1.79,19904.8,4.21,-9093.2,134D1542 Index,542D1134 Index
Australia,28891,2.69,10238.6,1.7,18652.4,3.95,-8413.8,193D1542 Index,542D1193 Index
Singapore,24852.45,2.31,16178.4,2.68,8674.05,1.84,7504.35,576D1542 Index,542D1576 Index
Saudi Arabia,24414.12,2.27,5163.52,0.86,19250.6,4.07,-14087.08,456D1542 Index,542D1456 Index
CIS Countries,22814.19,2.12,9517.29,1.58,13296.9,2.81,-3779.61,901D1542 Index,542D1901 Index
Mexico,21064.2,1.96,16702.2,2.77,4362,0.92,12340.2,273D1542 Index,542D1273 Index
India,20928.09,1.95,16105.9,2.67,4822.19,1.02,11283.71,534D1542 Index,542D1534 Index
Russia,18664.86,1.74,6926.36,1.15,11738.5,2.48,-4812.14,922D1542 Index,542D1922 Index
Indonesia,17505.3,1.63,8122.35,1.35,9382.95,1.99,-1260.6,536D1542 Index,542D1536 Index
United Arab Emirates,17216.98,1.6,7962.48,1.32,9254.5,1.96,-1292.02,466D1542 Index,542D1466 Index
Malaysia,17173.32,1.6,8476.88,1.41,8696.44,1.84,-219.56,548D1542 Index,542D1548 Index
Netherlands,13317.9,1.24,7059.47,1.17,6258.43,1.32,801.04,138D1542 Index,542D1138 Index
Thailand,13196.48,1.23,8081.43,1.34,5115.05,1.08,2966.38,578D1542 Index,542D1578 Index
Canada,12005.63,1.12,7015.19,1.16,4990.44,1.06,2024.75,156D1542 Index,542D1156 Index
United Kingdom,11799.87,1.1,5415.87,0.9,6384,1.35,-968.13,112D1542 Index,542D1112 Index
Philippines,11796.04,1.1,8073.3,1.34,3722.74,0.79,4350.56,566D1542 Index,542D1566 Index
Qatar,11734.85,1.09,578.85,0.1,11156,2.36,-10577.15,453D1542 Index,542D1453 Index
Iran,11326.87,1.05,3681.6,0.61,7645.27,1.62,-3963.67,429D1542 Index,542D1429 Index
Sub-Saharan Africa,10939.73,1.02,5695.33,0.94,5244.4,1.11,450.93,603D1542 Index,542D1603 Index
Kuwait,9874.99,0.92,512.76,0.09,9362.23,1.98,-8849.47,443D1542 Index,542D1443 Index
Italy,9542.5,0.89,3825.49,0.63,5717.01,1.21,-1891.52,136D1542 Index,542D1136 Index
Brazil,9277.65,0.86,5555.03,0.92,3722.62,0.79,1832.41,223D1542 Index,542D1223 Index
France,8640.03,0.8,2864.79,0.48,5775.24,1.22,-2910.45,132D1542 Index,542D1132 Index
Iraq,8022.39,0.75,1620.69,0.27,6401.7,1.35,-4781.01,433D1542 Index,542D1433 Index
Turkey,7630.97,0.71,6822.63,1.13,808.34,0.17,6014.3,186D1542 Index,542D1186 Index
Chile,5820.88,0.54,1955.71,0.32,3865.17,0.82,-1909.46,228D1542 Index,542D1228 Index
Spain,5657.94,0.53,3667.85,0.61,1990.09,0.42,1677.76,184D1542 Index,542D1184 Index
Belgium,4302.17,0.4,3057.54,0.51,1244.63,0.26,1812.91,124D1542 Index,542D1124 Index
Slovakia,3872.41,0.36,3683.42,0.61,188.99,0.04,3494.43,936D1542 Index,542D1936 Index
Norway,3709.65,0.34,2373.93,0.39,1335.72,0.28,1038.21,142D1542 Index,542D1142 Index
Switzerland,3501.51,0.33,745.7,0.12,2755.81,0.58,-2010.11,146D1542 Index,542D1146 Index
Czech Republic,3499.25,0.33,2794.71,0.46,704.54,0.15,2090.18,935D1542 Index,542D1935 Index
Poland,3477.23,0.32,2857.85,0.47,619.38,0.13,2238.47,964D1542 Index,542D1964 Index
