Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Kuwait,14621.38,0.93,2235.58,0.29,12385.8,1.52,-10150.22,443D1158 Index,158D1443 Index
Belgium,12335.37,0.78,9798.46,1.28,2536.91,0.31,7261.55,124D1158 Index,158D1124 Index
Italy,12211.2,0.77,3593.52,0.47,8617.68,1.06,-5024.16,136D1158 Index,158D1136 Index
Switzerland,11218.04,0.71,3993.13,0.52,7224.91,0.89,-3231.78,146D1158 Index,158D1146 Index
Chile,10460.13,0.66,2295.84,0.3,8164.29,1.01,-5868.45,228D1158 Index,158D1228 Index
South Africa,9690.8,0.61,4006.24,0.52,5684.56,0.7,-1678.32,199D1158 Index,158D1199 Index
Oman,7520.08,0.48,3579.18,0.47,3940.9,0.49,-361.72,449D1158 Index,158D1449 Index
Spain,6727.67,0.43,2633.58,0.34,4094.09,0.5,-1460.51,184D1158 Index,158D1184 Index
Iran,6392.7,0.4,206.1,0.03,6186.6,0.76,-5980.5,429D1158 Index,158D1429 Index
New Zealand,5588.81,0.35,2830.49,0.37,2758.32,0.34,72.17,196D1158 Index,158D1196 Index
Nigeria,5263.8,0.33,779.83,0.1,4483.97,0.55,-3704.14,694D1158 Index,158D1694 Index
Ireland,5154.85,0.33,1901.49,0.25,3253.36,0.4,-1351.87,178D1158 Index,158D1178 Index
Norway,4442.7,0.28,2029.93,0.26,2412.77,0.3,-382.84,142D1158 Index,158D1142 Index
Brunei Darussalam,4163.23,0.26,144.97,0.02,4018.26,0.49,-3873.29,516D1158 Index,158D1516 Index
Sweden,3901.29,0.25,1716.08,0.22,2185.21,0.27,-469.13,144D1158 Index,158D1144 Index
Turkey,3860.41,0.24,3199.92,0.42,660.49,0.08,2539.43,186D1158 Index,158D1186 Index
Israel,3028.14,0.19,1293.6,0.17,1734.54,0.21,-440.94,436D1158 Index,158D1436 Index
Peru,2945.42,0.19,1177.65,0.15,1767.77,0.22,-590.12,293D1158 Index,158D1293 Index
Austria,2866.83,0.18,1069.42,0.14,1797.41,0.22,-727.99,122D1158 Index,158D1122 Index
Papua New Guinea,2638.88,0.17,202.11,0.03,2436.77,0.3,-2234.66,853D1158 Index,158D1853 Index
Poland,2556.18,0.16,1419.44,0.18,1136.74,0.14,282.7,964D1158 Index,158D1964 Index
Denmark,2508.76,0.16,386.75,0.05,2122.01,0.26,-1735.26,128D1158 Index,158D1128 Index
Myanmar,2494.27,0.16,1636.76,0.21,857.51,0.11,779.25,518D1158 Index,158D1518 Index
Algeria,2473.54,0.16,867.27,0.11,1606.27,0.2,-739,612D1158 Index,158D1612 Index
Bangladesh,2367.36,0.15,1431.26,0.19,936.1,0.12,495.16,513D1158 Index,158D1513 Index
Colombia,2331.35,0.15,1525.45,0.2,805.9,0.1,719.55,233D1158 Index,158D1233 Index
Argentina,2257.4,0.14,1350.49,0.18,906.91,0.11,443.58,213D1158 Index,158D1213 Index
Hungary,2202.71,0.14,1183.25,0.15,1019.46,0.13,163.79,944D1158 Index,158D1944 Index
Iraq,2145.15,0.14,620,0.08,1525.15,0.19,-905.15,433D1158 Index,158D1433 Index
Pakistan,2084.98,0.13,1752.97,0.23,332.01,0.04,1420.96,564D1158 Index,158D1564 Index
Czech Republic,2023.34,0.13,1247.78,0.16,775.56,0.1,472.22,935D1158 Index,158D1935 Index
Finland,1938.41,0.12,370.09,0.05,1568.32,0.19,-1198.23,172D1158 Index,158D1172 Index
Egypt,1805.27,0.11,1507.21,0.2,298.06,0.04,1209.15,469D1158 Index,158D1469 Index
Ecuador,1731.12,0.11,574.37,0.07,1156.75,0.14,-582.38,248D1158 Index,158D1248 Index
Kazakhstan,1666.94,0.11,923.91,0.12,743.03,0.09,180.88,916D1158 Index,158D1916 Index
Bahrain,1592.7,0.1,1035.05,0.13,557.65,0.07,477.4,419D1158 Index,158D1419 Index
Gabon,1537.29,0.1,52.47,0.01,1484.82,0.18,-1432.35,646D1158 Index,158D1646 Index
Peoples Democratic Republic of Yemen,1312.22,0.08,469.52,0.06,842.7,0.1,-373.18,474D1158 Index,158D1474 Index
Sri Lanka,1228.3,0.08,941.12,0.12,287.18,0.04,653.94,524D1158 Index,158D1524 Index
Angola,1146.49,0.07,611.26,0.08,535.23,0.07,76.02,614D1158 Index,158D1614 Index
Liberia,1129.33,0.07,1128.77,0.15,0.56,0,1128.21,668D1158 Index,158D1668 Index
Ukraine,1087.63,0.07,612.56,0.08,475.07,0.06,137.49,926D1158 Index,158D1926 Index
Cambodia,1035.25,0.07,263.96,0.03,771.29,0.09,-507.33,522D1158 Index,158D1522 Index
Kenya,1028.76,0.07,968.85,0.13,59.91,0.01,908.94,664D1158 Index,158D1664 Index
Equatorial Guinea,863.98,0.05,9.67,0,854.31,0.11,-844.64,642D1158 Index,158D1642 Index
Ethiopia,858.07,0.05,754.81,0.1,103.26,0.01,651.56,644D1158 Index,158D1644 Index
Bolivia,854.87,0.05,519.98,0.07,334.89,0.04,185.08,218D1158 Index,158D1218 Index
Romania,799.8,0.05,305.72,0.04,494.08,0.06,-188.36,968D1158 Index,158D1968 Index
Tanzania,794.26,0.05,559.41,0.07,234.85,0.03,324.56,738D1158 Index,158D1738 Index
Costa Rica,735.58,0.05,475.32,0.06,260.26,0.03,215.07,238D1158 Index,158D1238 Index
Portugal,668.36,0.04,336.27,0.04,332.09,0.04,4.18,182D1158 Index,158D1182 Index
Macau,660.84,0.04,629.15,0.08,31.69,0,597.46,546D1158 Index,158D1546 Index
Slovakia,617.6,0.04,387.36,0.05,230.25,0.03,157.11,936D1158 Index,158D1936 Index
Jordan,609.81,0.04,557.09,0.07,52.72,0.01,504.37,439D1158 Index,158D1439 Index
Venezuela,608.81,0.04,322.65,0.04,286.15,0.04,36.5,299D1158 Index,158D1299 Index
Morocco,586.72,0.04,341.7,0.04,245.02,0.03,96.68,686D1158 Index,158D1686 Index
Guatemala,443.81,0.03,255.81,0.03,188,0.02,67.81,258D1158 Index,158D1258 Index
Tunisia,420.93,0.03,269.74,0.04,151.2,0.02,118.54,744D1158 Index,158D1744 Index
Lebanon,389.92,0.02,358.71,0.05,31.21,0,327.49,446D1158 Index,158D1446 Index
Paraguay,385.46,0.02,251.45,0.03,134.01,0.02,117.44,288D1158 Index,158D1288 Index
Mongolia,384.48,0.02,367.46,0.05,17.02,0,350.43,948D1158 Index,158D1948 Index
Georgia,378.13,0.02,368.17,0.05,9.96,0,358.22,915D1158 Index,158D1915 Index
Greece,376.11,0.02,261.64,0.03,114.47,0.01,147.17,174D1158 Index,158D1174 Index
Trinidad And Tobago,375.29,0.02,265.21,0.03,110.08,0.01,155.13,369D1158 Index,158D1369 Index
Dominican Republic,374.87,0.02,373.76,0.05,1.11,0,372.65,243D1158 Index,158D1243 Index
New Caledonia,374.76,0.02,82.21,0.01,292.55,0.04,-210.33,839D1158 Index,158D1839 Index
Libya,363.52,0.02,330.7,0.04,32.82,0,297.87,672D1158 Index,158D1672 Index
Uganda,359.46,0.02,354.64,0.05,4.82,0,349.81,746D1158 Index,158D1746 Index
Panama,341.98,0.02,273.27,0.04,68.7,0.01,204.57,283D1158 Index,158D1283 Index
Sudan,341.79,0.02,212.54,0.03,129.26,0.02,83.28,732D1158 Index,158D1732 Index
Luxembourg,336.64,0.02,256.03,0.03,80.61,0.01,175.42,137D1158 Index,158D1137 Index
Mozambique,330.92,0.02,274.53,0.04,56.39,0.01,218.15,688D1158 Index,158D1688 Index
Chad,309.41,0.02,2.54,0,306.88,0.04,-304.34,628D1158 Index,158D1628 Index
Afghanistan,259.3,0.02,258.85,0.03,0.45,0,258.4,512D1158 Index,158D1512 Index
Zambia,259.23,0.02,219.67,0.03,39.57,0,180.1,754D1158 Index,158D1754 Index
Belarus,250.38,0.02,232.17,0.03,18.21,0,213.96,913D1158 Index,158D1913 Index
Azerbaijan,241.76,0.02,240.51,0.03,1.26,0,239.25,912D1158 Index,158D1912 Index
Ghana,239.4,0.02,145.15,0.02,94.25,0.01,50.9,652D1158 Index,158D1652 Index
Iceland,234.21,0.01,74.64,0.01,159.57,0.02,-84.93,176D1158 Index,158D1176 Index
Bulgaria,218.57,0.01,111.66,0.01,106.91,0.01,4.75,918D1158 Index,158D1918 Index
Cote D Ivoire,215.6,0.01,194.2,0.03,21.41,0,172.79,662D1158 Index,158D1662 Index
Malta,209.67,0.01,64.25,0.01,145.43,0.02,-81.18,181D1158 Index,158D1181 Index
Uzbekistan,206.46,0.01,178.18,0.02,28.28,0,149.91,927D1158 Index,158D1927 Index
Fiji,184.29,0.01,124.07,0.02,60.21,0.01,63.86,819D1158 Index,158D1819 Index
Madagascar,183.57,0.01,51.09,0.01,132.47,0.02,-81.38,674D1158 Index,158D1674 Index
Mauritania,177.92,0.01,76.62,0.01,101.3,0.01,-24.68,682D1158 Index,158D1682 Index
Nicaragua,174.24,0.01,142.12,0.02,32.12,0,110,278D1158 Index,158D1278 Index
El Salvador,172.63,0.01,152.52,0.02,20.12,0,132.4,253D1158 Index,158D1253 Index
Laos,171.88,0.01,55.72,0.01,116.16,0.01,-60.44,544D1158 Index,158D1544 Index
Jamaica,170.85,0.01,156.36,0.02,14.49,0,141.87,343D1158 Index,158D1343 Index
Cameroon,170.15,0.01,166.13,0.02,4.01,0,162.12,622D1158 Index,158D1622 Index
Slovenia,161.99,0.01,95.18,0.01,66.81,0.01,28.37,961D1158 Index,158D1961 Index
Uruguay,155.9,0.01,83.7,0.01,72.2,0.01,11.5,298D1158 Index,158D1298 Index
Serbia,148.44,0.01,107.36,0.01,41.08,0.01,66.28,942D1158 Index,158D1942 Index
Kyrgyzstan,145.94,0.01,144.73,0.02,1.22,0,143.51,917D1158 Index,158D1917 Index
Estonia,143.26,0.01,41.08,0.01,102.18,0.01,-61.1,939D1158 Index,158D1939 Index
Lithuania,138.89,0.01,35.59,0,103.31,0.01,-67.72,946D1158 Index,158D1946 Index
Mauritius,138.1,0.01,124.26,0.02,13.84,0,110.42,684D1158 Index,158D1684 Index
Malawi,132.55,0.01,121.46,0.02,11.09,0,110.37,676D1158 Index,158D1676 Index
Honduras,131.85,0.01,91.25,0.01,40.6,0,50.65,268D1158 Index,158D1268 Index
Senegal,128.69,0.01,112.24,0.01,16.45,0,95.78,722D1158 Index,158D1722 Index
Armenia,123.1,0.01,113.88,0.01,9.22,0,104.65,911D1158 Index,158D1911 Index
Croatia,97.05,0.01,26.61,0,70.44,0.01,-43.83,960D1158 Index,158D1960 Index
Niger,94.94,0.01,94.58,0.01,0.36,0,94.21,692D1158 Index,158D1692 Index
Greenland,83.58,0.01,4.12,0,79.46,0.01,-75.34,326D1158 Index,158D1326 Index
Dominica,78.67,0,5.43,0,73.24,0.01,-67.82,321D1158 Index,158D1321 Index
Macedonia,78.59,0,64.14,0.01,14.45,0,49.69,962D1158 Index,158D1962 Index
Zimbabwe,78.56,0,61.99,0.01,16.57,0,45.42,698D1158 Index,158D1698 Index
Latvia,76.98,0,17.87,0,59.11,0.01,-41.24,941D1158 Index,158D1941 Index
Other Countries,75.91,0,56.94,0.01,18.97,0,37.97,910D1158 Index,158D1910 Index
Cuba,75.91,0,56.94,0.01,18.97,0,37.97,928D1158 Index,158D1928 Index
Cyprus,73.11,0,70.9,0.01,2.22,0,68.68,423D1158 Index,158D1423 Index
Bosnia and Herzegovina,70.42,0,64.29,0.01,6.13,0,58.16,963D1158 Index,158D1963 Index
Guyana,70.22,0,59.41,0.01,10.8,0,48.61,336D1158 Index,158D1336 Index
Nepal,69.84,0,54.48,0.01,15.36,0,39.11,558D1158 Index,158D1558 Index
Togo,67.62,0,67.48,0.01,0.13,0,67.35,742D1158 Index,158D1742 Index
"Congo, Democratic Republic",65.6,0,64.45,0.01,1.15,0,63.3,636D1158 Index,158D1636 Index
Turkmenistan,64.39,0,64.33,0.01,0.06,0,64.27,925D1158 Index,158D1925 Index
Burkina Faso,63.67,0,23.43,0,40.24,0,-16.82,748D1158 Index,158D1748 Index
Suriname,61.19,0,56.01,0.01,5.18,0,50.83,366D1158 Index,158D1366 Index
Seychelles,60.46,0,9.28,0,51.18,0.01,-41.9,718D1158 Index,158D1718 Index
Moldova,59.39,0,45.79,0.01,13.6,0,32.19,921D1158 Index,158D1921 Index
Vanuatu,56.06,0,8.94,0,47.12,0.01,-38.19,846D1158 Index,158D1846 Index
Haiti,43.88,0,41.45,0.01,2.44,0,39.01,263D1158 Index,158D1263 Index
Guinea,43.32,0,43.05,0.01,0.26,0,42.79,656D1158 Index,158D1656 Index
Rwanda,42.83,0,41.06,0.01,1.77,0,39.29,714D1158 Index,158D1714 Index
Mali,42.46,0,42.33,0.01,0.13,0,42.2,678D1158 Index,158D1678 Index
Burundi,33.64,0,32.99,0,0.65,0,32.33,618D1158 Index,158D1618 Index
Maldives,31.89,0,15.97,0,15.92,0,0.04,556D1158 Index,158D1556 Index
Barbados,30.69,0,30.57,0,0.13,0,30.44,316D1158 Index,158D1316 Index
Bahamas,29.4,0,28.75,0,0.66,0,28.09,313D1158 Index,158D1313 Index
Montenegro,27.74,0,24.55,0,3.19,0,21.37,943D1158 Index,158D1943 Index
Tajikistan,27.16,0,25.81,0,1.35,0,24.45,923D1158 Index,158D1923 Index
Albania,26.95,0,21.89,0,5.05,0,16.84,914D1158 Index,158D1914 Index
Central African Rep.,25.42,0,23.37,0,2.05,0,21.32,626D1158 Index,158D1626 Index
Solomon Islands,25.31,0,15.47,0,9.85,0,5.62,813D1158 Index,158D1813 Index
Tonga,19.23,0,17.46,0,1.76,0,15.7,866D1158 Index,158D1866 Index
Djibouti,17.5,0,12.97,0,4.54,0,8.43,611D1158 Index,158D1611 Index
Congo,16.67,0,15.53,0,1.14,0,14.4,634D1158 Index,158D1634 Index
Sierra Leone,16.02,0,13.91,0,2.11,0,11.81,724D1158 Index,158D1724 Index
Belize,15.5,0,7.31,0,8.19,0,-0.87,339D1158 Index,158D1339 Index
Samoa,15.45,0,15.21,0,0.24,0,14.97,862D1158 Index,158D1862 Index
Benin,13.89,0,10.82,0,3.07,0,7.76,638D1158 Index,158D1638 Index
Faeroe Islands,13.22,0,13.22,0,0,0,13.22,816D1158 Index,158D1816 Index
St. Lucia,11.51,0,11.51,0,0,0,11.51,362D1158 Index,158D1362 Index
St. Kitts And Nevis,10.82,0,10.49,0,0.33,0,10.16,361D1158 Index,158D1361 Index
Netherlands Antilles,10.8,0,10.64,0,0.16,0,10.49,353D1158 Index,158D1353 Index
Aruba,9.95,0,9.95,0,0,0,9.95,314D1158 Index,158D1314 Index
Cape Verde,9.11,0,9.08,0,0.03,0,9.06,624D1158 Index,158D1624 Index
Grenada,8.09,0,8.09,0,0,0,8.09,328D1158 Index,158D1328 Index
Syria,7.25,0,5.93,0,1.32,0,4.61,463D1158 Index,158D1463 Index
St. Vincent & Grens.,4.94,0,4.93,0,0.01,0,4.92,364I1158 Index,158D1364 Index
Somalia,3.53,0,3.34,0,0.19,0,3.15,726D1158 Index,158D1726 Index
Bermuda,3.07,0,3.03,0,0.05,0,2.98,319D1158 Index,158D1319 Index
Comoros,1.56,0,1.53,0,0.03,0,1.5,632D1158 Index,158D1632 Index
Guinea-Bissau,1.04,0,0.41,0,0.63,0,-0.21,654D1158 Index,158D1654 Index
Sao Tome & Principe,0.96,0,0.88,0,0.08,0,0.8,716D1158 Index,158D1716 Index
Gambia,0.45,0,0.43,0,0.02,0,0.41,648D1158 Index,158D1648 Index
North Korea,0,0,0,0,0,0,0,954D1158 Index,158D1954 Index
