Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
,,,,,,,,,
World,1299174,100,667979,100,631195,100,36784,001D1158 Index,158D1001 Index
Emerging and Developing Economies,710257,54.67,346361,51.85,363896,57.65,-17535,200I1158 Index,158D1200 Index
Non Fuel Exporting Countries,617217,47.51,319156,47.78,298061,47.22,21095,092D1158 Index,158D1092 Index
Advanced Economies,588862,45.33,321599,48.15,267263,42.34,54336,110D1158 Index,158D1110 Index
Developing Asia,537482,41.37,274596,41.11,262886,41.65,11710,505D1158 Index,158D1505 Index
China,340009,26.17,176089,26.36,163920,25.97,12169,924D1158 Index,158D1924 Index
United States,191154.1,14.71,119512,17.89,71642.1,11.35,47869.9,111D1158 Index,158D1111 Index
European Union,134737.3,10.37,62690,9.39,72047.3,11.41,-9357.3,998D1158 Index,158D1998 Index
Euro-zone,118404.7,9.11,55746.3,8.35,62658.4,9.93,-6912.1,995D1158 Index,158D1995 Index
Fuel Exporting Countries,93039.5,7.16,27205.2,4.07,65834.3,10.43,-38629.1,080D1158 Index,158D1080 Index
South Korea,72592.7,5.59,46023.3,6.89,26569.4,4.21,19453.9,542D1158 Index,158D1542 Index
Thailand,51586,3.97,27824,4.17,23762,3.76,4062,578D1158 Index,158D1578 Index
Developing Western Hemisphere,50092.2,3.86,25345.7,3.79,24746.5,3.92,599.2,205D1158 Index,158D1205 Index
Australia,48511.6,3.73,12888.7,1.93,35622.9,5.64,-22734.2,193D1158 Index,158D1193 Index
Vietnam,42368.6,3.26,20344.9,3.05,22023.7,3.49,-1678.8,582D1158 Index,158D1582 Index
Germany,38868.9,2.99,17659.4,2.64,21209.5,3.36,-3550.1,134D1158 Index,158D1134 Index
Hong Kong,34259.91,2.64,33526.8,5.02,733.11,0.12,32793.69,532D1158 Index,158D1532 Index
Malaysia,30498.8,2.35,14589.2,2.18,15909.6,2.52,-1320.4,548D1158 Index,158D1548 Index
United Arab Emirates,25793.54,1.99,9456.44,1.42,16337.1,2.59,-6880.66,466D1158 Index,158D1466 Index
Indonesia,25160,1.94,10672.1,1.6,14487.9,2.3,-3815.8,536D1158 Index,158D1536 Index
Saudi Arabia,24072.84,1.85,5661.54,0.85,18411.3,2.92,-12749.76,456D1158 Index,158D1456 Index
Singapore,22926.46,1.76,14386.4,2.15,8540.06,1.35,5846.34,576D1158 Index,158D1576 Index
CIS Countries,21879.09,1.68,9733.29,1.46,12145.8,1.92,-2412.51,901D1158 Index,158D1901 Index
Canada,20576.92,1.58,10720,1.6,9856.92,1.56,863.08,156D1158 Index,158D1156 Index
