Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Iraq,1078.06,0.17,167.3,0.06,910.76,0.28,-743.47,433D1184 Index,184D1433 Index
Ecuador,1066.04,0.17,477.93,0.16,588.11,0.18,-110.18,248D1184 Index,184D1248 Index
Libya,1047.11,0.17,342.28,0.12,704.83,0.21,-362.55,672D1184 Index,184D1672 Index
Pakistan,1021.96,0.16,173.66,0.06,848.3,0.26,-674.64,564D1184 Index,184D1564 Index
Singapore,997.8,0.16,759.05,0.26,238.76,0.07,520.29,576D1184 Index,184D1576 Index
Luxembourg,968.65,0.15,484.67,0.16,483.97,0.15,0.7,137D1184 Index,184D1137 Index
Other Countries,860.65,0.14,749.05,0.25,111.6,0.03,637.46,910D1184 Index,184D1910 Index
Cuba,860.04,0.14,748.88,0.25,111.16,0.03,637.72,928D1184 Index,184D1928 Index
Qatar,851.81,0.14,423.86,0.14,427.95,0.13,-4.09,453D1184 Index,184D1453 Index
Croatia,793.35,0.13,533.02,0.18,260.34,0.08,272.68,960D1184 Index,184D1960 Index
Angola,781.14,0.12,143.49,0.05,637.66,0.19,-494.17,614D1184 Index,184D1614 Index
Azerbaijan,719,0.11,114.36,0.04,604.64,0.18,-490.28,912D1184 Index,184D1912 Index
Dominican Republic,717.8,0.11,644.29,0.22,73.51,0.02,570.77,243D1184 Index,184D1243 Index
Cote D Ivoire,710.89,0.11,352.19,0.12,358.71,0.11,-6.52,662D1184 Index,184D1662 Index
Myanmar,663.15,0.11,25.4,0.01,637.75,0.19,-612.35,518D1184 Index,184D1518 Index
Cambodia,640.94,0.1,19.95,0.01,621,0.19,-601.05,522D1184 Index,184D1522 Index
Mauritania,628.88,0.1,400.04,0.13,228.84,0.07,171.2,682D1184 Index,184D1682 Index
Equatorial Guinea,622.48,0.1,200.69,0.07,421.79,0.13,-221.09,642D1184 Index,184D1642 Index
Philippines,609.46,0.1,387.27,0.13,222.18,0.07,165.09,566D1184 Index,184D1566 Index
Trinidad And Tobago,582.65,0.09,47.35,0.02,535.3,0.16,-487.96,369D1184 Index,184D1369 Index
Venezuela,563.7,0.09,224.59,0.08,339.12,0.1,-114.53,299D1184 Index,184D1299 Index
Serbia,553.66,0.09,251.23,0.08,302.43,0.09,-51.2,942D1184 Index,184D1942 Index
New Zealand,549.96,0.09,360.72,0.12,189.25,0.06,171.47,196D1184 Index,184D1196 Index
Senegal,525.01,0.08,395.61,0.13,129.4,0.04,266.2,722D1184 Index,184D1722 Index
Guatemala,487.46,0.08,253.59,0.09,233.87,0.07,19.72,258D1184 Index,184D1258 Index
Costa Rica,474.23,0.08,248.95,0.08,225.28,0.07,23.67,238D1184 Index,184D1238 Index
Panama,472.6,0.08,198.55,0.07,274.05,0.08,-75.5,283D1184 Index,184D1283 Index
Latvia,471.36,0.08,320.75,0.11,150.61,0.05,170.14,941D1184 Index,184D1941 Index
Jordan,458.15,0.07,372.01,0.13,86.14,0.03,285.87,439D1184 Index,184D1439 Index
Cyprus,428.9,0.07,274.91,0.09,153.99,0.05,120.92,423D1184 Index,184D1423 Index
Cameroon,393.44,0.06,174.64,0.06,218.8,0.07,-44.16,622D1184 Index,184D1622 Index
Malta,385.17,0.06,268.38,0.09,116.8,0.04,151.58,181D1184 Index,184D1181 Index
Lebanon,364.85,0.06,321.22,0.11,43.63,0.01,277.59,446D1184 Index,184D1446 Index
Estonia,325.76,0.05,186.1,0.06,139.66,0.04,46.44,939D1184 Index,184D1939 Index
"Congo, Democratic Republic",322.1,0.05,82.93,0.03,239.17,0.07,-156.24,636D1184 Index,184D1636 Index
Belarus,299.33,0.05,268.04,0.09,31.29,0.01,236.75,913D1184 Index,184D1913 Index
Ghana,293.91,0.05,97.42,0.03,196.49,0.06,-99.07,652D1184 Index,184D1652 Index
Congo,287.03,0.05,76.01,0.03,211.02,0.06,-135.02,634D1184 Index,184D1634 Index
Tanzania,273.82,0.04,51.44,0.02,222.38,0.07,-170.94,738D1184 Index,184D1738 Index
Mozambique,271.77,0.04,37.8,0.01,233.96,0.07,-196.16,688D1184 Index,184D1688 Index
Bahrain,261.91,0.04,124.14,0.04,137.77,0.04,-13.62,419D1184 Index,184D1419 Index
Albania,255.66,0.04,97.86,0.03,157.8,0.05,-59.94,914D1184 Index,184D1914 Index
Guinea,249.26,0.04,45.18,0.02,204.09,0.06,-158.91,656D1184 Index,184D1656 Index
Mauritius,247.72,0.04,161.98,0.05,85.73,0.03,76.25,684D1184 Index,184D1684 Index
El Salvador,231.61,0.04,182.58,0.06,49.03,0.01,133.55,253D1184 Index,184D1253 Index
Iran,227.54,0.04,163.62,0.06,63.92,0.02,99.7,429D1184 Index,184D1429 Index
Uruguay,222.12,0.04,138.8,0.05,83.32,0.03,55.49,298D1184 Index,184D1298 Index
Bolivia,209.12,0.03,147.38,0.05,61.73,0.02,85.65,218D1184 Index,184D1218 Index
Macedonia,187.87,0.03,93.09,0.03,94.78,0.03,-1.69,962D1184 Index,184D1962 Index
Sri Lanka,179.96,0.03,86.55,0.03,93.42,0.03,-6.87,524D1184 Index,184D1524 Index
Kuwait,175.79,0.03,111.97,0.04,63.82,0.02,48.15,443D1184 Index,184D1443 Index
Honduras,173.59,0.03,87.87,0.03,85.72,0.03,2.15,268D1184 Index,184D1268 Index
Paraguay,161.97,0.03,96.71,0.03,65.26,0.02,31.46,288D1184 Index,184D1288 Index
Cape Verde,161.3,0.03,95.5,0.03,65.8,0.02,29.7,624D1184 Index,184D1624 Index
Armenia,156.67,0.03,30.34,0.01,126.33,0.04,-95.99,911D1184 Index,184D1911 Index
Kenya,151.47,0.02,94.67,0.03,56.79,0.02,37.88,664D1184 Index,184D1664 Index
Seychelles,149.19,0.02,115.64,0.04,33.55,0.01,82.1,718D1184 Index,184D1718 Index
Bosnia and Herzegovina,142.09,0.02,117.75,0.04,24.34,0.01,93.41,963D1184 Index,184D1963 Index
Nicaragua,130.95,0.02,71.06,0.02,59.89,0.02,11.17,278D1184 Index,184D1278 Index
Iceland,123.44,0.02,89.17,0.03,34.27,0.01,54.9,176D1184 Index,184D1176 Index
Moldova,122.15,0.02,78.31,0.03,43.84,0.01,34.47,921D1184 Index,184D1921 Index
Georgia,103.67,0.02,88.88,0.03,14.8,0,74.08,915D1184 Index,184D1915 Index
Liberia,101.53,0.02,66.35,0.02,35.19,0.01,31.16,668D1184 Index,184D1668 Index
Burkina Faso,99.89,0.02,87.13,0.03,12.76,0,74.37,748D1184 Index,184D1748 Index
Ethiopia,93.75,0.01,63.29,0.02,30.46,0.01,32.83,644D1184 Index,184D1644 Index
Greenland,92.83,0.01,92.83,0.03,0,0,92.83,326D1184 Index,184D1326 Index
New Caledonia,88.28,0.01,47.18,0.02,41.09,0.01,6.09,839D1184 Index,184D1839 Index
Madagascar,82.49,0.01,39.99,0.01,42.5,0.01,-2.52,674D1184 Index,184D1674 Index
Oman,79.51,0.01,50.93,0.02,28.58,0.01,22.35,449D1184 Index,184D1449 Index
Sudan,78.21,0.01,77.81,0.03,0.4,0,77.41,732D1184 Index,184D1732 Index
Papua New Guinea,71.96,0.01,3.11,0,68.86,0.02,-65.75,853D1184 Index,184D1853 Index
Uganda,65.81,0.01,17.21,0.01,48.6,0.01,-31.39,746D1184 Index,184D1746 Index
Mali,60.5,0.01,57.73,0.02,2.77,0,54.97,678D1184 Index,184D1678 Index
Jamaica,58.9,0.01,51.83,0.02,7.06,0,44.77,343D1184 Index,184D1343 Index
Gabon,57.28,0.01,35.93,0.01,21.35,0.01,14.58,646D1184 Index,184D1646 Index
Uzbekistan,54.37,0.01,52.31,0.02,2.06,0,50.25,927D1184 Index,184D1927 Index
Montenegro,51.43,0.01,49.78,0.02,1.65,0,48.12,943D1184 Index,184D1943 Index
Togo,46.3,0.01,37.2,0.01,9.1,0,28.09,742D1184 Index,184D1742 Index
Macau,43.57,0.01,41.8,0.01,1.77,0,40.04,546D1184 Index,184D1546 Index
Benin,43.32,0.01,42.85,0.01,0.47,0,42.37,638D1184 Index,184D1638 Index
Turkmenistan,40.93,0.01,37.81,0.01,3.12,0,34.69,925D1184 Index,184D1925 Index
Syria,33,0.01,24.27,0.01,8.73,0,15.54,463D1184 Index,184D1463 Index
Zambia,25.57,0,17.76,0.01,7.82,0,9.94,754D1184 Index,184D1754 Index
Belize,22.93,0,6.1,0,16.83,0.01,-10.72,339D1184 Index,184D1339 Index
Haiti,21.89,0,16.68,0.01,5.21,0,11.47,263D1184 Index,184D1263 Index
Guyana,20.53,0,5.8,0,14.73,0,-8.93,336D1184 Index,184D1336 Index
Gambia,18.63,0,17.14,0.01,1.5,0,15.64,648D1184 Index,184D1648 Index
Niger,17.37,0,14.78,0,2.59,0,12.18,692D1184 Index,184D1692 Index
Somalia,16.48,0,14.16,0,2.32,0,11.84,726D1184 Index,184D1726 Index
Zimbabwe,14.51,0,2.83,0,11.69,0,-8.86,698D1184 Index,184D1698 Index
Fiji,14.4,0,2.31,0,12.08,0,-9.77,819D1184 Index,184D1819 Index
Peoples Democratic Republic of Yemen,14.24,0,7.43,0,6.82,0,0.61,474D1184 Index,184D1474 Index
Sierra Leone,13.47,0,13.2,0,0.27,0,12.93,724D1184 Index,184D1724 Index
Maldives,13.43,0,10.21,0,3.22,0,6.98,556D1184 Index,184D1556 Index
Mongolia,12.79,0,11.14,0,1.65,0,9.49,948D1184 Index,184D1948 Index
Laos,11.14,0,3.52,0,7.62,0,-4.1,544D1184 Index,184D1544 Index
Suriname,10.9,0,10.64,0,0.27,0,10.37,366D1184 Index,184D1366 Index
Barbados,9.98,0,6.6,0,3.38,0,3.22,316D1184 Index,184D1316 Index
Solomon Islands,9.65,0,1.15,0,8.5,0,-7.36,813D1184 Index,184D1813 Index
Rwanda,9.13,0,9.08,0,0.05,0,9.02,714D1184 Index,184D1714 Index
Aruba,9.01,0,8.76,0,0.25,0,8.51,314D1184 Index,184D1314 Index
Malawi,8.72,0,1.88,0,6.85,0,-4.97,676D1184 Index,184D1676 Index
Afghanistan,8.47,0,5.86,0,2.61,0,3.26,512D1184 Index,184D1512 Index
Kyrgyzstan,7.92,0,7.81,0,0.11,0,7.7,917D1184 Index,184D1917 Index
Chad,7.55,0,7.54,0,0.01,0,7.53,628D1184 Index,184D1628 Index
Comoros,7.09,0,6.94,0,0.15,0,6.79,632D1184 Index,184D1632 Index
Central African Rep.,7.08,0,7.03,0,0.05,0,6.98,626D1184 Index,184D1626 Index
Faeroe Islands,6.33,0,5.48,0,0.85,0,4.63,816D1184 Index,184D1816 Index
Nepal,5.44,0,4.19,0,1.25,0,2.93,558D1184 Index,184D1558 Index
Brunei Darussalam,4.81,0,4.63,0,0.18,0,4.45,516D1184 Index,184D1516 Index
Tajikistan,4.35,0,4.35,0,0.01,0,4.34,923D1184 Index,184D1923 Index
St. Lucia,3.16,0,3.14,0,0.02,0,3.12,362D1184 Index,184D1362 Index
Bahamas,2.64,0,0.85,0,1.79,0,-0.93,313D1184 Index,184D1313 Index
Sao Tome & Principe,2.53,0,2.4,0,0.13,0,2.26,716D1184 Index,184D1716 Index
Grenada,2.27,0,2.27,0,0,0,2.27,328D1184 Index,184D1328 Index
Guinea-Bissau,1.38,0,1.18,0,0.2,0,0.99,654D1184 Index,184D1654 Index
Bermuda,1.21,0,1.19,0,0.01,0,1.18,319D1184 Index,184D1319 Index
Burundi,0.99,0,0.59,0,0.4,0,0.18,618D1184 Index,184D1618 Index
Djibouti,0.74,0,0.73,0,0,0,0.73,611D1184 Index,184D1611 Index
North Korea,0.61,0,0.17,0,0.43,0,-0.26,954D1184 Index,184D1954 Index
Dominica,0.57,0,0.35,0,0.22,0,0.13,321D1184 Index,184D1321 Index
St. Vincent & Grens.,0.3,0,0.3,0,0,0,0.3,364I1184 Index,184D1364 Index
Vanuatu,0.29,0,0.02,0,0.27,0,-0.24,846D1184 Index,184D1846 Index
Samoa,0.16,0,0.16,0,0,0,0.16,862D1184 Index,184D1862 Index
St. Kitts And Nevis,0.12,0,0.02,0,0.1,0,-0.08,361D1184 Index,184D1361 Index
