Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Iceland,90.15,0.01,60.74,0.01,29.4,0.01,31.34,176D1542 Index,542D1176 Index
Aruba,76.09,0.01,19.89,0,56.2,0.01,-36.32,314D1542 Index,542D1314 Index
Georgia,73.03,0.01,58.76,0.01,14.27,0,44.49,915D1542 Index,542D1915 Index
Togo,63.46,0.01,20.93,0,42.53,0.01,-21.6,742D1542 Index,542D1742 Index
Luxembourg,63.02,0.01,12.97,0,50.06,0.01,-37.09,137D1542 Index,542D1137 Index
Burkina Faso,62.26,0.01,55.24,0.01,7.01,0,48.23,748D1542 Index,542D1748 Index
Mauritius,58.81,0.01,54.19,0.01,4.62,0,49.57,684D1542 Index,542D1684 Index
Uganda,57.53,0.01,44.09,0.01,13.44,0,30.65,746D1542 Index,542D1746 Index
Cuba,56.2,0.01,50.53,0.01,5.67,0,44.86,928D1542 Index,542D1928 Index
Other Countries,56.2,0.01,50.53,0.01,5.67,0,44.86,910D1542 Index,542D1910 Index
Kyrgyzstan,55.14,0.01,53.98,0.01,1.15,0,52.83,917D1542 Index,542D1917 Index
Bosnia and Herzegovina,54.48,0.01,42.81,0.01,11.67,0,31.14,963D1542 Index,542D1963 Index
Syria,51.95,0.01,51.85,0.01,0.1,0,51.74,463D1542 Index,542D1463 Index
Mozambique,46.4,0,34.64,0.01,11.76,0,22.88,688D1542 Index,542D1688 Index
Guinea,44.26,0,14.46,0,29.81,0.01,-15.35,656D1542 Index,542D1656 Index
Nepal,43.35,0,41.44,0.01,1.91,0,39.53,558D1542 Index,542D1558 Index
Mauritania,41.85,0,1.98,0,39.87,0.01,-37.89,682D1542 Index,542D1682 Index
Malawi,38.8,0,24.12,0,14.68,0,9.44,676D1542 Index,542D1676 Index
Armenia,35.62,0,32.43,0.01,3.19,0,29.24,911D1542 Index,542D1911 Index
Moldova,35.06,0,22.74,0,12.32,0,10.42,921D1542 Index,542D1921 Index
Netherlands Antilles,33.88,0,33.27,0.01,0.61,0,32.65,353D1542 Index,542D1353 Index
Jamaica,29.32,0,19.67,0,9.65,0,10.01,343D1542 Index,542D1343 Index
Macedonia,27.94,0,26.33,0,1.61,0,24.72,962D1542 Index,542D1962 Index
Rwanda,25.37,0,24.62,0,0.75,0,23.87,714D1542 Index,542D1714 Index
Albania,23.52,0,21.59,0,1.93,0,19.67,914D1542 Index,542D1914 Index
Seychelles,23.32,0,17.96,0,5.37,0,12.59,718D1542 Index,542D1718 Index
Tajikistan,22.12,0,18.15,0,3.97,0,14.18,923D1542 Index,542D1923 Index
Bahamas,19.49,0,8.67,0,10.82,0,-2.15,313D1542 Index,542D1313 Index
Solomon Islands,17.88,0,7.1,0,10.78,0,-3.68,813D1542 Index,542D1813 Index
Zimbabwe,17.82,0,11.34,0,6.48,0,4.87,698D1542 Index,542D1698 Index
Mali,17.3,0,11.96,0,5.35,0,6.61,678D1542 Index,542D1678 Index
Montenegro,15.32,0,15.25,0,0.06,0,15.19,943D1542 Index,542D1943 Index
Sierra Leone,14.3,0,3.8,0,10.5,0,-6.7,724D1542 Index,542D1724 Index
Benin,13.65,0,2.87,0,10.78,0,-7.91,638D1542 Index,542D1638 Index
Somalia,12.36,0,5.85,0,6.51,0,-0.67,726D1542 Index,542D1726 Index
Guyana,11.3,0,9.18,0,2.12,0,7.06,336D1542 Index,542D1336 Index
Niger,11.28,0,11.23,0,0.05,0,11.18,692D1542 Index,542D1692 Index
Barbados,11.2,0,10.89,0,0.31,0,10.58,316D1542 Index,542D1316 Index
Bermuda,10.2,0,10.2,0,0,0,10.2,319D1542 Index,542D1319 Index
Cape Verde,9.91,0,9.85,0,0.06,0,9.79,624D1542 Index,542D1624 Index
Vanuatu,9.77,0,4.88,0,4.89,0,-0.01,846D1542 Index,542D1846 Index
Maldives,8.23,0,5.45,0,2.78,0,2.67,556D1542 Index,542D1556 Index
Haiti,5.76,0,1.52,0,4.24,0,-2.73,263D1542 Index,542D1263 Index
Belize,5.43,0,4.99,0,0.44,0,4.55,339D1542 Index,542D1339 Index
Suriname,4.26,0,0.62,0,3.64,0,-3.01,366D1542 Index,542D1366 Index
Chad,3.48,0,3.47,0,0.01,0,3.46,628D1542 Index,542D1628 Index
St. Lucia,3.47,0,3.24,0,0.23,0,3.01,362D1542 Index,542D1362 Index
Azerbaijan,3.4,0,0,0,3.4,0,-3.4,912D1542 Index,542D1912 Index
St. Kitts And Nevis,3.36,0,3.17,0,0.19,0,2.98,361D1542 Index,542D1361 Index
Greenland,3.26,0,0.49,0,2.76,0,-2.27,326D1542 Index,542D1326 Index
Tonga,2.9,0,1.16,0,1.74,0,-0.58,866D1542 Index,542D1866 Index
Djibouti,2.9,0,2.81,0,0.09,0,2.71,611D1542 Index,542D1611 Index
Burundi,2.28,0,2.14,0,0.14,0,2,618D1542 Index,542D1618 Index
St. Vincent & Grens.,2.12,0,2.12,0,0,0,2.12,364I1542 Index,542D1364 Index
Faeroe Islands,1.95,0,1.85,0,0.09,0,1.76,816D1542 Index,542D1816 Index
Grenada,1.63,0,1.62,0,0,0,1.62,328D1542 Index,542D1328 Index
Samoa,1.37,0,0.58,0,0.79,0,-0.2,862D1542 Index,542D1862 Index
Central African Rep.,0.82,0,0.3,0,0.51,0,-0.21,626D1542 Index,542D1626 Index
Gambia,0.8,0,0.51,0,0.29,0,0.22,648D1542 Index,542D1648 Index
Guinea-Bissau,0.78,0,0.42,0,0.36,0,0.06,654D1542 Index,542D1654 Index
Comoros,0.69,0,0.2,0,0.5,0,-0.3,632D1542 Index,542D1632 Index
Dominica,0.37,0,0.36,0,0.01,0,0.35,321D1542 Index,542D1321 Index
Sao Tome & Principe,0.1,0,0.09,0,0,0,0.09,716D1542 Index,542D1716 Index
North Korea,0,0,0,0,0,0,0,954D1542 Index,542D1954 Index
